EARLY_KILL_X,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
15,0.0,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.0005,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.0008,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.001,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.0015,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.002,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.0025,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
15,0.003,2.2409,572.11,-43.966,-14.383,13.013,0.955,False
20,0.0,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.0005,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.0008,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.001,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.0015,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.002,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.0025,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
20,0.003,1.841,339.19,-53.83,-15.103,6.301,1.0555,False
25,0.0,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.0005,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.0008,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.001,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.0015,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.002,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.0025,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
25,0.003,2.4346,726.71,-40.905,-14.553,17.766,0.4067,False
30,0.0,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.0005,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.0008,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.001,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.0015,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.002,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.0025,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
30,0.003,2.5156,856.7,-31.536,-14.636,27.166,0.6593,False
35,0.0,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.0005,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.0008,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.001,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.0015,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.002,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.0025,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
35,0.003,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,True
40,0.0,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.0005,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.0008,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.001,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.0015,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.002,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.0025,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
40,0.003,2.8653,1292.61,-33.458,-13.624,38.634,0.6032,False
45,0.0,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.0005,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.0008,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.001,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.0015,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.002,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.0025,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
45,0.003,3.0327,1663.49,-30.582,-14.284,54.394,0.7948,False
50,0.0,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.0005,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.0008,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.001,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.0015,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.002,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.0025,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
50,0.003,2.7799,1285.04,-39.788,-14.399,32.297,0.8064,False
