Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,delta,1,0.017,0.7415,0.1108,0.0306,381,yes
Sharpe,delta,1,0.1185,0.0204,0.1089,0.0332,383,yes
CAGR%,delta,1,0.017,0.7396,0.1082,0.0333,387,yes
AvgDailyRet%,delta,1,0.126,0.0131,0.1008,0.0474,387,yes
Sortino,delta,1,0.0099,0.8457,0.0942,0.0642,387,
Sortino,level,1,-0.0306,0.5485,0.0736,0.1478,388,
CAGR%,level,1,-0.0679,0.1818,0.0695,0.1719,388,
Sharpe,level,1,0.081,0.113,0.0684,0.1811,384,
AvgDailyRet%,level,1,0.0599,0.2395,0.0637,0.2105,388,
Calmar,level,1,-0.0681,0.1842,0.0325,0.5264,382,
CAGR%,delta,3,-0.0589,0.2488,0.081,0.1126,385,
Calmar,delta,3,-0.0594,0.2486,0.0757,0.1415,379,
Sortino,level,3,-0.0341,0.5047,0.0548,0.2829,386,
Sharpe,delta,3,0.026,0.6123,0.0506,0.3241,381,
Sortino,delta,3,-0.0022,0.9663,0.042,0.4108,385,
CAGR%,level,3,-0.1018,0.0457,0.0393,0.4418,386,
Sharpe,level,3,0.0741,0.1481,0.0361,0.4812,382,
AvgDailyRet%,delta,3,0.0518,0.3107,0.0349,0.4942,385,
AvgDailyRet%,level,3,0.033,0.5182,0.0346,0.4975,386,
Calmar,level,3,-0.1022,0.0465,-0.0282,0.5831,380,
Sortino,level,5,-0.0646,0.2069,0.0961,0.06,384,
CAGR%,level,5,-0.043,0.4006,0.0712,0.1636,384,
AvgDailyRet%,level,5,0.0583,0.2548,0.0663,0.1948,384,
Sharpe,level,5,0.1108,0.0309,0.0613,0.2328,380,
CAGR%,delta,5,-0.0257,0.6165,0.0461,0.3687,383,
Calmar,level,5,-0.0427,0.4078,-0.0436,0.3977,378,
Sharpe,delta,5,-0.0031,0.9526,0.0402,0.4349,379,
Calmar,delta,5,-0.0259,0.6163,0.038,0.4625,377,
Sortino,delta,5,-0.0207,0.6857,0.0321,0.5315,383,
AvgDailyRet%,delta,5,-0.0016,0.9758,0.0155,0.7617,383,
