EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.07,0.0,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.0005,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.0008,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.001,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.0015,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.002,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.0025,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.07,0.003,3.3872,5986.79,-43.924,-20.155,136.298,0.7062,False
0.08,0.0,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.0005,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.0008,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.001,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.0015,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.002,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.0025,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.08,0.003,3.6973,10886.11,-41.408,-19.92,262.899,0.5619,False
0.09,0.0,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.0005,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.0008,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.001,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.0015,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.002,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.0025,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,False
0.09,0.003,3.8635,19567.23,-41.023,-19.92,476.986,0.5454,True
0.1,0.0,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.0005,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.0008,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.001,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.0015,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.002,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.0025,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.1,0.003,3.598,26422.79,-40.775,-19.92,648.013,0.4547,False
0.15,0.0,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.0005,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.0008,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.001,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.0015,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.002,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.0025,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.15,0.003,3.1899,25012.2,-57.541,-39.84,434.683,0.5657,False
0.2,0.0,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.0005,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.0008,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.001,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.0015,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.002,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.0025,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.2,0.003,3.2335,37364.94,-52.742,-37.68,708.453,0.549,False
0.25,0.0,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.0005,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.0008,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.001,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.0015,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.002,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.0025,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.25,0.003,2.984,41898.78,-59.082,-39.84,709.161,0.531,False
0.3,0.0,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.0005,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.0008,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.001,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.0015,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.002,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.0025,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.3,0.003,2.8688,65971.34,-59.454,-39.84,1109.616,0.5088,False
0.4,0.0,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.0005,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.0008,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.001,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.0015,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.002,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.0025,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.4,0.003,2.7859,48963.29,-59.555,-39.84,822.158,0.5501,False
0.5,0.0,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.0005,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.0008,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.001,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.0015,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.002,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.0025,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
0.5,0.003,2.8306,46673.48,-59.555,-39.84,783.709,0.55,False
