EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.0015,1.4,0.2773,-9.06,-59.699,-0.152,5.4786,False
0.08,0.0015,1.5,0.3095,-8.38,-61.877,-0.135,5.2241,False
0.08,0.0015,1.6,0.3322,-8.41,-63.976,-0.131,5.0928,False
0.08,0.0015,1.7,0.3566,-8.32,-66.045,-0.126,5.0158,False
0.08,0.0015,1.8,0.3846,-7.86,-67.856,-0.116,4.9143,False
0.08,0.0015,1.9,0.4021,-8.29,-69.609,-0.119,4.8312,False
0.08,0.0015,2.0,0.4061,-9.96,-71.605,-0.139,4.774,False
0.08,0.0015,2.5,0.4307,-9.02,-72.581,-0.124,4.9928,False
0.08,0.0015,3.0,0.4409,-8.96,-73.167,-0.122,5.09,False
0.08,0.003,1.2,0.1476,-14.26,-55.996,-0.255,6.8477,False
0.08,0.003,1.3,0.2125,-11.92,-57.683,-0.207,6.1188,False
0.08,0.003,1.4,0.2773,-9.06,-59.699,-0.152,5.4786,False
0.08,0.003,1.5,0.3095,-8.38,-61.877,-0.135,5.2241,False
0.08,0.003,1.6,0.3322,-8.41,-63.976,-0.131,5.0928,False
0.08,0.003,1.7,0.3566,-8.32,-66.045,-0.126,5.0158,False
0.08,0.003,1.8,0.3846,-7.86,-67.856,-0.116,4.9143,False
0.08,0.003,1.9,0.4021,-8.29,-69.609,-0.119,4.8312,False
0.08,0.003,2.0,0.4061,-9.96,-71.605,-0.139,4.774,False
0.08,0.003,2.5,0.4307,-9.02,-72.581,-0.124,4.9928,False
0.08,0.003,3.0,0.4409,-8.96,-73.167,-0.122,5.09,False
0.09,0.001,1.2,0.2941,-5.3,-52.924,-0.1,5.7173,False
0.09,0.001,1.3,0.366,-1.39,-54.45,-0.026,5.1909,False
0.09,0.001,1.4,0.4167,1.24,-56.794,0.022,4.7317,False
0.09,0.001,1.5,0.4423,1.93,-59.061,0.033,4.5616,False
0.09,0.001,1.6,0.4633,2.24,-61.289,0.037,4.4636,False
0.09,0.001,1.7,0.4923,3.34,-63.234,0.053,4.3698,False
0.09,0.001,1.8,0.5126,3.65,-65.358,0.056,4.3056,False
0.09,0.001,1.9,0.5202,2.62,-67.513,0.039,4.2626,False
0.09,0.001,2.0,0.5251,1.19,-69.574,0.017,4.234,False
0.09,0.001,2.5,0.5548,3.2,-70.325,0.045,4.3667,False
0.09,0.001,3.0,0.5785,4.68,-71.324,0.066,4.4632,False
0.09,0.0015,1.2,0.2941,-5.3,-52.924,-0.1,5.7173,False
0.09,0.0015,1.3,0.366,-1.39,-54.45,-0.026,5.1909,False
0.09,0.0015,1.4,0.4167,1.24,-56.794,0.022,4.7317,False
0.09,0.0015,1.5,0.4423,1.93,-59.061,0.033,4.5616,False
0.09,0.0015,1.6,0.4633,2.24,-61.289,0.037,4.4636,False
0.09,0.0015,1.7,0.4923,3.34,-63.234,0.053,4.3698,False
0.09,0.0015,1.8,0.5126,3.65,-65.358,0.056,4.3056,False
0.09,0.0015,1.9,0.5202,2.62,-67.513,0.039,4.2626,False
0.09,0.0015,2.0,0.5251,1.19,-69.574,0.017,4.234,False
0.09,0.0015,2.5,0.5548,3.2,-70.325,0.045,4.3667,False
0.09,0.0015,3.0,0.5785,4.68,-71.324,0.066,4.4632,False
0.09,0.003,1.2,0.2941,-5.3,-52.924,-0.1,5.7173,False
0.09,0.003,1.3,0.366,-1.39,-54.45,-0.026,5.1909,False
0.09,0.003,1.4,0.4167,1.24,-56.794,0.022,4.7317,False
0.09,0.003,1.5,0.4423,1.93,-59.061,0.033,4.5616,False
0.09,0.003,1.6,0.4633,2.24,-61.289,0.037,4.4636,False
0.09,0.003,1.7,0.4923,3.34,-63.234,0.053,4.3698,False
0.09,0.003,1.8,0.5126,3.65,-65.358,0.056,4.3056,False
0.09,0.003,1.9,0.5202,2.62,-67.513,0.039,4.2626,False
0.09,0.003,2.0,0.5251,1.19,-69.574,0.017,4.234,True
0.09,0.003,2.5,0.5548,3.2,-70.325,0.045,4.3667,False
0.09,0.003,3.0,0.5785,4.68,-71.324,0.066,4.4632,False
0.1,0.001,1.2,0.5122,11.17,-50.707,0.22,5.0779,False
0.1,0.001,1.3,0.5518,13.81,-53.032,0.26,4.6796,False
0.1,0.001,1.4,0.5954,17.1,-55.278,0.309,4.3223,False
0.1,0.001,1.5,0.6198,18.62,-57.447,0.324,4.1807,False
0.1,0.001,1.6,0.6446,20.29,-59.54,0.341,4.0752,False
0.1,0.001,1.7,0.6664,21.66,-61.558,0.352,4.013,False
0.1,0.001,1.8,0.6657,20.29,-63.504,0.32,3.9707,False
0.1,0.001,1.9,0.6564,17.64,-65.379,0.27,3.9464,False
0.1,0.001,2.0,0.6456,14.59,-67.185,0.217,3.9287,False
0.1,0.001,2.5,0.6717,16.95,-67.836,0.25,4.0079,False
0.1,0.001,3.0,0.6916,18.46,-68.966,0.268,4.1084,False
0.1,0.0015,1.2,0.5122,11.17,-50.707,0.22,5.0779,False
0.1,0.0015,1.3,0.5518,13.81,-53.032,0.26,4.6796,False
0.1,0.0015,1.4,0.5954,17.1,-55.278,0.309,4.3223,False
0.1,0.0015,1.5,0.6198,18.62,-57.447,0.324,4.1807,False
0.1,0.0015,1.6,0.6446,20.29,-59.54,0.341,4.0752,False
0.1,0.0015,1.7,0.6664,21.66,-61.558,0.352,4.013,False
0.1,0.0015,1.8,0.6657,20.29,-63.504,0.32,3.9707,False
0.1,0.0015,1.9,0.6564,17.64,-65.379,0.27,3.9464,False
0.1,0.0015,2.0,0.6456,14.59,-67.185,0.217,3.9287,False
0.1,0.0015,2.5,0.6717,16.95,-67.836,0.25,4.0079,False
0.1,0.0015,3.0,0.6916,18.46,-68.966,0.268,4.1084,False
0.1,0.003,1.2,0.5122,11.17,-50.707,0.22,5.0779,False
0.1,0.003,1.3,0.5518,13.81,-53.032,0.26,4.6796,False
0.1,0.003,1.4,0.5954,17.1,-55.278,0.309,4.3223,False
0.1,0.003,1.5,0.6198,18.62,-57.447,0.324,4.1807,False
0.1,0.003,1.6,0.6446,20.29,-59.54,0.341,4.0752,False
0.1,0.003,1.7,0.6664,21.66,-61.558,0.352,4.013,False
0.1,0.003,1.8,0.6657,20.29,-63.504,0.32,3.9707,False
0.1,0.003,1.9,0.6564,17.64,-65.379,0.27,3.9464,False
0.1,0.003,2.0,0.6456,14.59,-67.185,0.217,3.9287,False
0.1,0.003,2.5,0.6717,16.95,-67.836,0.25,4.0079,False
0.1,0.003,3.0,0.6916,18.46,-68.966,0.268,4.1084,False
0.11,0.001,1.2,0.5661,15.88,-50.707,0.313,4.5529,False
0.11,0.001,1.3,0.6025,18.6,-53.032,0.351,4.2543,False
0.11,0.001,1.4,0.6466,22.39,-55.278,0.405,3.9577,False
0.11,0.001,1.5,0.6755,24.8,-57.447,0.432,3.8223,False
0.11,0.001,1.6,0.6963,26.37,-59.54,0.443,3.7453,False
0.11,0.001,1.7,0.7149,27.69,-61.558,0.45,3.7039,False
0.11,0.001,1.8,0.7146,26.46,-63.504,0.417,3.6767,False
0.11,0.001,1.9,0.7059,23.89,-65.379,0.365,3.6621,False
0.11,0.001,2.0,0.6963,20.95,-67.185,0.312,3.65,False
0.11,0.001,2.5,0.7195,23.29,-67.224,0.347,3.6998,False
0.11,0.001,3.0,0.7456,26.04,-68.058,0.383,3.7608,False
0.11,0.0015,1.2,0.5661,15.88,-50.707,0.313,4.5529,False
0.11,0.0015,1.3,0.6025,18.6,-53.032,0.351,4.2543,False
0.11,0.0015,1.4,0.6466,22.39,-55.278,0.405,3.9577,False
0.11,0.0015,1.5,0.6755,24.8,-57.447,0.432,3.8223,False
0.11,0.0015,1.6,0.6963,26.37,-59.54,0.443,3.7453,False
0.11,0.0015,1.7,0.7149,27.69,-61.558,0.45,3.7039,False
0.11,0.0015,1.8,0.7146,26.46,-63.504,0.417,3.6767,False
0.11,0.0015,1.9,0.7059,23.89,-65.379,0.365,3.6621,False
0.11,0.0015,2.0,0.6963,20.95,-67.185,0.312,3.65,False
0.11,0.0015,2.5,0.7195,23.29,-67.224,0.347,3.6998,False
0.11,0.0015,3.0,0.7456,26.04,-68.058,0.383,3.7608,False
0.11,0.003,1.2,0.5661,15.88,-50.707,0.313,4.5529,False
0.11,0.003,1.3,0.6025,18.6,-53.032,0.351,4.2543,False
0.11,0.003,1.4,0.6466,22.39,-55.278,0.405,3.9577,False
0.11,0.003,1.5,0.6755,24.8,-57.447,0.432,3.8223,False
0.11,0.003,1.6,0.6963,26.37,-59.54,0.443,3.7453,False
0.11,0.003,1.7,0.7149,27.69,-61.558,0.45,3.7039,False
0.11,0.003,1.8,0.7146,26.46,-63.504,0.417,3.6767,False
0.11,0.003,1.9,0.7059,23.89,-65.379,0.365,3.6621,False
0.11,0.003,2.0,0.6963,20.95,-67.185,0.312,3.65,False
0.11,0.003,2.5,0.7195,23.29,-67.224,0.347,3.6998,False
0.11,0.003,3.0,0.7456,26.04,-68.058,0.383,3.7608,False
