EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.001,1.7,3.0069,4937.8,-49.43,99.894,0.678,False
0.08,0.001,1.8,3.0345,5525.47,-49.942,110.637,0.6662,False
0.08,0.001,1.9,3.0582,6179.0,-50.758,121.733,0.6558,False
0.08,0.001,2.0,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.001,2.5,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.001,3.0,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.0015,1.2,2.6663,1995.42,-45.239,44.108,0.8624,False
0.08,0.0015,1.3,2.6888,2218.58,-46.211,48.01,0.828,False
0.08,0.0015,1.4,2.799,2862.11,-47.174,60.672,0.7669,False
0.08,0.0015,1.5,2.9278,3832.73,-48.128,79.637,0.7086,False
0.08,0.0015,1.6,2.9741,4404.77,-48.918,90.043,0.6894,False
0.08,0.0015,1.7,3.0069,4937.8,-49.43,99.894,0.678,False
0.08,0.0015,1.8,3.0345,5525.47,-49.942,110.637,0.6662,False
0.08,0.0015,1.9,3.0582,6179.0,-50.758,121.733,0.6558,False
0.08,0.0015,2.0,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.0015,2.5,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.0015,3.0,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.003,1.2,2.6663,1995.42,-45.239,44.108,0.8624,False
0.08,0.003,1.3,2.6888,2218.58,-46.211,48.01,0.828,False
0.08,0.003,1.4,2.799,2862.11,-47.174,60.672,0.7669,False
0.08,0.003,1.5,2.9278,3832.73,-48.128,79.637,0.7086,False
0.08,0.003,1.6,2.9741,4404.77,-48.918,90.043,0.6894,False
0.08,0.003,1.7,3.0069,4937.8,-49.43,99.894,0.678,False
0.08,0.003,1.8,3.0345,5525.47,-49.942,110.637,0.6662,False
0.08,0.003,1.9,3.0582,6179.0,-50.758,121.733,0.6558,False
0.08,0.003,2.0,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.003,2.5,3.0866,6859.53,-52.246,131.293,0.6471,False
0.08,0.003,3.0,3.0866,6859.53,-52.246,131.293,0.6471,False
0.09,0.001,1.2,3.0646,4642.7,-45.239,102.626,0.7019,False
0.09,0.001,1.3,3.159,5968.89,-46.211,129.166,0.6603,False
0.09,0.001,1.4,3.2147,7100.56,-47.072,150.844,0.6358,False
0.09,0.001,1.5,3.2499,8194.71,-47.593,172.184,0.6234,False
0.09,0.001,1.6,3.2707,9102.82,-48.113,189.196,0.6121,False
0.09,0.001,1.7,3.2976,10255.5,-48.633,210.873,0.6022,False
0.09,0.001,1.8,3.3193,11503.16,-49.254,233.546,0.5933,False
0.09,0.001,1.9,3.3404,12952.23,-50.758,255.174,0.5843,False
0.09,0.001,2.0,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.001,2.5,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.001,3.0,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.0015,1.2,3.0646,4642.7,-45.239,102.626,0.7019,False
0.09,0.0015,1.3,3.159,5968.89,-46.211,129.166,0.6603,False
0.09,0.0015,1.4,3.2147,7100.56,-47.072,150.844,0.6358,False
0.09,0.0015,1.5,3.2499,8194.71,-47.593,172.184,0.6234,False
0.09,0.0015,1.6,3.2707,9102.82,-48.113,189.196,0.6121,False
0.09,0.0015,1.7,3.2976,10255.5,-48.633,210.873,0.6022,False
0.09,0.0015,1.8,3.3193,11503.16,-49.254,233.546,0.5933,False
0.09,0.0015,1.9,3.3404,12952.23,-50.758,255.174,0.5843,False
0.09,0.0015,2.0,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.0015,2.5,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.0015,3.0,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.003,1.2,3.0646,4642.7,-45.239,102.626,0.7019,False
0.09,0.003,1.3,3.159,5968.89,-46.211,129.166,0.6603,False
0.09,0.003,1.4,3.2147,7100.56,-47.072,150.844,0.6358,False
0.09,0.003,1.5,3.2499,8194.71,-47.593,172.184,0.6234,False
0.09,0.003,1.6,3.2707,9102.82,-48.113,189.196,0.6121,False
0.09,0.003,1.7,3.2976,10255.5,-48.633,210.873,0.6022,False
0.09,0.003,1.8,3.3193,11503.16,-49.254,233.546,0.5933,False
0.09,0.003,1.9,3.3404,12952.23,-50.758,255.174,0.5843,False
0.09,0.003,2.0,3.3515,13868.26,-52.246,265.442,0.5774,True
0.09,0.003,2.5,3.3515,13868.26,-52.246,265.442,0.5774,False
0.09,0.003,3.0,3.3515,13868.26,-52.246,265.442,0.5774,False
0.1,0.001,1.2,2.7166,3090.02,-46.998,65.748,0.7761,False
0.1,0.001,1.3,2.7452,3574.22,-47.905,74.611,0.746,False
0.1,0.001,1.4,2.7927,4303.54,-48.88,88.042,0.7197,False
0.1,0.001,1.5,2.8255,5045.19,-49.914,101.078,0.6993,False
0.1,0.001,1.6,2.8752,6100.16,-50.996,119.62,0.6705,False
0.1,0.001,1.7,2.9153,7228.96,-52.363,138.054,0.6479,False
0.1,0.001,1.8,2.9653,8853.72,-53.782,164.623,0.6178,False
0.1,0.001,1.9,2.978,9715.74,-55.292,175.717,0.5983,False
0.1,0.001,2.0,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.001,2.5,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.001,3.0,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.0015,1.2,2.7166,3090.02,-46.998,65.748,0.7761,False
0.1,0.0015,1.3,2.7452,3574.22,-47.905,74.611,0.746,False
0.1,0.0015,1.4,2.7927,4303.54,-48.88,88.042,0.7197,False
0.1,0.0015,1.5,2.8255,5045.19,-49.914,101.078,0.6993,False
0.1,0.0015,1.6,2.8752,6100.16,-50.996,119.62,0.6705,False
0.1,0.0015,1.7,2.9153,7228.96,-52.363,138.054,0.6479,False
0.1,0.0015,1.8,2.9653,8853.72,-53.782,164.623,0.6178,False
0.1,0.0015,1.9,2.978,9715.74,-55.292,175.717,0.5983,False
0.1,0.0015,2.0,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.0015,2.5,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.0015,3.0,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.003,1.2,2.7166,3090.02,-46.998,65.748,0.7761,False
0.1,0.003,1.3,2.7452,3574.22,-47.905,74.611,0.746,False
0.1,0.003,1.4,2.7927,4303.54,-48.88,88.042,0.7197,False
0.1,0.003,1.5,2.8255,5045.19,-49.914,101.078,0.6993,False
0.1,0.003,1.6,2.8752,6100.16,-50.996,119.62,0.6705,False
0.1,0.003,1.7,2.9153,7228.96,-52.363,138.054,0.6479,False
0.1,0.003,1.8,2.9653,8853.72,-53.782,164.623,0.6178,False
0.1,0.003,1.9,2.978,9715.74,-55.292,175.717,0.5983,False
0.1,0.003,2.0,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.003,2.5,2.9824,10459.85,-56.787,184.193,0.5823,False
0.1,0.003,3.0,2.9824,10459.85,-56.787,184.193,0.5823,False
0.11,0.001,1.2,2.6932,3077.52,-54.857,56.101,0.8163,False
0.11,0.001,1.3,2.7039,3426.03,-57.454,59.631,0.8067,False
0.11,0.001,1.4,2.7275,3914.68,-59.547,65.741,0.7957,False
0.11,0.001,1.5,2.7458,4414.63,-60.769,72.646,0.7815,False
0.11,0.001,1.6,2.7724,5048.38,-62.003,81.421,0.7701,False
0.11,0.001,1.7,2.7978,5771.08,-63.248,91.246,0.7601,False
0.11,0.001,1.8,2.8111,6399.1,-64.5,99.211,0.7508,False
0.11,0.001,1.9,2.8085,6706.04,-65.765,101.97,0.7411,False
0.11,0.001,2.0,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.001,2.5,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.001,3.0,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.0015,1.2,2.6932,3077.52,-54.857,56.101,0.8163,False
0.11,0.0015,1.3,2.7039,3426.03,-57.454,59.631,0.8067,False
0.11,0.0015,1.4,2.7275,3914.68,-59.547,65.741,0.7957,False
0.11,0.0015,1.5,2.7458,4414.63,-60.769,72.646,0.7815,False
0.11,0.0015,1.6,2.7724,5048.38,-62.003,81.421,0.7701,False
0.11,0.0015,1.7,2.7978,5771.08,-63.248,91.246,0.7601,False
0.11,0.0015,1.8,2.8111,6399.1,-64.5,99.211,0.7508,False
0.11,0.0015,1.9,2.8085,6706.04,-65.765,101.97,0.7411,False
0.11,0.0015,2.0,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.0015,2.5,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.0015,3.0,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.003,1.2,2.6932,3077.52,-54.857,56.101,0.8163,False
0.11,0.003,1.3,2.7039,3426.03,-57.454,59.631,0.8067,False
0.11,0.003,1.4,2.7275,3914.68,-59.547,65.741,0.7957,False
0.11,0.003,1.5,2.7458,4414.63,-60.769,72.646,0.7815,False
0.11,0.003,1.6,2.7724,5048.38,-62.003,81.421,0.7701,False
0.11,0.003,1.7,2.7978,5771.08,-63.248,91.246,0.7601,False
0.11,0.003,1.8,2.8111,6399.1,-64.5,99.211,0.7508,False
0.11,0.003,1.9,2.8085,6706.04,-65.765,101.97,0.7411,False
0.11,0.003,2.0,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.003,2.5,2.8059,7056.23,-67.368,104.742,0.7324,False
0.11,0.003,3.0,2.8059,7056.23,-67.368,104.742,0.7324,False
