EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.001,1.9,2.0419,762.49,-83.754,9.104,1.2043,False
0.08,0.001,2.0,2.0247,744.97,-85.202,8.744,1.1925,False
0.08,0.001,2.5,2.0247,744.97,-85.202,8.744,1.1925,False
0.08,0.001,3.0,2.0247,744.97,-85.202,8.744,1.1925,False
0.08,0.0015,1.2,1.8972,448.88,-68.561,6.547,1.3429,False
0.08,0.0015,1.3,1.9039,473.32,-71.134,6.654,1.3071,False
0.08,0.0015,1.4,1.9147,501.47,-73.532,6.82,1.2806,False
0.08,0.0015,1.5,1.916,520.96,-75.803,6.872,1.265,False
0.08,0.0015,1.6,1.9251,545.16,-77.547,7.03,1.2429,False
0.08,0.0015,1.7,1.9133,544.69,-79.208,6.877,1.2221,False
0.08,0.0015,1.8,1.8987,539.68,-80.85,6.675,1.2057,False
0.08,0.0015,1.9,1.8883,537.54,-82.403,6.523,1.1911,False
0.08,0.0015,2.0,1.8904,547.1,-83.477,6.554,1.1677,False
0.08,0.0015,2.5,1.8904,547.1,-83.477,6.554,1.1677,False
0.08,0.0015,3.0,1.8904,547.1,-83.477,6.554,1.1677,False
0.08,0.003,1.2,2.0044,504.7,-52.402,9.631,1.4842,False
0.08,0.003,1.3,2.0252,550.49,-54.593,10.083,1.4196,False
0.08,0.003,1.4,2.042,596.51,-56.745,10.512,1.3688,False
0.08,0.003,1.5,2.0762,660.31,-58.917,11.207,1.3084,False
0.08,0.003,1.6,2.1261,752.42,-61.032,12.328,1.2429,False
0.08,0.003,1.7,2.1585,826.69,-62.675,13.19,1.1898,False
0.08,0.003,1.8,2.187,904.09,-63.575,14.221,1.1443,False
0.08,0.003,1.9,2.1875,929.3,-64.865,14.327,1.1079,False
0.08,0.003,2.0,2.2439,1060.92,-62.338,17.019,1.0317,False
0.08,0.003,2.5,2.2439,1060.92,-62.338,17.019,1.0317,False
0.08,0.003,3.0,2.2439,1060.92,-62.338,17.019,1.0317,False
0.09,0.001,1.2,2.1507,750.75,-69.224,10.845,1.1935,False
0.09,0.001,1.3,2.16,806.93,-71.771,11.243,1.1732,False
0.09,0.001,1.4,2.1619,851.39,-74.168,11.479,1.1568,False
0.09,0.001,1.5,2.1728,906.8,-75.917,11.945,1.1331,False
0.09,0.001,1.6,2.1863,969.78,-77.488,12.515,1.1096,False
0.09,0.001,1.7,2.2193,1078.33,-78.196,13.79,1.0705,False
0.09,0.001,1.8,2.2455,1175.78,-79.284,14.83,1.0409,False
0.09,0.001,1.9,2.2368,1181.25,-80.384,14.695,1.0233,False
0.09,0.001,2.0,2.2562,1259.63,-80.398,15.667,0.9886,False
0.09,0.001,2.5,2.2562,1259.63,-80.398,15.667,0.9886,False
0.09,0.001,3.0,2.2562,1259.63,-80.398,15.667,0.9886,False
0.09,0.0015,1.2,1.9705,529.75,-67.816,7.812,1.2036,False
0.09,0.0015,1.3,1.9761,557.77,-70.372,7.926,1.1781,False
0.09,0.0015,1.4,1.984,588.96,-72.783,8.092,1.154,False
0.09,0.0015,1.5,1.9993,627.56,-74.533,8.42,1.1251,False
0.09,0.0015,1.6,2.0078,657.69,-76.096,8.643,1.0978,False
0.09,0.0015,1.7,2.0366,717.12,-76.701,9.35,1.0534,False
0.09,0.0015,1.8,2.054,763.13,-77.77,9.813,1.0286,False
0.09,0.0015,1.9,2.0796,820.26,-77.528,10.58,0.9847,False
0.09,0.0015,2.0,2.1215,914.35,-76.646,11.929,0.9301,False
0.09,0.0015,2.5,2.1215,914.35,-76.646,11.929,0.9301,False
0.09,0.0015,3.0,2.1215,914.35,-76.646,11.929,0.9301,False
0.09,0.003,1.2,2.2201,749.73,-51.274,14.622,1.2707,False
0.09,0.003,1.3,2.2737,876.33,-53.407,16.408,1.2116,False
0.09,0.003,1.4,2.2924,963.75,-55.527,17.356,1.1752,False
0.09,0.003,1.5,2.3145,1052.81,-57.3,18.374,1.1401,False
0.09,0.003,1.6,2.3428,1164.78,-58.218,20.007,1.0973,False
0.09,0.003,1.7,2.377,1297.92,-57.84,22.44,1.0451,False
0.09,0.003,1.8,2.4696,1595.06,-52.181,30.568,0.948,False
0.09,0.003,1.9,2.5284,1855.45,-50.923,36.436,0.9005,False
0.09,0.003,2.0,2.5995,2195.7,-51.806,42.383,0.8453,False
0.09,0.003,2.5,2.5995,2195.7,-51.806,42.383,0.8453,False
0.09,0.003,3.0,2.5995,2195.7,-51.806,42.383,0.8453,False
0.1,0.001,1.2,1.9002,516.64,-72.254,7.15,1.1429,False
0.1,0.001,1.3,1.8644,499.76,-75.246,6.642,1.1511,False
0.1,0.001,1.4,1.8207,469.51,-78.006,6.019,1.1606,False
0.1,0.001,1.5,1.7769,434.93,-80.539,5.4,1.171,False
0.1,0.001,1.6,1.7352,398.83,-82.853,4.814,1.1816,False
0.1,0.001,1.7,1.7072,373.09,-84.957,4.391,1.1922,False
0.1,0.001,1.8,1.69,355.11,-86.855,4.088,1.1992,False
0.1,0.001,1.9,1.6789,340.81,-88.26,3.861,1.1936,False
0.1,0.001,2.0,1.6652,322.12,-89.555,3.597,1.1882,False
0.1,0.001,2.5,1.6652,322.12,-89.555,3.597,1.1882,False
0.1,0.001,3.0,1.6652,322.12,-89.555,3.597,1.1882,False
0.1,0.0015,1.2,1.7296,365.35,-71.023,5.144,1.1388,False
0.1,0.0015,1.3,1.7009,354.36,-74.035,4.786,1.1423,False
0.1,0.0015,1.4,1.6553,327.19,-76.84,4.258,1.1502,False
0.1,0.0015,1.5,1.6125,299.83,-79.426,3.775,1.1591,False
0.1,0.0015,1.6,1.5721,272.14,-81.799,3.327,1.1686,False
0.1,0.0015,1.7,1.5474,253.64,-83.968,3.021,1.1777,False
0.1,0.0015,1.8,1.525,235.02,-85.941,2.735,1.1869,False
0.1,0.0015,1.9,1.5141,222.78,-87.392,2.549,1.1792,False
0.1,0.0015,2.0,1.5032,209.05,-88.736,2.356,1.1721,False
0.1,0.0015,2.5,1.5032,209.05,-88.736,2.356,1.1721,False
0.1,0.0015,3.0,1.5032,209.05,-88.736,2.356,1.1721,False
0.1,0.003,1.2,1.9544,535.11,-55.224,9.69,1.1791,False
0.1,0.003,1.3,1.9549,564.55,-58.259,9.69,1.1672,False
0.1,0.003,1.4,1.934,566.93,-61.447,9.226,1.1664,False
0.1,0.003,1.5,1.9046,554.65,-64.521,8.596,1.1673,False
0.1,0.003,1.6,1.8741,534.66,-67.463,7.925,1.1689,False
0.1,0.003,1.7,1.8529,521.5,-70.243,7.424,1.1648,False
0.1,0.003,1.8,1.838,512.42,-72.827,7.036,1.1596,False
0.1,0.003,1.9,1.8359,515.49,-74.613,6.909,1.1414,False
0.1,0.003,2.0,1.8746,572.49,-75.632,7.569,1.1128,False
0.1,0.003,2.5,1.8746,572.49,-75.632,7.569,1.1128,False
0.1,0.003,3.0,1.8746,572.49,-75.632,7.569,1.1128,False
0.11,0.001,1.2,1.8219,454.28,-78.222,5.808,1.6016,False
0.11,0.001,1.3,1.7791,429.47,-81.147,5.293,1.626,False
0.11,0.001,1.4,1.7299,393.99,-83.741,4.705,1.6526,False
0.11,0.001,1.5,1.6827,357.06,-86.033,4.15,1.6768,False
0.11,0.001,1.6,1.6336,316.83,-88.05,3.598,1.7039,False
0.11,0.001,1.7,1.6019,289.71,-89.675,3.231,1.7179,False
0.11,0.001,1.8,1.5718,262.42,-91.108,2.88,1.731,False
0.11,0.001,1.9,1.5482,238.73,-92.374,2.584,1.7419,False
0.11,0.001,2.0,1.5442,228.97,-93.486,2.449,1.7512,False
0.11,0.001,2.5,1.5442,228.97,-93.486,2.449,1.7512,False
0.11,0.001,3.0,1.5442,228.97,-93.486,2.449,1.7512,False
0.11,0.0015,1.2,1.6101,290.49,-77.225,3.762,1.6529,False
0.11,0.0015,1.3,1.5573,263.45,-80.209,3.285,1.6849,False
0.11,0.0015,1.4,1.5058,235.43,-82.866,2.841,1.716,False
0.11,0.0015,1.5,1.4572,207.66,-85.225,2.437,1.7464,False
0.11,0.0015,1.6,1.4171,183.43,-87.309,2.101,1.7745,False
0.11,0.0015,1.7,1.3969,168.82,-88.992,1.897,1.7839,False
0.11,0.0015,1.8,1.377,153.21,-90.484,1.693,1.7929,False
0.11,0.0015,1.9,1.3579,136.94,-91.806,1.492,1.8022,False
0.11,0.0015,2.0,1.3446,122.76,-92.974,1.32,1.8118,False
0.11,0.0015,2.5,1.3446,122.76,-92.974,1.32,1.8118,False
0.11,0.0015,3.0,1.3446,122.76,-92.974,1.32,1.8118,False
0.11,0.003,1.2,1.7999,408.97,-65.52,6.242,1.7268,False
0.11,0.003,1.3,1.7751,405.39,-68.872,5.886,1.7416,False
0.11,0.003,1.4,1.7391,388.56,-71.987,5.398,1.7579,False
0.11,0.003,1.5,1.7122,375.25,-74.659,5.026,1.7619,False
0.11,0.003,1.6,1.6947,366.19,-77.022,4.754,1.753,False
0.11,0.003,1.7,1.6774,354.86,-79.263,4.477,1.7426,False
0.11,0.003,1.8,1.664,344.47,-81.341,4.235,1.7346,False
0.11,0.003,1.9,1.6688,348.26,-83.117,4.19,1.7242,False
0.11,0.003,2.0,1.669,347.62,-84.757,4.101,1.7209,False
0.11,0.003,2.5,1.669,347.62,-84.757,4.101,1.7209,False
0.11,0.003,3.0,1.669,347.62,-84.757,4.101,1.7209,False
