EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.0015,1.5,3.0258,2180.39,-35.803,60.899,0.7463,False
0.08,0.0015,1.6,3.0568,2387.42,-37.107,64.338,0.7422,False
0.08,0.0015,1.7,3.0835,2606.97,-38.401,67.888,0.74,False
0.08,0.0015,1.8,3.1061,2849.96,-39.684,71.816,0.7372,False
0.08,0.0015,1.9,3.1267,3080.49,-40.957,75.212,0.7347,False
0.08,0.0015,2.0,3.1398,3298.4,-42.22,78.124,0.7299,False
0.08,0.0015,2.5,3.1398,3298.4,-42.22,78.124,0.7299,False
0.08,0.0015,3.0,3.1398,3298.4,-42.22,78.124,0.7299,False
0.08,0.003,1.2,2.8035,1326.5,-36.826,36.021,0.8673,False
0.08,0.003,1.3,2.8671,1545.49,-37.771,40.918,0.8218,False
0.08,0.003,1.4,2.9629,1890.55,-36.291,52.094,0.7779,False
0.08,0.003,1.5,3.0258,2180.39,-35.803,60.899,0.7463,False
0.08,0.003,1.6,3.0568,2387.42,-37.107,64.338,0.7422,False
0.08,0.003,1.7,3.0835,2606.97,-38.401,67.888,0.74,False
0.08,0.003,1.8,3.1061,2849.96,-39.684,71.816,0.7372,False
0.08,0.003,1.9,3.1267,3080.49,-40.957,75.212,0.7347,False
0.08,0.003,2.0,3.1398,3298.4,-42.22,78.124,0.7299,False
0.08,0.003,2.5,3.1398,3298.4,-42.22,78.124,0.7299,False
0.08,0.003,3.0,3.1398,3298.4,-42.22,78.124,0.7299,False
0.09,0.001,1.2,3.1442,2503.63,-36.328,68.918,0.7531,False
0.09,0.001,1.3,3.2258,3038.91,-35.25,86.211,0.7292,False
0.09,0.001,1.4,3.2878,3508.84,-34.489,101.738,0.6966,False
0.09,0.001,1.5,3.3246,3925.38,-35.803,109.637,0.6874,False
0.09,0.001,1.6,3.3492,4314.01,-37.107,116.258,0.6815,False
0.09,0.001,1.7,3.3654,4613.58,-38.401,120.143,0.6764,False
0.09,0.001,1.8,3.3754,4952.46,-39.684,124.797,0.671,False
0.09,0.001,1.9,3.3805,5240.13,-40.957,127.941,0.6648,False
0.09,0.001,2.0,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.001,2.5,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.001,3.0,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.0015,1.2,3.1442,2503.63,-36.328,68.918,0.7531,False
0.09,0.0015,1.3,3.2258,3038.91,-35.25,86.211,0.7292,False
0.09,0.0015,1.4,3.2878,3508.84,-34.489,101.738,0.6966,False
0.09,0.0015,1.5,3.3246,3925.38,-35.803,109.637,0.6874,False
0.09,0.0015,1.6,3.3492,4314.01,-37.107,116.258,0.6815,False
0.09,0.0015,1.7,3.3654,4613.58,-38.401,120.143,0.6764,False
0.09,0.0015,1.8,3.3754,4952.46,-39.684,124.797,0.671,False
0.09,0.0015,1.9,3.3805,5240.13,-40.957,127.941,0.6648,False
0.09,0.0015,2.0,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.0015,2.5,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.0015,3.0,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.003,1.2,3.1442,2503.63,-36.328,68.918,0.7531,False
0.09,0.003,1.3,3.2258,3038.91,-35.25,86.211,0.7292,False
0.09,0.003,1.4,3.2878,3508.84,-34.489,101.738,0.6966,False
0.09,0.003,1.5,3.3246,3925.38,-35.803,109.637,0.6874,False
0.09,0.003,1.6,3.3492,4314.01,-37.107,116.258,0.6815,False
0.09,0.003,1.7,3.3654,4613.58,-38.401,120.143,0.6764,False
0.09,0.003,1.8,3.3754,4952.46,-39.684,124.797,0.671,False
0.09,0.003,1.9,3.3805,5240.13,-40.957,127.941,0.6648,False
0.09,0.003,2.0,3.382,5489.25,-42.22,130.015,0.6607,True
0.09,0.003,2.5,3.382,5489.25,-42.22,130.015,0.6607,False
0.09,0.003,3.0,3.382,5489.25,-42.22,130.015,0.6607,False
0.1,0.001,1.2,2.9034,2253.07,-34.688,64.952,0.7126,False
0.1,0.001,1.3,2.9824,2758.04,-33.386,82.611,0.6529,False
0.1,0.001,1.4,3.0593,3358.72,-34.489,97.385,0.6132,False
0.1,0.001,1.5,3.1024,3872.91,-35.803,108.172,0.5951,False
0.1,0.001,1.6,3.129,4328.74,-37.107,116.655,0.5878,False
0.1,0.001,1.7,3.1473,4802.52,-38.401,125.063,0.579,False
0.1,0.001,1.8,3.1632,5343.93,-39.684,134.661,0.5699,False
0.1,0.001,1.9,3.1695,5762.55,-40.957,140.697,0.5632,False
0.1,0.001,2.0,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.001,2.5,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.001,3.0,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.0015,1.2,2.9034,2253.07,-34.688,64.952,0.7126,False
0.1,0.0015,1.3,2.9824,2758.04,-33.386,82.611,0.6529,False
0.1,0.0015,1.4,3.0593,3358.72,-34.489,97.385,0.6132,False
0.1,0.0015,1.5,3.1024,3872.91,-35.803,108.172,0.5951,False
0.1,0.0015,1.6,3.129,4328.74,-37.107,116.655,0.5878,False
0.1,0.0015,1.7,3.1473,4802.52,-38.401,125.063,0.579,False
0.1,0.0015,1.8,3.1632,5343.93,-39.684,134.661,0.5699,False
0.1,0.0015,1.9,3.1695,5762.55,-40.957,140.697,0.5632,False
0.1,0.0015,2.0,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.0015,2.5,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.0015,3.0,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.003,1.2,2.9034,2253.07,-34.688,64.952,0.7126,False
0.1,0.003,1.3,2.9824,2758.04,-33.386,82.611,0.6529,False
0.1,0.003,1.4,3.0593,3358.72,-34.489,97.385,0.6132,False
0.1,0.003,1.5,3.1024,3872.91,-35.803,108.172,0.5951,False
0.1,0.003,1.6,3.129,4328.74,-37.107,116.655,0.5878,False
0.1,0.003,1.7,3.1473,4802.52,-38.401,125.063,0.579,False
0.1,0.003,1.8,3.1632,5343.93,-39.684,134.661,0.5699,False
0.1,0.003,1.9,3.1695,5762.55,-40.957,140.697,0.5632,False
0.1,0.003,2.0,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.003,2.5,3.1714,6201.97,-42.22,146.897,0.5569,False
0.1,0.003,3.0,3.1714,6201.97,-42.22,146.897,0.5569,False
0.11,0.001,1.2,2.8052,1980.78,-32.574,60.809,0.7478,False
0.11,0.001,1.3,2.8348,2246.22,-33.164,67.73,0.7215,False
0.11,0.001,1.4,2.8848,2657.02,-34.489,77.04,0.7011,False
0.11,0.001,1.5,2.9134,3042.81,-35.803,84.987,0.6832,False
0.11,0.001,1.6,2.9585,3565.48,-37.107,96.086,0.6597,False
0.11,0.001,1.7,3.0219,4288.08,-38.401,111.666,0.6179,False
0.11,0.001,1.8,3.0705,4928.79,-39.684,124.2,0.5767,False
0.11,0.001,1.9,3.0999,5549.16,-40.957,135.487,0.548,False
0.11,0.001,2.0,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.001,2.5,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.001,3.0,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.0015,1.2,2.8052,1980.78,-32.574,60.809,0.7478,False
0.11,0.0015,1.3,2.8348,2246.22,-33.164,67.73,0.7215,False
0.11,0.0015,1.4,2.8848,2657.02,-34.489,77.04,0.7011,False
0.11,0.0015,1.5,2.9134,3042.81,-35.803,84.987,0.6832,False
0.11,0.0015,1.6,2.9585,3565.48,-37.107,96.086,0.6597,False
0.11,0.0015,1.7,3.0219,4288.08,-38.401,111.666,0.6179,False
0.11,0.0015,1.8,3.0705,4928.79,-39.684,124.2,0.5767,False
0.11,0.0015,1.9,3.0999,5549.16,-40.957,135.487,0.548,False
0.11,0.0015,2.0,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.0015,2.5,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.0015,3.0,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.003,1.2,2.8052,1980.78,-32.574,60.809,0.7478,False
0.11,0.003,1.3,2.8348,2246.22,-33.164,67.73,0.7215,False
0.11,0.003,1.4,2.8848,2657.02,-34.489,77.04,0.7011,False
0.11,0.003,1.5,2.9134,3042.81,-35.803,84.987,0.6832,False
0.11,0.003,1.6,2.9585,3565.48,-37.107,96.086,0.6597,False
0.11,0.003,1.7,3.0219,4288.08,-38.401,111.666,0.6179,False
0.11,0.003,1.8,3.0705,4928.79,-39.684,124.2,0.5767,False
0.11,0.003,1.9,3.0999,5549.16,-40.957,135.487,0.548,False
0.11,0.003,2.0,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.003,2.5,3.116,6122.01,-42.22,145.003,0.5257,False
0.11,0.003,3.0,3.116,6122.01,-42.22,145.003,0.5257,False
