Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.0613,0.2289,0.1074,0.0347,387,yes
Sharpe,delta,1,0.1357,0.0075,0.0841,0.0986,387,
CAGR%,delta,1,0.0181,0.723,0.0763,0.134,387,
AvgDailyRet%,delta,1,0.1024,0.044,0.0742,0.1452,387,
Calmar,delta,1,0.0169,0.7401,0.066,0.1952,387,
Sharpe,level,1,0.063,0.2155,0.0639,0.2094,388,
CAGR%,level,1,-0.03,0.5556,0.0573,0.2604,388,
Sortino,level,1,0.0109,0.8308,0.0562,0.2696,388,
AvgDailyRet%,level,1,0.0378,0.4578,0.0532,0.2957,388,
Calmar,level,1,-0.0315,0.5363,0.0337,0.5084,388,
CAGR%,delta,3,-0.0338,0.508,0.092,0.0715,385,
Calmar,delta,3,-0.0345,0.4999,0.0805,0.1149,385,
AvgDailyRet%,delta,3,0.0404,0.4297,0.063,0.2177,385,
Sortino,delta,3,0.0176,0.7301,0.0615,0.2288,385,
Sharpe,delta,3,0.0647,0.2052,0.0523,0.3063,385,
CAGR%,level,3,-0.0607,0.2338,0.0253,0.6205,386,
AvgDailyRet%,level,3,0.0013,0.9796,0.02,0.6946,386,
Sharpe,level,3,0.0283,0.579,0.0159,0.7549,386,
Calmar,level,3,-0.0614,0.2287,-0.0087,0.8644,386,
Sortino,level,3,-0.0339,0.5062,0.0028,0.9562,386,
Calmar,delta,5,-0.0127,0.8049,0.0709,0.1663,383,
CAGR%,delta,5,-0.012,0.8146,0.0612,0.2325,383,
AvgDailyRet%,delta,5,0.0318,0.5352,0.0365,0.4768,383,
CAGR%,level,5,-0.0239,0.6407,0.0228,0.6562,384,
Sortino,delta,5,-0.0322,0.5297,0.0216,0.6731,383,
Sharpe,delta,5,0.0297,0.5627,0.0205,0.6894,383,
AvgDailyRet%,level,5,0.0139,0.7853,0.0149,0.7716,384,
Calmar,level,5,-0.0245,0.6322,-0.0061,0.9048,384,
Sharpe,level,5,0.037,0.4693,0.0023,0.9635,384,
Sortino,level,5,-0.0253,0.6213,-0.0014,0.978,384,
