Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.0518,0.3147,-0.0242,0.6387,378,
AvgDailyRet%,level,1,-0.0478,0.3537,-0.0167,0.746,378,
Calmar,delta,1,0.045,0.3841,0.0164,0.7515,377,
CAGR%,delta,1,0.0335,0.5163,0.0142,0.784,377,
Calmar,level,1,-0.0464,0.3686,0.0132,0.7974,378,
Sharpe,level,1,-0.044,0.3934,-0.0119,0.8182,378,
Sortino,level,1,0.028,0.587,0.0109,0.8322,378,
AvgDailyRet%,delta,1,0.0043,0.9335,0.0065,0.8999,377,
Sortino,delta,1,0.0234,0.6509,0.0055,0.9154,377,
Sharpe,delta,1,-0.0055,0.9148,-0.0,0.9996,377,
CAGR%,level,3,-0.135,0.0088,-0.0496,0.3373,376,
AvgDailyRet%,level,3,-0.0879,0.0887,-0.0377,0.466,376,
CAGR%,delta,3,-0.0182,0.7257,0.0325,0.5308,375,
Calmar,level,3,-0.1326,0.0101,-0.0274,0.5962,376,
Sharpe,level,3,-0.0823,0.111,-0.0251,0.6274,376,
Sortino,delta,3,0.0565,0.2751,0.0238,0.6463,375,
AvgDailyRet%,delta,3,-0.0071,0.8903,0.0231,0.6554,375,
Sharpe,delta,3,0.0107,0.836,0.0227,0.661,375,
Calmar,delta,3,-0.014,0.7869,0.0221,0.6691,375,
Sortino,level,3,0.0263,0.6106,0.0062,0.9049,376,
CAGR%,level,5,-0.1097,0.0339,-0.0849,0.1011,374,
Sharpe,level,5,-0.1068,0.0389,-0.0643,0.2146,374,
AvgDailyRet%,level,5,-0.1066,0.0394,-0.0641,0.2158,374,
Calmar,level,5,-0.1071,0.0383,-0.062,0.2319,374,
CAGR%,delta,5,-0.0537,0.3013,0.0457,0.3787,373,
Sortino,level,5,-0.02,0.7004,-0.033,0.5241,374,
Calmar,delta,5,-0.0508,0.3276,0.0266,0.6082,373,
Sharpe,delta,5,0.052,0.3166,0.024,0.6439,373,
Sortino,delta,5,0.0685,0.187,0.0199,0.7016,373,
AvgDailyRet%,delta,5,0.0244,0.6387,0.0191,0.7133,373,
