Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,0.0641,0.2182,0.0647,0.2138,371,
CAGR%,delta,1,-0.1161,0.0242,0.0532,0.3032,377,
AvgDailyRet%,delta,1,0.0138,0.7901,0.0507,0.326,377,
Calmar,delta,1,-0.1156,0.0328,0.0451,0.4064,341,
CAGR%,level,1,-0.0682,0.1858,-0.037,0.4726,378,
Sortino,delta,1,0.0066,0.8987,0.035,0.4982,377,
AvgDailyRet%,level,1,-0.0753,0.1437,-0.0313,0.5445,378,
Sharpe,level,1,-0.0481,0.3551,-0.0208,0.6899,372,
Calmar,level,1,-0.06,0.2682,-0.0125,0.8175,342,
Sortino,level,1,-0.0223,0.6654,0.0037,0.9431,378,
Sortino,delta,3,-0.011,0.8326,0.0512,0.3224,375,
Calmar,delta,3,-0.0679,0.2123,0.048,0.3787,339,
CAGR%,level,3,-0.0246,0.6342,-0.0375,0.4689,376,
AvgDailyRet%,level,3,-0.136,0.0083,-0.0347,0.5028,376,
Sharpe,delta,3,0.0409,0.4336,0.0262,0.6153,369,
CAGR%,delta,3,-0.0682,0.1878,0.0222,0.6681,375,
Sharpe,level,3,-0.1159,0.0258,-0.0121,0.8167,370,
Sortino,level,3,-0.034,0.5116,0.0121,0.8147,376,
AvgDailyRet%,delta,3,-0.0294,0.5706,0.0087,0.8672,375,
Calmar,level,3,-0.0755,0.1647,0.0049,0.9285,340,
Calmar,delta,5,-0.0454,0.4065,0.0772,0.1571,337,
CAGR%,level,5,-0.0044,0.9328,-0.064,0.2167,374,
AvgDailyRet%,level,5,-0.1562,0.0024,-0.0624,0.2289,374,
Sortino,level,5,-0.04,0.4403,-0.0511,0.3246,374,
Sharpe,level,5,-0.1588,0.0022,-0.0424,0.4169,368,
Sharpe,delta,5,0.0553,0.2905,0.0222,0.6715,367,
Sortino,delta,5,-0.0093,0.8584,0.0195,0.7074,373,
CAGR%,delta,5,-0.0283,0.5855,0.018,0.7296,373,
Calmar,level,5,-0.0938,0.0849,-0.0148,0.7867,338,
AvgDailyRet%,delta,5,0.0085,0.8698,0.0052,0.9199,373,
