EARLY_KILL_X,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
15,0.0,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.0005,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.0008,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.001,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.0015,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.002,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.0025,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
15,0.003,2.1651,897.48,-67.401,-28.765,13.316,0.968,False
20,0.0,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.0005,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.0008,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.001,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.0015,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.002,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.0025,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
20,0.003,1.8203,489.51,-71.991,-27.489,6.8,0.9395,False
25,0.0,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.0005,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.0008,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.001,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.0015,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.002,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.0025,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
25,0.003,2.6038,1651.59,-52.331,-27.181,31.56,0.3042,False
30,0.0,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.0005,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.0008,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.001,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.0015,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.002,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.0025,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
30,0.003,2.9013,2744.16,-38.831,-29.271,70.67,0.4941,False
35,0.0,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.0005,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.0008,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.001,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.0015,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.002,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.0025,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,False
35,0.003,3.7785,6015.66,-31.341,-16.439,191.944,0.4518,True
40,0.0,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.0005,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.0008,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.001,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.0015,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.002,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.0025,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
40,0.003,3.0028,2747.91,-45.524,-14.214,60.362,0.5777,False
45,0.0,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.0005,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.0008,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.001,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.0015,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.002,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.0025,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
45,0.003,3.2215,3817.35,-42.618,-17.104,89.571,0.5691,False
50,0.0,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.0005,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.0008,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.001,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.0015,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.002,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.0025,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
50,0.003,2.9309,2548.89,-43.872,-17.41,58.098,0.6073,False
