PORT_SL,PORT_TSL,EARLY_KILL_Y,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
-0.07,0.04,0.001,1.5798,298.91,-82.7,3.614,3.0547,False
-0.07,0.04,0.0015,1.5798,298.91,-82.7,3.614,3.0547,False
-0.07,0.04,0.003,1.5798,298.91,-82.7,3.614,3.0547,False
-0.07,0.045,0.001,1.7851,512.6,-82.29,6.229,3.1219,False
-0.07,0.045,0.0015,1.7851,512.6,-82.29,6.229,3.1219,False
-0.07,0.045,0.003,1.7851,512.6,-82.29,6.229,3.1219,False
-0.07,0.05,0.001,2.53,2970.26,-83.483,35.579,1.302,False
-0.07,0.05,0.0015,2.53,2970.26,-83.483,35.579,1.302,False
-0.07,0.05,0.003,2.53,2970.26,-83.483,35.579,1.302,False
-0.07,0.055,0.001,2.8467,5947.25,-61.334,96.965,0.8335,False
-0.07,0.055,0.0015,2.8467,5947.25,-61.334,96.965,0.8335,False
-0.07,0.055,0.003,2.8467,5947.25,-61.334,96.965,0.8335,False
-0.07,0.06,0.001,2.9268,6840.68,-65.545,104.366,0.6566,False
-0.07,0.06,0.0015,2.9268,6840.68,-65.545,104.366,0.6566,False
-0.07,0.06,0.003,2.9268,6840.68,-65.545,104.366,0.6566,False
-0.07,0.065,0.001,2.9744,7538.32,-69.592,108.322,0.6153,False
-0.07,0.065,0.0015,2.9744,7538.32,-69.592,108.322,0.6153,False
-0.07,0.065,0.003,2.9744,7538.32,-69.592,108.322,0.6153,False
-0.07,0.075,0.001,3.3547,14444.53,-52.246,276.472,0.5816,False
-0.07,0.075,0.0015,3.3547,14444.53,-52.246,276.472,0.5816,False
-0.07,0.075,0.003,3.3547,14444.53,-52.246,276.472,0.5816,False
-0.07,0.08,0.001,3.3415,13988.05,-52.246,267.735,0.5851,False
-0.07,0.08,0.0015,3.3415,13988.05,-52.246,267.735,0.5851,False
-0.07,0.08,0.003,3.3415,13988.05,-52.246,267.735,0.5851,False
-0.07,0.085,0.001,3.3014,12989.33,-52.246,248.619,0.5872,False
-0.07,0.085,0.0015,3.3014,12989.33,-52.246,248.619,0.5872,False
-0.07,0.085,0.003,3.3014,12989.33,-52.246,248.619,0.5872,False
-0.07,0.09,0.001,3.2962,12846.39,-52.246,245.883,0.5859,False
-0.07,0.09,0.0015,3.2962,12846.39,-52.246,245.883,0.5859,False
-0.07,0.09,0.003,3.2962,12846.39,-52.246,245.883,0.5859,False
-0.07,0.095,0.001,3.3383,14111.64,-52.246,270.1,0.5714,False
-0.07,0.095,0.0015,3.3383,14111.64,-52.246,270.1,0.5714,False
-0.07,0.095,0.003,3.3383,14111.64,-52.246,270.1,0.5714,False
-0.07,0.1,0.001,3.3136,13499.14,-52.246,258.377,0.5713,False
-0.07,0.1,0.0015,3.3136,13499.14,-52.246,258.377,0.5713,False
-0.07,0.1,0.003,3.3136,13499.14,-52.246,258.377,0.5713,False
-0.07,0.105,0.001,3.3136,13499.14,-52.246,258.377,0.5713,False
-0.07,0.105,0.0015,3.3136,13499.14,-52.246,258.377,0.5713,False
-0.07,0.105,0.003,3.3136,13499.14,-52.246,258.377,0.5713,False
-0.07,0.11,0.001,3.3092,13396.32,-52.246,256.409,0.5713,False
-0.07,0.11,0.0015,3.3092,13396.32,-52.246,256.409,0.5713,False
-0.07,0.11,0.003,3.3092,13396.32,-52.246,256.409,0.5713,False
-0.07,0.115,0.001,3.2944,13084.33,-52.246,250.437,0.5715,False
-0.07,0.115,0.0015,3.2944,13084.33,-52.246,250.437,0.5715,False
-0.07,0.115,0.003,3.2944,13084.33,-52.246,250.437,0.5715,False
-0.07,0.12,0.001,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.12,0.0015,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.12,0.003,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.125,0.001,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.125,0.0015,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.125,0.003,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.13,0.001,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.13,0.0015,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.07,0.13,0.003,3.2914,13026.11,-52.246,249.323,0.5715,False
-0.08,0.04,0.001,1.5798,298.91,-82.7,3.614,3.0547,False
-0.08,0.04,0.0015,1.5798,298.91,-82.7,3.614,3.0547,False
-0.08,0.04,0.003,1.5798,298.91,-82.7,3.614,3.0547,False
-0.08,0.045,0.001,1.7851,512.6,-82.29,6.229,3.1219,False
-0.08,0.045,0.0015,1.7851,512.6,-82.29,6.229,3.1219,False
-0.08,0.045,0.003,1.7851,512.6,-82.29,6.229,3.1219,False
-0.08,0.05,0.001,2.53,2970.26,-83.483,35.579,1.302,False
-0.08,0.05,0.0015,2.53,2970.26,-83.483,35.579,1.302,False
-0.08,0.05,0.003,2.53,2970.26,-83.483,35.579,1.302,False
-0.08,0.055,0.001,2.8467,5947.25,-61.334,96.965,0.8335,False
-0.08,0.055,0.0015,2.8467,5947.25,-61.334,96.965,0.8335,False
