Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
AvgDailyRet%,delta,1,0.0133,0.7991,0.0367,0.483,367,
Sharpe,delta,1,0.046,0.4066,0.027,0.6262,327,
Sortino,delta,1,0.0057,0.9127,0.0232,0.6583,367,
AvgDailyRet%,level,1,-0.0841,0.1072,-0.0217,0.6787,368,
Calmar,level,1,-0.0438,0.4385,0.0201,0.7223,315,
CAGR%,level,1,-0.0413,0.4301,-0.0156,0.7655,368,
CAGR%,delta,1,0.0217,0.6782,0.0142,0.7862,367,
Calmar,delta,1,0.0225,0.6913,0.012,0.832,314,
Sortino,level,1,-0.0215,0.6808,-0.0086,0.8698,368,
Sharpe,level,1,-0.0865,0.118,-0.0041,0.9413,328,
Sharpe,level,3,-0.1635,0.0031,-0.162,0.0034,326,yes
CAGR%,level,3,-0.0746,0.1544,-0.1602,0.0021,366,yes
AvgDailyRet%,level,3,-0.1482,0.0045,-0.1569,0.0026,366,yes
Calmar,level,3,-0.0802,0.1567,-0.1509,0.0075,313,yes
Sortino,level,3,-0.0529,0.3129,-0.1382,0.0081,366,yes
Sortino,delta,3,0.0202,0.7001,0.0228,0.6636,365,
Sharpe,delta,3,-0.0187,0.7374,-0.021,0.7061,325,
AvgDailyRet%,delta,3,-0.0404,0.4417,-0.02,0.7029,365,
Calmar,delta,3,0.013,0.8194,0.0195,0.7309,312,
CAGR%,delta,3,0.0126,0.8104,0.015,0.7754,365,
CAGR%,level,5,-0.1081,0.0394,-0.1581,0.0025,364,yes
AvgDailyRet%,level,5,-0.1502,0.0041,-0.1523,0.0036,364,yes
Sharpe,delta,5,-0.0858,0.124,-0.1453,0.0089,323,yes
Calmar,level,5,-0.1157,0.0414,-0.1439,0.0111,311,yes
Sharpe,level,5,-0.165,0.0029,-0.1426,0.0102,324,yes
Sortino,level,5,-0.0712,0.1751,-0.137,0.0088,364,yes
AvgDailyRet%,delta,5,-0.1062,0.0431,-0.1327,0.0114,363,yes
CAGR%,delta,5,0.0063,0.9044,-0.1103,0.0356,363,yes
Calmar,delta,5,0.0063,0.9119,-0.1032,0.0697,310,
Sortino,delta,5,-0.0046,0.9307,-0.0789,0.1335,363,
