Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,0.0359,0.4922,-0.0955,0.0673,368,
Sharpe,level,1,-0.1184,0.0231,-0.0915,0.0797,368,
Calmar,level,1,0.0358,0.4936,-0.0899,0.0851,368,
AvgDailyRet%,level,1,-0.0983,0.0595,-0.0789,0.1309,368,
Calmar,delta,1,-0.005,0.9241,-0.0337,0.5194,367,
CAGR%,delta,1,-0.005,0.924,-0.0275,0.6001,367,
Sortino,level,1,-0.0424,0.4177,-0.0243,0.6424,368,
AvgDailyRet%,delta,1,0.0182,0.7286,-0.0087,0.8684,367,
Sharpe,delta,1,0.0407,0.4364,0.0078,0.8815,367,
Sortino,delta,1,0.0034,0.9488,0.003,0.9544,367,
CAGR%,level,3,0.0121,0.8179,-0.15,0.004,366,yes
Calmar,level,3,0.0119,0.8202,-0.1391,0.0077,366,yes
Sharpe,level,3,-0.2287,0.0,-0.1387,0.0079,366,yes
AvgDailyRet%,level,3,-0.1859,0.0003,-0.1339,0.0103,366,yes
Sortino,level,3,-0.0809,0.1223,-0.0516,0.3253,366,
Calmar,delta,3,0.062,0.2373,-0.023,0.6617,365,
CAGR%,delta,3,0.0621,0.2369,-0.0194,0.7118,365,
Sharpe,delta,3,0.0211,0.6883,0.0085,0.8713,365,
Sortino,delta,3,0.0007,0.9886,0.0026,0.9598,365,
AvgDailyRet%,delta,3,0.0169,0.7481,0.0012,0.9818,365,
CAGR%,level,5,-0.0267,0.6118,-0.22,0.0,364,yes
AvgDailyRet%,level,5,-0.2435,0.0,-0.2078,0.0001,364,yes
Calmar,level,5,-0.0268,0.6098,-0.206,0.0001,364,yes
Sharpe,level,5,-0.2977,0.0,-0.2029,0.0001,364,yes
Sortino,level,5,-0.1073,0.0408,-0.115,0.0283,364,yes
CAGR%,delta,5,0.0298,0.5717,-0.0183,0.7283,363,
Sharpe,delta,5,-0.0049,0.9263,0.0163,0.7571,363,
AvgDailyRet%,delta,5,0.0186,0.7238,0.0137,0.7951,363,
Calmar,delta,5,0.0297,0.5722,-0.0131,0.8039,363,
Sortino,delta,5,0.0146,0.7817,0.0058,0.912,363,
