Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
AvgDailyRet%,level,1,-0.1271,0.0147,-0.1275,0.0144,368,yes
CAGR%,level,1,-0.0917,0.0789,-0.1252,0.0163,368,yes
Calmar,level,1,-0.0402,0.4455,-0.1245,0.0176,363,yes
Sharpe,level,1,-0.1444,0.0055,-0.1177,0.0239,368,yes
Sortino,level,1,0.008,0.878,-0.0475,0.3631,368,
Sortino,delta,1,-0.0187,0.7213,-0.021,0.6885,367,
AvgDailyRet%,delta,1,0.0207,0.6927,-0.0155,0.7673,367,
CAGR%,delta,1,-0.0395,0.451,-0.0101,0.8477,367,
Calmar,delta,1,-0.1147,0.0292,0.0097,0.854,362,
Sharpe,delta,1,0.0671,0.1998,0.0046,0.9302,367,
Calmar,level,3,0.0056,0.9155,-0.1812,0.0005,361,yes
AvgDailyRet%,level,3,-0.2317,0.0,-0.1776,0.0006,366,yes
CAGR%,level,3,-0.0935,0.0739,-0.1767,0.0007,366,yes
Sharpe,level,3,-0.2923,0.0,-0.1739,0.0008,366,yes
Sortino,level,3,0.0079,0.8807,-0.0878,0.0936,366,
AvgDailyRet%,delta,3,-0.0136,0.7952,-0.035,0.5056,365,
Sharpe,delta,3,0.0165,0.7538,-0.0257,0.6241,365,
CAGR%,delta,3,-0.0584,0.2655,-0.024,0.6475,365,
Sortino,delta,3,-0.0008,0.9885,-0.0186,0.7233,365,
Calmar,delta,3,-0.0779,0.1403,-0.0117,0.8251,360,
Calmar,level,5,0.0324,0.5411,-0.2479,0.0,359,yes
AvgDailyRet%,level,5,-0.3018,0.0,-0.2451,0.0,364,yes
Sharpe,level,5,-0.3847,0.0,-0.2412,0.0,364,yes
CAGR%,level,5,-0.0857,0.1025,-0.2369,0.0,364,yes
Sortino,level,5,0.0072,0.8911,-0.15,0.0041,364,yes
Sortino,delta,5,0.0415,0.4304,-0.0476,0.3663,363,
Sharpe,delta,5,-0.0089,0.866,-0.0272,0.605,363,
AvgDailyRet%,delta,5,0.0087,0.8694,-0.0225,0.6691,363,
Calmar,delta,5,-0.0344,0.5165,0.0145,0.7839,358,
CAGR%,delta,5,-0.0369,0.4839,-0.0109,0.8364,363,
