Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,-0.0925,0.073,0.0682,0.1865,377,
Calmar,delta,1,-0.0911,0.0931,0.0618,0.2551,341,
Sharpe,delta,1,0.0637,0.2207,0.0599,0.2498,371,
AvgDailyRet%,delta,1,0.0124,0.8101,0.0598,0.2468,377,
Sortino,delta,1,0.0078,0.8803,0.0405,0.4329,377,
CAGR%,level,1,-0.0847,0.1002,-0.0335,0.516,378,
AvgDailyRet%,level,1,-0.0656,0.2034,-0.0314,0.5428,378,
Sharpe,level,1,-0.0366,0.4811,-0.0239,0.6453,372,
Calmar,level,1,-0.0772,0.1543,-0.0068,0.901,342,
Sortino,level,1,-0.0183,0.7224,-0.0035,0.9453,378,
Calmar,delta,3,-0.0514,0.3456,0.0585,0.2829,339,
Sortino,delta,3,-0.0027,0.9587,0.042,0.4172,375,
CAGR%,level,3,-0.0457,0.3769,-0.0417,0.4196,376,
AvgDailyRet%,level,3,-0.1188,0.0212,-0.0376,0.4669,376,
CAGR%,delta,3,-0.0563,0.2766,0.0357,0.4912,375,
Sharpe,level,3,-0.0963,0.0644,-0.0196,0.7076,370,
Sharpe,delta,3,0.0465,0.3736,0.0174,0.739,369,
Sortino,level,3,-0.029,0.5755,0.0097,0.8511,376,
Calmar,level,3,-0.0823,0.1299,0.0074,0.8913,340,
AvgDailyRet%,delta,3,-0.0168,0.7451,0.0047,0.9276,375,
Calmar,delta,5,-0.0186,0.7333,0.0865,0.1128,337,
CAGR%,level,5,-0.0296,0.568,-0.0659,0.2037,374,
AvgDailyRet%,level,5,-0.141,0.0063,-0.061,0.2396,374,
Sharpe,level,5,-0.1337,0.0102,-0.0414,0.4284,368,
Sortino,level,5,-0.0386,0.4565,-0.0358,0.4904,374,
CAGR%,delta,5,-0.0115,0.8246,0.0292,0.5746,373,
Sharpe,delta,5,0.0576,0.2711,0.0169,0.747,367,
Sortino,delta,5,0.0022,0.9661,0.0169,0.7448,373,
AvgDailyRet%,delta,5,0.0163,0.7539,0.0163,0.7534,373,
Calmar,level,5,-0.0992,0.0685,-0.0132,0.8083,338,
