EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.2,0.0015,0.5705,11.4,-65.624,-27.192,0.174,6.5628,False
0.2,0.002,0.5705,11.4,-65.624,-27.192,0.174,6.5628,False
0.2,0.0025,0.5705,11.4,-65.624,-27.192,0.174,6.5628,False
0.2,0.003,0.5705,11.4,-65.624,-27.192,0.174,6.5628,False
0.225,0.0,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.0005,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.0008,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.001,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.0015,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.002,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.0025,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.225,0.003,0.6742,23.66,-63.819,-27.192,0.371,6.6255,False
0.25,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.275,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.325,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
