L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.8,0.04,0.6657,19.12,-24.76,-6.444,0.772,3.3148,False
0.8,0.045,0.3895,8.08,-30.745,-7.372,0.263,5.5092,False
0.8,0.05,0.4737,11.42,-32.052,-7.888,0.356,5.9307,False
0.8,0.055,0.4766,11.53,-32.759,-8.612,0.352,6.268,False
0.8,0.06,0.4101,8.87,-35.775,-9.852,0.248,5.2491,False
0.8,0.065,0.457,10.78,-33.969,-9.888,0.317,4.9218,False
0.8,0.075,0.6122,17.3,-31.999,-9.888,0.541,3.7019,False
0.8,0.08,0.5638,15.25,-32.25,-9.888,0.473,3.7593,False
0.8,0.085,0.5311,13.88,-32.171,-9.888,0.431,3.7719,False
0.8,0.09,0.5129,13.12,-32.085,-9.888,0.409,3.782,False
0.8,0.095,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.1,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.105,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.11,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.115,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.12,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.125,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.8,0.13,0.6333,18.22,-32.243,-9.888,0.565,3.7604,False
0.9,0.04,0.7083,22.76,-27.466,-7.249,0.829,3.1837,False
0.9,0.045,0.4361,10.27,-33.28,-8.294,0.309,5.1972,False
0.9,0.05,0.4663,11.56,-35.652,-8.874,0.324,5.9234,False
0.9,0.055,0.4926,12.72,-35.243,-9.688,0.361,6.0316,False
0.9,0.06,0.3905,8.11,-39.531,-11.083,0.205,5.3253,False
0.9,0.065,0.438,10.24,-37.62,-11.124,0.272,4.9853,False
0.9,0.075,0.6198,18.78,-34.79,-11.124,0.54,3.653,False
0.9,0.08,0.5706,16.43,-35.031,-11.124,0.469,3.7107,False
0.9,0.085,0.5307,14.56,-35.031,-11.124,0.416,3.7531,False
0.9,0.09,0.5055,13.38,-35.031,-11.124,0.382,3.7985,False
0.9,0.095,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.1,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.105,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.11,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.115,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.12,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.125,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
0.9,0.13,0.6459,20.05,-35.031,-11.124,0.572,3.7143,False
1.0,0.04,0.7325,25.78,-30.092,-8.055,0.857,3.1292,False
1.0,0.045,0.4605,11.63,-36.047,-9.215,0.323,5.0592,False
1.0,0.05,0.4625,11.63,-39.184,-9.86,0.297,5.9208,False
1.0,0.055,0.4891,12.94,-38.515,-10.765,0.336,5.984,False
1.0,0.06,0.3774,7.31,-42.99,-12.315,0.17,5.3262,False
1.0,0.065,0.4253,9.65,-40.99,-12.36,0.235,4.9861,False
1.0,0.075,0.6136,19.45,-37.825,-12.36,0.514,3.6388,False
1.0,0.08,0.5631,16.77,-38.074,-12.36,0.441,3.6964,False
1.0,0.085,0.5218,14.62,-38.074,-12.36,0.384,3.7385,False
1.0,0.09,0.496,13.28,-38.074,-12.36,0.349,3.7835,False
1.0,0.095,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.1,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.105,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.11,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.115,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.12,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.125,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.0,0.13,0.6444,21.11,-38.074,-12.36,0.554,3.6999,False
1.1,0.04,0.7385,27.82,-32.638,-8.86,0.852,3.1292,False
1.1,0.045,0.4679,12.1,-39.097,-10.137,0.31,5.0316,False
1.1,0.05,0.4592,11.53,-42.613,-10.846,0.27,5.9208,False
1.1,0.055,0.4807,12.67,-41.841,-11.841,0.303,5.984,False
1.1,0.06,0.3639,6.19,-46.284,-13.546,0.134,5.3262,False
1.1,0.065,0.4121,8.73,-44.214,-13.596,0.197,4.9861,False
1.1,0.075,0.6014,19.51,-40.884,-13.596,0.477,3.6388,False
1.1,0.08,0.5493,16.48,-41.146,-13.596,0.401,3.6964,False
1.1,0.085,0.5067,14.05,-41.146,-13.596,0.341,3.7385,False
1.1,0.09,0.4803,12.55,-41.146,-13.596,0.305,3.7835,False
1.1,0.095,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.1,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.105,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.11,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.115,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.12,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.125,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.1,0.13,0.6356,21.54,-41.146,-13.596,0.523,3.6999,False
1.2,0.04,0.7425,29.61,-35.108,-9.666,0.843,3.1292,False
1.2,0.045,0.4714,12.2,-42.159,-11.058,0.289,5.0316,False
1.2,0.05,0.4456,10.59,-45.988,-11.832,0.23,5.9208,False
1.2,0.055,0.4701,12.02,-45.054,-12.918,0.267,5.984,False
1.2,0.06,0.3498,4.74,-49.421,-14.778,0.096,5.3262,False
1.2,0.065,0.3982,7.46,-47.417,-14.832,0.157,4.9861,False
1.2,0.075,0.5881,19.19,-43.825,-14.832,0.438,3.6388,False
1.2,0.08,0.5347,15.81,-44.099,-14.832,0.358,3.6964,False
1.2,0.085,0.4908,13.08,-44.099,-14.832,0.297,3.7385,False
1.2,0.09,0.4639,11.43,-44.099,-14.832,0.259,3.7835,False
1.2,0.095,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.1,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.105,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.11,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.115,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.12,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.125,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.2,0.13,0.6248,21.55,-44.099,-14.832,0.489,3.6999,False
1.3,0.04,0.7458,31.21,-37.503,-10.472,0.832,3.1292,False
1.3,0.045,0.4715,11.9,-45.126,-11.98,0.264,5.0316,False
1.3,0.05,0.4375,9.71,-49.214,-12.818,0.197,5.9208,False
1.3,0.055,0.4673,11.6,-48.187,-13.995,0.241,5.984,False
1.3,0.06,0.3522,3.97,-52.406,-16.009,0.076,5.3262,False
1.3,0.065,0.4006,6.88,-50.597,-16.068,0.136,4.9861,False
1.3,0.075,0.5906,19.63,-46.652,-16.068,0.421,3.6388,False
1.3,0.08,0.5371,15.94,-46.935,-16.068,0.34,3.6964,False
1.3,0.085,0.4931,12.97,-46.935,-16.068,0.276,3.7385,False
1.3,0.09,0.4661,11.17,-46.935,-16.068,0.238,3.7835,False
1.3,0.095,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.1,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.105,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.11,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.115,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.12,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.125,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.3,0.13,0.6275,22.21,-46.935,-16.068,0.473,3.6999,False
1.4,0.04,0.7464,32.42,-39.824,-11.277,0.814,3.1292,False
1.4,0.045,0.4652,10.95,-47.998,-12.901,0.228,5.0316,False
1.4,0.05,0.4357,9.0,-52.238,-13.804,0.172,5.9208,False
1.4,0.055,0.4659,11.04,-51.197,-15.071,0.216,5.984,False
1.4,0.06,0.3549,3.04,-55.247,-17.241,0.055,5.3262,False
1.4,0.065,0.4033,6.13,-53.643,-17.304,0.114,4.9861,False
1.4,0.075,0.5933,19.89,-49.367,-17.304,0.403,3.6388,False
1.4,0.08,0.5397,15.89,-49.659,-17.304,0.32,3.6964,False
1.4,0.085,0.4957,12.68,-49.659,-17.304,0.255,3.7385,False
1.4,0.09,0.4687,10.74,-49.71,-17.304,0.216,3.7835,False
1.4,0.095,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.1,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.105,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.11,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.115,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.12,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.125,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.4,0.13,0.6302,22.68,-49.659,-17.304,0.457,3.6999,False
1.5,0.04,0.7432,33.1,-42.073,-12.082,0.787,3.1292,False
1.5,0.045,0.4576,9.67,-50.772,-13.823,0.19,5.0316,False
1.5,0.05,0.4357,8.2,-55.09,-14.79,0.149,5.9208,False
1.5,0.055,0.4659,10.39,-54.046,-16.148,0.192,5.984,False
1.5,0.06,0.3549,1.76,-58.027,-18.473,0.03,5.3262,False
1.5,0.065,0.4033,5.01,-56.562,-18.54,0.089,4.9861,False
1.5,0.075,0.5933,19.74,-51.974,-18.54,0.38,3.6388,False
1.5,0.08,0.5397,15.45,-52.274,-18.54,0.296,3.6964,False
1.5,0.085,0.4957,12.01,-52.274,-18.54,0.23,3.7385,False
1.5,0.09,0.4687,9.94,-52.583,-18.54,0.189,3.7835,False
1.5,0.095,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.1,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.105,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.11,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.115,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.12,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.125,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.5,0.13,0.6302,22.73,-52.274,-18.54,0.435,3.6999,False
1.6,0.04,0.737,33.24,-44.253,-12.888,0.751,3.1292,False
1.6,0.045,0.4509,8.21,-53.449,-14.744,0.154,5.0316,False
1.6,0.05,0.4357,7.22,-57.821,-15.776,0.125,5.9208,False
1.6,0.055,0.4659,9.54,-56.78,-17.224,0.168,5.984,False
1.6,0.06,0.3549,0.3,-60.805,-19.704,0.005,5.3262,False
1.6,0.065,0.4033,3.7,-59.354,-19.776,0.062,4.9861,False
1.6,0.075,0.5933,19.37,-54.477,-19.776,0.355,3.6388,False
1.6,0.08,0.5397,14.79,-54.782,-19.776,0.27,3.6964,False
1.6,0.085,0.4957,11.13,-54.782,-19.776,0.203,3.7385,False
1.6,0.09,0.4687,8.92,-55.352,-19.776,0.161,3.7835,False
1.6,0.095,0.6302,22.55,-54.782,-19.776,0.412,3.6999,False
1.6,0.1,0.6302,22.55,-54.782,-19.776,0.412,3.6999,False
1.6,0.105,0.6302,22.55,-54.782,-19.776,0.412,3.6999,False
