PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.04,0.04,0.711,29.75,-56.567,-17.721,0.526,3.1292,False
-0.04,0.045,0.45,-0.95,-66.438,-20.273,-0.014,4.8713,False
-0.04,0.05,0.4283,-1.99,-68.345,-20.273,-0.029,6.0688,False
-0.04,0.055,0.5638,12.52,-63.477,-20.273,0.197,5.4302,False
-0.04,0.06,0.5012,5.61,-65.373,-20.273,0.086,5.2626,False
-0.04,0.065,0.6025,16.59,-61.428,-20.273,0.27,4.8156,False
-0.04,0.075,0.7616,35.53,-57.38,-20.273,0.619,3.2562,False
-0.04,0.08,0.7164,29.79,-57.762,-20.273,0.516,3.2819,False
-0.04,0.085,0.7059,28.49,-57.762,-20.273,0.493,3.3107,False
-0.04,0.09,0.6959,27.25,-57.762,-20.273,0.472,3.34,False
-0.04,0.095,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.1,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.105,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.11,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.115,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.12,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.125,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.04,0.13,0.7155,29.68,-57.762,-20.273,0.514,3.2843,False
-0.05,0.04,0.711,29.75,-56.567,-17.721,0.526,3.1292,False
-0.05,0.045,0.4233,-3.76,-67.475,-20.273,-0.056,5.0316,False
-0.05,0.05,0.434,-2.27,-71.772,-21.692,-0.032,5.9208,False
-0.05,0.055,0.5204,6.7,-69.0,-23.441,0.097,5.549,False
-0.05,0.06,0.4483,-1.19,-70.957,-23.441,-0.017,5.0457,False
-0.05,0.065,0.5141,5.28,-68.878,-23.441,0.077,4.682,False
-0.05,0.075,0.7102,28.01,-62.83,-23.441,0.446,3.3377,False
-0.05,0.08,0.6634,22.24,-62.83,-23.441,0.354,3.3666,False
-0.05,0.085,0.6179,16.81,-63.42,-23.441,0.265,3.4012,False
-0.05,0.09,0.5899,13.56,-64.22,-23.441,0.211,3.4383,False
-0.05,0.095,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.1,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.105,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.11,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.115,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.12,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.125,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.05,0.13,0.6087,15.68,-63.341,-23.441,0.248,3.3695,False
-0.055,0.04,0.711,29.75,-56.567,-17.721,0.526,3.1292,False
-0.055,0.045,0.4233,-3.76,-67.475,-20.273,-0.056,5.0316,False
-0.055,0.05,0.434,-2.27,-71.772,-21.692,-0.032,5.9208,False
-0.055,0.055,0.4659,0.85,-70.85,-23.683,0.012,5.984,False
-0.055,0.06,0.3532,-11.34,-74.196,-27.093,-0.153,5.188,False
-0.055,0.065,0.4144,-5.95,-72.481,-27.093,-0.082,4.8204,False
-0.055,0.075,0.6034,14.31,-66.094,-27.093,0.216,3.5165,False
-0.055,0.08,0.5568,9.02,-66.489,-27.093,0.136,3.5487,False
-0.055,0.085,0.5115,4.05,-67.755,-27.093,0.06,3.5874,False
-0.055,0.09,0.4838,1.1,-68.478,-27.093,0.016,3.6288,False
-0.055,0.095,0.6508,19.81,-66.094,-27.093,0.3,3.552,False
-0.055,0.1,0.6508,19.81,-66.094,-27.093,0.3,3.552,False
