Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,level,1,-0.0132,0.8003,0.1018,0.051,368,
Sharpe,delta,1,0.0804,0.124,0.0741,0.1567,367,
Calmar,level,1,-0.0819,0.1198,0.0678,0.1983,362,
Sharpe,level,1,-0.0009,0.9866,0.0648,0.2151,368,
Sortino,delta,1,0.0315,0.5475,0.056,0.2845,367,
CAGR%,level,1,-0.0445,0.3948,0.0515,0.3242,368,
AvgDailyRet%,level,1,0.0001,0.998,0.0415,0.4273,368,
AvgDailyRet%,delta,1,0.0514,0.3257,0.0413,0.4301,367,
CAGR%,delta,1,0.0033,0.9497,-0.0131,0.8024,367,
Calmar,delta,1,-0.0323,0.5411,0.0034,0.9489,361,
Sortino,level,3,-0.0392,0.4547,0.1862,0.0003,366,yes
Sharpe,level,3,-0.0221,0.6736,0.1176,0.0244,366,yes
Calmar,level,3,-0.0966,0.0664,0.1108,0.0352,362,yes
CAGR%,level,3,-0.0746,0.1545,0.1056,0.0436,366,yes
AvgDailyRet%,level,3,-0.0162,0.7573,0.0938,0.0731,366,
Sharpe,delta,3,0.0366,0.4852,0.0884,0.0918,365,
AvgDailyRet%,delta,3,0.0258,0.6237,0.0744,0.1562,365,
Sortino,delta,3,0.0502,0.3393,0.0652,0.214,365,
CAGR%,delta,3,0.0392,0.4547,0.0231,0.66,365,
Calmar,delta,3,-0.0176,0.7391,-0.0189,0.721,361,
Sortino,level,5,-0.0804,0.1259,0.188,0.0003,364,yes
Sharpe,level,5,-0.0289,0.5831,0.1002,0.056,364,
Calmar,level,5,-0.1314,0.0123,0.0958,0.0686,362,
CAGR%,level,5,-0.1263,0.0159,0.0896,0.0879,364,
AvgDailyRet%,level,5,-0.0216,0.6808,0.0779,0.1378,364,
Sharpe,delta,5,0.011,0.8342,0.0485,0.3564,363,
Sortino,delta,5,0.0856,0.1036,0.0438,0.4058,363,
AvgDailyRet%,delta,5,0.0026,0.9605,0.0421,0.4239,363,
Calmar,delta,5,0.0078,0.8832,-0.0158,0.7643,361,
CAGR%,delta,5,0.0692,0.1884,0.0128,0.8086,363,
