Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,-0.0209,0.6896,-0.0846,0.1058,367,
AvgDailyRet%,delta,1,-0.0509,0.3304,-0.0707,0.1766,367,
Sortino,delta,1,-0.0182,0.7278,-0.0643,0.2191,367,
Sharpe,level,1,0.0003,0.9956,0.0594,0.2561,368,
CAGR%,delta,1,-0.0287,0.5837,-0.0581,0.267,367,
CAGR%,level,1,-0.0587,0.2614,0.0554,0.2888,368,
AvgDailyRet%,level,1,-0.0084,0.8731,0.0524,0.3164,368,
Calmar,level,1,-0.0675,0.1964,0.0492,0.3469,368,
Sortino,level,1,-0.0003,0.9956,0.0345,0.509,368,
Calmar,delta,1,-0.0245,0.6395,-0.0257,0.6239,367,
Sharpe,level,3,0.0075,0.886,0.1346,0.0099,366,yes
CAGR%,level,3,-0.0891,0.0886,0.1241,0.0175,366,yes
Calmar,level,3,-0.0972,0.0631,0.1186,0.0232,366,yes
AvgDailyRet%,level,3,-0.0019,0.9712,0.1155,0.0271,366,yes
Sortino,level,3,0.0159,0.7621,0.097,0.0639,366,
AvgDailyRet%,delta,3,-0.0644,0.2195,-0.0538,0.3052,365,
CAGR%,delta,3,-0.0091,0.8625,-0.0519,0.3224,365,
Sharpe,delta,3,-0.0521,0.3207,-0.0469,0.3711,365,
Sortino,delta,3,-0.0574,0.2741,-0.0464,0.3771,365,
Calmar,delta,3,-0.0198,0.7066,-0.0443,0.3985,365,
Sharpe,level,5,0.0217,0.6805,0.1509,0.0039,364,yes
CAGR%,level,5,-0.1143,0.0292,0.143,0.0063,364,yes
Sortino,level,5,0.0722,0.1694,0.1331,0.011,364,yes
AvgDailyRet%,level,5,0.0101,0.8478,0.1328,0.0112,364,yes
Calmar,level,5,-0.1171,0.0254,0.1261,0.0161,364,yes
Sortino,delta,5,-0.1168,0.026,-0.0619,0.2391,363,
AvgDailyRet%,delta,5,-0.0339,0.5195,-0.0587,0.2647,363,
CAGR%,delta,5,-0.0078,0.8823,-0.0375,0.4765,363,
Sharpe,delta,5,-0.0386,0.4637,-0.0366,0.4868,363,
Calmar,delta,5,-0.0155,0.768,-0.0251,0.6341,363,
