Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,-0.0767,0.1789,-0.0864,0.1295,309,
Sortino,delta,1,-0.0337,0.5198,-0.0624,0.2333,367,
AvgDailyRet%,delta,1,-0.0718,0.1696,-0.0533,0.3083,367,
CAGR%,delta,1,-0.0623,0.2339,-0.0366,0.4843,367,
Sortino,level,1,-0.0409,0.4346,-0.0189,0.718,368,
CAGR%,level,1,-0.0676,0.1956,0.0133,0.7998,368,
Calmar,delta,1,-0.0681,0.2451,0.0111,0.8493,293,
Calmar,level,1,-0.0959,0.1006,-0.0105,0.8577,294,
AvgDailyRet%,level,1,-0.0677,0.1948,0.0079,0.8797,368,
Sharpe,level,1,-0.101,0.0756,-0.0069,0.9043,310,
Sharpe,delta,3,-0.1621,0.0044,-0.1599,0.005,307,yes
AvgDailyRet%,delta,3,-0.1116,0.0331,-0.1146,0.0286,365,yes
CAGR%,delta,3,-0.0317,0.5457,-0.1144,0.0288,365,yes
Sharpe,level,3,-0.1504,0.0082,-0.0835,0.1435,308,
Calmar,level,3,-0.0858,0.1435,-0.0823,0.1609,292,
Calmar,delta,3,-0.0483,0.4118,-0.0817,0.1646,291,
Sortino,delta,3,-0.0112,0.8305,-0.058,0.2689,365,
CAGR%,level,3,-0.0748,0.1532,-0.047,0.3701,366,
AvgDailyRet%,level,3,-0.0979,0.0614,-0.0435,0.4067,366,
Sortino,level,3,-0.0827,0.1143,-0.0353,0.5005,366,
Sharpe,delta,5,-0.1125,0.0498,-0.1552,0.0066,305,yes
AvgDailyRet%,delta,5,-0.1107,0.0351,-0.1175,0.0252,363,yes
CAGR%,delta,5,-0.0282,0.5927,-0.1129,0.0315,363,yes
Sharpe,level,5,-0.1379,0.0158,-0.1013,0.0769,306,
Calmar,delta,5,-0.0376,0.5249,-0.0958,0.104,289,
Calmar,level,5,-0.0962,0.1021,-0.0885,0.1329,290,
CAGR%,level,5,-0.0933,0.0754,-0.0514,0.3281,364,
Sortino,delta,5,-0.024,0.6479,-0.0372,0.4799,363,
AvgDailyRet%,level,5,-0.0863,0.1002,-0.0271,0.6067,364,
Sortino,level,5,-0.0956,0.0685,0.0017,0.9745,364,
