Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,0.0633,0.2204,0.0615,0.2337,377,
Calmar,delta,1,0.1541,0.0041,0.0559,0.3007,345,
AvgDailyRet%,delta,1,0.0396,0.4435,0.0379,0.4627,377,
Sharpe,delta,1,0.0351,0.5004,0.037,0.4779,371,
Sortino,delta,1,0.0539,0.2962,0.0177,0.7323,377,
Calmar,level,1,0.0695,0.1973,0.0128,0.8132,346,
AvgDailyRet%,level,1,-0.0337,0.5134,-0.0033,0.9492,378,
CAGR%,level,1,-0.068,0.1872,-0.003,0.9532,378,
Sharpe,level,1,-0.0152,0.7695,-0.0024,0.9629,372,
Sortino,level,1,-0.0166,0.7478,-0.0023,0.9647,378,
Calmar,delta,3,0.0717,0.1851,0.0824,0.1275,343,
Sortino,delta,3,0.033,0.5244,0.0521,0.3142,375,
CAGR%,delta,3,-0.0403,0.4359,0.0499,0.3353,375,
Sharpe,delta,3,0.0498,0.3404,0.0424,0.4164,369,
AvgDailyRet%,delta,3,-0.0098,0.8493,0.0292,0.5726,375,
Calmar,level,3,-0.0223,0.6802,0.0221,0.6827,344,
Sortino,level,3,-0.0688,0.1834,0.0119,0.8181,376,
Sharpe,level,3,-0.0477,0.3598,0.0094,0.8566,370,
CAGR%,level,3,-0.1838,0.0003,-0.0037,0.9435,376,
AvgDailyRet%,level,3,-0.0755,0.144,-0.0033,0.9486,376,
Calmar,delta,5,0.0492,0.3648,0.0986,0.0691,341,
Sharpe,delta,5,0.0579,0.2685,0.0489,0.3506,367,
AvgDailyRet%,delta,5,0.0104,0.8413,0.038,0.4648,373,
CAGR%,delta,5,-0.0161,0.7559,0.0344,0.5075,373,
Sortino,delta,5,-0.0017,0.9745,0.0339,0.5135,373,
Sharpe,level,5,-0.0705,0.1774,-0.0249,0.6346,368,
CAGR%,level,5,-0.1461,0.0046,-0.0229,0.6594,374,
AvgDailyRet%,level,5,-0.0786,0.1293,-0.0222,0.6682,374,
Sortino,level,5,-0.0904,0.0808,-0.0168,0.7458,374,
Calmar,level,5,-0.041,0.4502,0.0012,0.9817,342,
