Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
AvgDailyRet%,level,1,0.0227,0.6602,0.064,0.2141,378,
CAGR%,level,1,-0.0219,0.6714,0.0618,0.2307,378,
Sortino,delta,1,-0.0527,0.3073,-0.0581,0.2602,377,
Calmar,level,1,-0.0286,0.5978,0.0516,0.3409,343,
AvgDailyRet%,delta,1,-0.0378,0.4643,-0.0504,0.3292,377,
Sharpe,delta,1,0.0128,0.8058,-0.0385,0.4582,373,
Sharpe,level,1,0.0223,0.6677,0.0341,0.5106,374,
CAGR%,delta,1,-0.0155,0.764,-0.032,0.5359,377,
Calmar,delta,1,-0.0215,0.6919,-0.0202,0.7096,342,
Sortino,level,1,-0.0003,0.9952,0.0097,0.8509,378,
AvgDailyRet%,level,3,0.0454,0.3797,0.0902,0.0807,376,
CAGR%,level,3,-0.0417,0.42,0.0835,0.1058,376,
Calmar,level,3,-0.0506,0.3513,0.0603,0.2665,341,
CAGR%,delta,3,-0.0185,0.7212,0.0569,0.2716,375,
Sharpe,delta,3,0.0372,0.4749,0.0554,0.2868,371,
Sharpe,level,3,0.0249,0.6316,0.0467,0.3689,372,
AvgDailyRet%,delta,3,0.0223,0.6671,0.0355,0.4929,375,
Sortino,delta,3,0.03,0.5626,0.0235,0.6499,375,
Calmar,delta,3,-0.0178,0.7432,0.0214,0.6945,340,
Sortino,level,3,0.0204,0.6933,-0.0002,0.9964,376,
AvgDailyRet%,level,5,0.0505,0.3304,0.1212,0.0191,374,yes
CAGR%,level,5,-0.046,0.3747,0.1167,0.024,374,yes
Calmar,level,5,-0.0563,0.3016,0.0963,0.0767,339,
Sharpe,level,5,0.0239,0.6462,0.0747,0.1514,370,
Sharpe,delta,5,0.0492,0.346,0.0483,0.3551,369,
AvgDailyRet%,delta,5,0.0839,0.1058,0.036,0.4887,373,
CAGR%,delta,5,-0.0085,0.8704,0.0353,0.4965,373,
Calmar,delta,5,-0.0148,0.7868,0.0314,0.5651,338,
Sortino,delta,5,0.029,0.5771,0.0167,0.748,373,
Sortino,level,5,-0.0039,0.9403,0.0032,0.9514,374,
