Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.0056,0.9144,0.0997,0.0527,378,
Calmar,level,1,-0.0319,0.5398,0.0984,0.0579,372,
AvgDailyRet%,level,1,0.0499,0.3337,0.094,0.0681,378,
Sortino,level,1,-0.0755,0.1428,0.0903,0.0796,378,
Sharpe,level,1,0.0452,0.3805,0.0893,0.0829,378,
Calmar,delta,1,-0.0266,0.6097,0.0537,0.3019,371,
Sharpe,delta,1,-0.0651,0.207,-0.0347,0.5023,377,
Sortino,delta,1,-0.011,0.8317,0.0175,0.7355,377,
AvgDailyRet%,delta,1,-0.0469,0.3637,-0.0066,0.8976,377,
CAGR%,delta,1,0.0004,0.9934,-0.0048,0.9253,377,
AvgDailyRet%,level,3,0.0998,0.0531,0.1467,0.0044,376,yes
CAGR%,level,3,-0.0111,0.8308,0.1463,0.0045,376,yes
Sharpe,level,3,0.1049,0.042,0.1399,0.0066,376,yes
Sortino,level,3,-0.127,0.0138,0.1254,0.015,376,yes
Calmar,level,3,-0.0216,0.6784,0.1238,0.0172,370,yes
Calmar,delta,3,-0.0215,0.68,0.0728,0.1631,369,
Sharpe,delta,3,-0.0608,0.2401,-0.0363,0.4836,375,
AvgDailyRet%,delta,3,-0.0289,0.5764,-0.0203,0.6957,375,
Sortino,delta,3,-0.0018,0.9723,0.0155,0.7645,375,
CAGR%,delta,3,0.0013,0.9797,0.0098,0.8499,375,
CAGR%,level,5,-0.0651,0.2093,0.166,0.0013,374,yes
AvgDailyRet%,level,5,0.1311,0.0112,0.1651,0.0014,374,yes
Sharpe,level,5,0.148,0.0041,0.1558,0.0025,374,yes
Calmar,level,5,-0.0249,0.6343,0.1301,0.0125,368,yes
Sortino,level,5,-0.1692,0.001,0.1223,0.018,374,yes
Calmar,delta,5,0.0179,0.7329,0.1083,0.038,367,yes
Sortino,delta,5,-0.0031,0.952,0.1083,0.0365,373,yes
CAGR%,delta,5,0.0112,0.8297,0.0794,0.1256,373,
AvgDailyRet%,delta,5,0.0533,0.3048,0.0697,0.179,373,
Sharpe,delta,5,0.0218,0.6746,0.0426,0.4117,373,
