L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.9,0.115,3.7284,566.69,-13.047,-7.203,43.434,0.4302,False
0.9,0.12,3.7284,566.69,-13.047,-7.203,43.434,0.4302,False
0.9,0.125,3.7284,566.69,-13.047,-7.203,43.434,0.4302,False
0.9,0.13,3.7284,566.69,-13.047,-7.203,43.434,0.4302,False
1.0,0.04,2.1247,234.41,-32.195,-10.275,7.281,2.0167,False
1.0,0.045,2.45,340.15,-31.751,-10.275,10.713,1.9596,False
1.0,0.05,2.9925,480.21,-27.65,-10.275,17.367,0.9833,False
1.0,0.055,3.4124,642.95,-22.615,-10.275,28.43,0.6266,False
1.0,0.06,3.497,607.62,-14.475,-8.862,41.977,0.4801,False
1.0,0.065,3.5176,634.38,-17.585,-11.445,36.075,0.4486,False
1.0,0.075,3.7671,673.18,-15.276,-7.472,44.068,0.4489,False
1.0,0.08,3.7484,668.98,-15.37,-7.43,43.526,0.45,False
1.0,0.085,3.7462,681.56,-16.239,-7.059,41.97,0.4594,False
1.0,0.09,3.7462,681.56,-16.239,-7.059,41.97,0.4594,False
1.0,0.095,3.7937,725.64,-13.583,-8.003,53.424,0.4304,False
1.0,0.1,3.7516,717.89,-13.98,-8.003,51.351,0.4304,False
1.0,0.105,3.7516,717.89,-13.98,-8.003,51.351,0.4304,False
1.0,0.11,3.7406,713.51,-14.203,-8.003,50.235,0.4305,False
1.0,0.115,3.7296,709.43,-14.42,-8.003,49.197,0.4306,False
1.0,0.12,3.7296,709.43,-14.42,-8.003,49.197,0.4306,False
1.0,0.125,3.7296,709.43,-14.42,-8.003,49.197,0.4306,False
1.0,0.13,3.7296,709.43,-14.42,-8.003,49.197,0.4306,False
1.1,0.04,2.1247,269.24,-35.05,-11.303,7.682,2.0167,False
1.1,0.045,2.45,398.55,-34.415,-11.303,11.581,1.9596,False
1.1,0.05,2.9925,576.9,-30.139,-11.303,19.141,0.9833,False
1.1,0.055,3.4124,789.03,-24.654,-11.303,32.005,0.6266,False
1.1,0.06,3.497,744.33,-15.851,-9.749,46.959,0.4801,False
1.1,0.065,3.5176,778.88,-19.249,-12.59,40.463,0.4486,False
1.1,0.075,3.7671,831.91,-16.707,-8.22,49.796,0.4489,False
1.1,0.08,3.7484,826.25,-16.808,-8.172,49.157,0.45,False
1.1,0.085,3.7462,842.64,-17.751,-7.765,47.469,0.4594,False
1.1,0.09,3.7462,842.64,-17.751,-7.765,47.469,0.4594,False
1.1,0.095,3.7937,900.83,-14.87,-8.803,60.58,0.4304,False
1.1,0.1,3.7516,890.22,-15.3,-8.803,58.184,0.4304,False
1.1,0.105,3.7516,890.22,-15.3,-8.803,58.184,0.4304,False
1.1,0.11,3.7406,884.36,-15.543,-8.803,56.899,0.4305,False
1.1,0.115,3.7296,878.91,-15.779,-8.803,55.702,0.4306,False
1.1,0.12,3.7296,878.91,-15.779,-8.803,55.702,0.4306,False
1.1,0.125,3.7296,878.91,-15.779,-8.803,55.702,0.4306,False
1.1,0.13,3.7296,878.91,-15.779,-8.803,55.702,0.4306,False
1.2,0.04,2.1247,306.21,-37.833,-12.33,8.094,2.0167,False
1.2,0.045,2.45,462.45,-36.996,-12.33,12.5,1.9596,False
1.2,0.05,2.9925,686.76,-32.576,-12.33,21.082,0.9833,False
1.2,0.055,3.4124,960.01,-26.654,-12.33,36.018,0.6266,False
1.2,0.06,3.497,904.17,-17.213,-10.635,52.528,0.4801,False
1.2,0.065,3.5176,948.23,-20.896,-13.734,45.377,0.4486,False
1.2,0.075,3.7671,1019.79,-18.12,-8.967,56.28,0.4489,False
1.2,0.08,3.7484,1012.24,-18.229,-8.915,55.528,0.45,False
1.2,0.085,3.7462,1033.37,-19.244,-8.471,53.699,0.4594,False
1.2,0.09,3.7462,1033.37,-19.244,-8.471,53.699,0.4594,False
1.2,0.095,3.7937,1109.32,-16.145,-9.604,68.71,0.4304,False
1.2,0.1,3.7516,1094.97,-16.606,-9.604,65.937,0.4304,False
1.2,0.105,3.7516,1094.97,-16.606,-9.604,65.937,0.4304,False
1.2,0.11,3.7406,1087.22,-16.868,-9.604,64.455,0.4305,False
1.2,0.115,3.7296,1080.0,-17.122,-9.604,63.076,0.4306,False
1.2,0.12,3.7296,1080.0,-17.122,-9.604,63.076,0.4306,False
1.2,0.125,3.7296,1080.0,-17.122,-9.604,63.076,0.4306,False
1.2,0.13,3.7296,1080.0,-17.122,-9.604,63.076,0.4306,False
1.3,0.04,2.1247,345.26,-40.54,-13.357,8.516,2.0167,False
1.3,0.045,2.45,532.05,-39.494,-13.357,13.472,1.9596,False
1.3,0.05,2.9925,811.11,-34.961,-13.357,23.201,0.9833,False
1.3,0.055,3.4124,1159.4,-28.616,-13.357,40.516,0.6266,False
1.3,0.06,3.497,1090.43,-18.563,-11.521,58.742,0.4801,False
1.3,0.065,3.5176,1146.0,-22.527,-14.879,50.873,0.4486,False
1.3,0.075,3.7671,1241.49,-19.517,-9.714,63.612,0.4489,False
1.3,0.08,3.7484,1231.52,-19.633,-9.658,62.726,0.45,False
1.3,0.085,3.7462,1258.47,-20.717,-9.176,60.747,0.4594,False
1.3,0.09,3.7462,1258.47,-20.717,-9.176,60.747,0.4594,False
1.3,0.095,3.7937,1356.63,-17.407,-10.404,77.935,0.4304,False
1.3,0.1,3.7516,1337.43,-17.899,-10.404,74.722,0.4304,False
1.3,0.105,3.7516,1337.43,-17.899,-10.404,74.722,0.4304,False
1.3,0.11,3.7406,1327.29,-18.179,-10.404,73.014,0.4305,False
1.3,0.115,3.7296,1317.83,-18.451,-10.404,71.424,0.4306,False
1.3,0.12,3.7296,1317.83,-18.451,-10.404,71.424,0.4306,False
1.3,0.125,3.7296,1317.83,-18.451,-10.404,71.424,0.4306,False
1.3,0.13,3.7296,1317.83,-18.451,-10.404,71.424,0.4306,False
1.4,0.04,2.1247,386.33,-43.174,-14.385,8.948,2.0167,False
1.4,0.045,2.45,607.52,-41.913,-14.385,14.495,1.9596,False
1.4,0.05,2.9925,951.29,-37.292,-14.385,25.509,0.9833,False
1.4,0.055,3.4124,1391.09,-30.54,-14.385,45.55,0.6266,False
1.4,0.06,3.497,1306.76,-19.9,-12.407,65.666,0.4801,False
1.4,0.065,3.5176,1376.16,-24.14,-16.023,57.008,0.4486,False
1.4,0.075,3.7671,1502.27,-20.896,-10.461,71.892,0.4489,False
1.4,0.08,3.7484,1489.24,-21.02,-10.401,70.848,0.45,False
1.4,0.085,3.7462,1523.32,-22.17,-9.882,68.711,0.4594,False
1.4,0.09,3.7462,1523.32,-22.17,-9.882,68.711,0.4594,False
1.4,0.095,3.7937,1649.04,-18.657,-11.204,88.387,0.4304,False
1.4,0.1,3.7516,1623.62,-19.177,-11.204,84.663,0.4304,False
1.4,0.105,3.7516,1623.62,-19.177,-11.204,84.663,0.4304,False
1.4,0.11,3.7406,1610.46,-19.475,-11.204,82.693,0.4305,False
1.4,0.115,3.7296,1598.18,-19.765,-11.204,80.859,0.4306,False
1.4,0.12,3.7296,1598.18,-19.765,-11.204,80.859,0.4306,False
1.4,0.125,3.7296,1598.18,-19.765,-11.204,80.859,0.4306,False
1.4,0.13,3.7296,1598.18,-19.765,-11.204,80.859,0.4306,False
1.5,0.04,2.1247,429.32,-45.731,-15.413,9.388,2.0167,False
1.5,0.045,2.45,689.01,-44.253,-15.413,15.57,1.9596,False
1.5,0.05,2.9925,1108.7,-39.571,-15.413,28.018,0.9833,False
1.5,0.055,3.4124,1659.32,-32.427,-15.413,51.17,0.6266,False
1.5,0.06,3.497,1557.2,-21.225,-13.293,73.367,0.4801,False
1.5,0.065,3.5176,1643.08,-25.736,-17.168,63.843,0.4486,False
1.5,0.075,3.7671,1808.1,-22.259,-11.209,81.229,0.4489,False
1.5,0.08,3.7484,1791.21,-22.39,-11.144,80.0,0.45,False
1.5,0.085,3.7462,1833.95,-23.604,-10.588,77.695,0.4594,False
1.5,0.09,3.7462,1833.95,-23.604,-10.588,77.695,0.4594,False
1.5,0.095,3.7937,1993.69,-19.894,-12.004,100.213,0.4304,False
1.5,0.1,3.7516,1960.31,-20.442,-12.004,95.894,0.4304,False
1.5,0.105,3.7516,1960.31,-20.442,-12.004,95.894,0.4304,False
1.5,0.11,3.7406,1943.39,-20.758,-12.004,93.622,0.4305,False
1.5,0.115,3.7296,1927.58,-21.064,-12.004,91.509,0.4306,False
1.5,0.12,3.7296,1927.58,-21.064,-12.004,91.509,0.4306,False
1.5,0.125,3.7296,1927.58,-21.064,-12.004,91.509,0.4306,False
1.5,0.13,3.7296,1927.58,-21.064,-12.004,91.509,0.4306,False
1.6,0.04,2.1247,474.11,-48.213,-16.44,9.834,2.0167,False
1.6,0.045,2.45,776.58,-46.517,-16.44,16.695,1.9596,False
1.6,0.05,2.9925,1284.77,-41.797,-16.44,30.738,0.9833,False
1.6,0.055,3.4124,1968.75,-34.278,-16.44,57.435,0.6266,False
1.6,0.06,3.497,1846.17,-22.537,-14.18,81.918,0.4801,False
1.6,0.065,3.5176,1951.56,-27.315,-18.312,71.445,0.4486,False
1.6,0.075,3.7671,2165.68,-23.605,-11.956,91.745,0.4489,False
1.6,0.08,3.7484,2143.95,-23.743,-11.887,90.298,0.45,False
1.6,0.085,3.7462,2197.16,-25.02,-11.294,87.818,0.4594,False
1.6,0.09,3.7462,2197.16,-25.02,-11.294,87.818,0.4594,False
1.6,0.095,3.7937,2398.62,-21.119,-12.805,113.574,0.4304,False
1.6,0.1,3.7516,2355.18,-21.694,-12.805,108.563,0.4304,False
1.6,0.105,3.7516,2355.18,-21.694,-12.805,108.563,0.4304,False
1.6,0.11,3.7406,2333.57,-22.026,-12.805,105.944,0.4305,False
1.6,0.115,3.7296,2313.37,-22.349,-12.805,103.509,0.4306,False
1.6,0.12,3.7296,2313.37,-22.349,-12.805,103.509,0.4306,False
1.6,0.125,3.7296,2313.37,-22.349,-12.805,103.509,0.4306,False
1.6,0.13,3.7296,2313.37,-22.349,-12.805,103.509,0.4306,False
1.75,0.04,2.1247,544.36,-51.795,-17.981,10.51,2.0167,False
1.75,0.045,2.45,919.43,-49.775,-17.981,18.472,1.9596,False
1.75,0.05,2.9925,1586.99,-45.038,-17.981,35.237,0.9833,False
1.75,0.055,3.4124,2521.33,-36.986,-17.981,68.169,0.6266,False
1.75,0.06,3.497,2362.64,-24.481,-15.509,96.508,0.4801,False
1.75,0.065,3.5176,2503.82,-29.653,-20.029,84.438,0.4486,False
1.75,0.075,3.7671,2815.72,-25.594,-13.077,110.015,0.4489,False
1.75,0.08,3.7484,2784.44,-25.741,-13.002,108.171,0.45,False
1.75,0.085,3.7462,2857.42,-27.107,-12.353,105.412,0.4594,False
1.75,0.09,3.7462,2857.42,-27.107,-12.353,105.412,0.4594,False
1.75,0.095,3.7937,3139.17,-22.934,-14.005,136.879,0.4304,False
1.75,0.1,3.7516,3075.57,-23.546,-14.005,130.618,0.4304,False
1.75,0.105,3.7516,3075.57,-23.546,-14.005,130.618,0.4304,False
1.75,0.11,3.7406,3044.79,-23.903,-14.005,127.38,0.4305,False
1.75,0.115,3.7296,3015.98,-24.25,-14.005,124.371,0.4306,False
1.75,0.12,3.7296,3015.98,-24.25,-14.005,124.371,0.4306,False
1.75,0.125,3.7296,3015.98,-24.25,-14.005,124.371,0.4306,False
1.75,0.13,3.7296,3015.98,-24.25,-14.005,124.371,0.4306,False
2.0,0.04,2.1247,668.06,-57.386,-20.55,11.641,2.0167,False
2.0,0.045,2.45,1187.61,-54.85,-20.55,21.652,1.9596,False
2.0,0.05,2.9925,2204.27,-50.886,-20.55,43.318,0.9833,False
2.0,0.055,3.4124,3725.95,-41.324,-20.55,90.164,0.6266,False
2.0,0.06,3.497,3491.33,-27.66,-17.725,126.221,0.4801,False
2.0,0.065,3.5176,3712.99,-33.465,-22.89,110.953,0.4486,False
2.0,0.075,3.7671,4277.0,-28.827,-14.945,148.37,0.4489,False
2.0,0.08,3.7484,4221.33,-28.989,-14.859,145.619,0.45,False
2.0,0.085,3.7462,4341.22,-30.493,-14.118,142.367,0.4594,False
2.0,0.09,3.7462,4341.22,-30.493,-14.118,142.367,0.4594,False
2.0,0.095,3.7937,4819.46,-25.897,-16.006,186.1,0.4304,False
2.0,0.1,3.7516,4703.36,-26.567,-16.006,177.039,0.4304,False
2.0,0.105,3.7516,4703.36,-26.567,-16.006,177.039,0.4304,False
2.0,0.11,3.7406,4649.55,-26.962,-16.006,172.447,0.4305,False
2.0,0.115,3.7296,4599.08,-27.346,-16.006,168.179,0.4306,False
2.0,0.12,3.7296,4599.08,-27.346,-16.006,168.179,0.4306,False
2.0,0.125,3.7296,4599.08,-27.346,-16.006,168.179,0.4306,False
2.0,0.13,3.7296,4599.08,-27.346,-16.006,168.179,0.4306,False
