PORT_SL,PORT_TSL,EARLY_KILL_Y,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
-0.08,0.055,0.0015,2.3511,1518.7,-80.625,18.837,0.9007,False
-0.08,0.055,0.003,2.6701,2714.42,-61.519,44.123,0.7698,False
-0.08,0.06,0.001,2.039,828.8,-88.39,9.377,1.147,False
-0.08,0.06,0.0015,2.0069,758.24,-85.449,8.874,1.0211,False
-0.08,0.06,0.003,2.4435,1813.85,-64.943,27.93,0.8341,False
-0.08,0.065,0.001,1.9282,637.56,-83.568,7.629,1.1661,False
-0.08,0.065,0.0015,1.8629,541.06,-82.32,6.573,1.0774,False
-0.08,0.065,0.003,2.2477,1227.17,-63.661,19.277,0.9161,False
-0.08,0.075,0.001,2.5805,2434.01,-71.726,33.935,0.9014,False
-0.08,0.075,0.0015,2.4416,1705.56,-70.239,24.282,0.8802,False
-0.08,0.075,0.003,2.7479,2700.93,-54.498,49.56,0.8359,False
-0.08,0.08,0.001,2.4182,1730.33,-81.569,21.213,0.9686,False
-0.08,0.08,0.0015,2.2704,1209.34,-81.055,14.92,0.9402,False
-0.08,0.08,0.003,2.6728,2365.48,-55.45,42.66,0.8725,False
-0.08,0.085,0.001,2.7045,3046.47,-63.619,47.886,0.729,False
-0.08,0.085,0.0015,2.5682,2150.9,-62.604,34.357,0.6694,False
-0.08,0.085,0.003,2.9809,3872.4,-52.249,74.115,0.6732,False
-0.08,0.09,0.001,2.7422,3294.07,-59.991,54.909,0.6797,False
-0.08,0.09,0.0015,2.5853,2198.19,-58.875,37.337,0.6176,False
-0.08,0.09,0.003,2.9052,3408.44,-53.426,63.798,0.6711,False
-0.08,0.095,0.001,2.7964,3697.69,-60.072,61.554,0.6957,False
-0.08,0.095,0.0015,2.634,2433.93,-58.958,41.282,0.6364,False
-0.08,0.095,0.003,2.9634,3734.38,-51.56,72.428,0.6708,False
-0.08,0.1,0.001,2.7771,3566.89,-60.069,59.379,0.6986,False
-0.08,0.1,0.0015,2.6153,2357.33,-58.955,39.985,0.6388,False
-0.08,0.1,0.003,2.9465,3645.75,-51.56,70.709,0.6708,False
-0.08,0.105,0.001,2.6573,2867.8,-63.775,44.968,0.7272,False
-0.08,0.105,0.0015,2.5061,1968.78,-62.764,31.368,0.6638,False
-0.08,0.105,0.003,2.8604,3255.49,-53.266,61.118,0.6731,False
-0.08,0.11,0.001,2.6471,2817.69,-63.775,44.182,0.7286,False
-0.08,0.11,0.0015,2.5005,1950.21,-62.764,31.072,0.663,False
-0.08,0.11,0.003,2.8545,3224.01,-53.266,60.527,0.6728,False
-0.08,0.115,0.001,2.6853,2987.17,-63.775,46.839,0.7288,False
-0.08,0.115,0.0015,2.5556,2150.44,-62.764,34.262,0.6674,False
-0.08,0.115,0.003,2.9121,3549.83,-53.266,66.644,0.6611,False
-0.08,0.12,0.001,2.6744,2925.93,-63.775,45.879,0.7288,False
-0.08,0.12,0.0015,2.5465,2114.66,-62.764,33.692,0.6674,False
-0.08,0.12,0.003,2.8934,3443.9,-53.266,64.655,0.6613,False
-0.08,0.125,0.001,2.6707,2905.22,-63.775,45.554,0.7288,False
-0.08,0.125,0.0015,2.5427,2099.82,-62.764,33.456,0.6674,False
-0.08,0.125,0.003,2.887,3408.21,-53.266,63.985,0.6614,False
-0.08,0.13,0.001,2.6609,2851.37,-63.775,44.71,0.7288,False
-0.08,0.13,0.0015,2.5327,2061.26,-62.764,32.841,0.6674,False
-0.08,0.13,0.003,2.8695,3312.17,-53.266,62.182,0.6618,False
-0.09,0.04,0.001,0.7448,-18.05,-91.567,-0.197,7.1412,False
-0.09,0.04,0.0015,0.674,-24.41,-90.1,-0.271,8.4717,False
-0.09,0.04,0.003,1.2631,135.95,-81.579,1.667,4.3861,False
-0.09,0.045,0.001,1.1769,86.36,-89.373,0.966,4.026,False
-0.09,0.045,0.0015,1.2243,111.03,-87.717,1.266,3.7148,False
-0.09,0.045,0.003,1.1233,77.31,-84.559,0.914,5.8817,False
-0.09,0.05,0.001,1.6965,380.25,-92.212,4.124,3.4809,False
-0.09,0.05,0.0015,1.6606,351.69,-90.836,3.872,3.5116,False
-0.09,0.05,0.003,1.9077,601.88,-82.263,7.316,3.611,False
-0.09,0.055,0.001,2.3929,1747.45,-84.103,20.777,1.0106,False
-0.09,0.055,0.0015,2.3511,1518.7,-80.625,18.837,0.9007,False
-0.09,0.055,0.003,2.6701,2714.42,-61.519,44.123,0.7698,False
-0.09,0.06,0.001,2.039,828.8,-88.39,9.377,1.147,False
-0.09,0.06,0.0015,2.0069,758.24,-85.449,8.874,1.0211,False
-0.09,0.06,0.003,2.4435,1813.85,-64.943,27.93,0.8341,False
-0.09,0.065,0.001,1.9282,637.56,-83.568,7.629,1.1661,False
-0.09,0.065,0.0015,1.8629,541.06,-82.32,6.573,1.0774,False
-0.09,0.065,0.003,2.2477,1227.17,-63.661,19.277,0.9161,False
-0.09,0.075,0.001,2.5805,2434.01,-71.726,33.935,0.9014,False
-0.09,0.075,0.0015,2.4416,1705.56,-70.239,24.282,0.8802,False
-0.09,0.075,0.003,2.7479,2700.93,-54.498,49.56,0.8359,False
-0.09,0.08,0.001,2.4182,1730.33,-81.569,21.213,0.9686,False
-0.09,0.08,0.0015,2.2704,1209.34,-81.055,14.92,0.9402,False
-0.09,0.08,0.003,2.6728,2365.48,-55.45,42.66,0.8725,False
-0.09,0.085,0.001,2.7836,3529.64,-58.77,60.058,0.6866,False
-0.09,0.085,0.0015,2.6301,2367.61,-57.62,41.09,0.626,False
-0.09,0.085,0.003,3.032,4194.44,-52.249,80.278,0.6635,False
-0.09,0.09,0.001,2.7985,3654.82,-57.155,63.946,0.6463,False
-0.09,0.09,0.0015,2.6282,2343.88,-57.155,41.009,0.5822,False
-0.09,0.09,0.003,2.955,3687.69,-53.426,69.025,0.6606,False
-0.09,0.095,0.001,2.8419,4035.35,-57.155,70.604,0.6573,False
-0.09,0.095,0.0015,2.6675,2571.07,-57.155,44.984,0.5951,False
-0.09,0.095,0.003,3.0086,4068.43,-51.635,78.792,0.6614,False
-0.09,0.1,0.001,2.8248,3918.43,-57.653,67.965,0.66,False
-0.09,0.1,0.0015,2.6494,2490.78,-57.653,43.203,0.5974,False
-0.09,0.1,0.003,2.9928,3977.82,-51.56,77.149,0.6612,False
-0.09,0.105,0.001,2.6069,2596.13,-64.308,40.37,0.7556,False
-0.09,0.105,0.0015,2.4542,1781.79,-63.312,28.143,0.6955,False
-0.09,0.105,0.003,2.8787,3396.59,-55.266,61.459,0.6823,False
-0.09,0.11,0.001,2.6036,2584.33,-64.308,40.187,0.7571,False
-0.09,0.11,0.0015,2.4551,1786.23,-63.312,28.213,0.695,False
-0.09,0.11,0.003,2.8857,3435.17,-55.266,62.157,0.682,False
-0.09,0.115,0.001,2.6412,2740.26,-64.308,42.611,0.7564,False
-0.09,0.115,0.0015,2.5095,1970.45,-63.312,31.123,0.6979,False
-0.09,0.115,0.003,2.9431,3782.16,-55.266,68.436,0.6687,False
-0.09,0.12,0.001,2.6307,2685.45,-64.308,41.759,0.7564,False
-0.09,0.12,0.0015,2.5006,1937.99,-63.312,30.61,0.6979,False
-0.09,0.12,0.003,2.9249,3672.08,-55.266,66.444,0.669,False
-0.09,0.125,0.001,2.627,2666.42,-64.308,41.463,0.7564,False
-0.09,0.125,0.0015,2.497,1924.92,-63.312,30.404,0.6979,False
-0.09,0.125,0.003,2.9187,3635.08,-55.266,65.774,0.6691,False
-0.09,0.13,0.001,2.6173,2616.94,-64.308,40.694,0.7564,False
-0.09,0.13,0.0015,2.4871,1889.48,-63.312,29.844,0.6979,False
-0.09,0.13,0.003,2.9017,3535.77,-55.266,63.977,0.6695,False
-0.1,0.04,0.001,0.7448,-18.05,-91.567,-0.197,7.1412,False
-0.1,0.04,0.0015,0.674,-24.41,-90.1,-0.271,8.4717,False
-0.1,0.04,0.003,1.2631,135.95,-81.579,1.667,4.3861,False
-0.1,0.045,0.001,1.1769,86.36,-89.373,0.966,4.026,False
-0.1,0.045,0.0015,1.2243,111.03,-87.717,1.266,3.7148,False
-0.1,0.045,0.003,1.1233,77.31,-84.559,0.914,5.8817,False
-0.1,0.05,0.001,1.6965,380.25,-92.212,4.124,3.4809,False
-0.1,0.05,0.0015,1.6606,351.69,-90.836,3.872,3.5116,False
-0.1,0.05,0.003,1.9077,601.88,-82.263,7.316,3.611,False
-0.1,0.055,0.001,2.3929,1747.45,-84.103,20.777,1.0106,False
-0.1,0.055,0.0015,2.3511,1518.7,-80.625,18.837,0.9007,False
-0.1,0.055,0.003,2.6701,2714.42,-61.519,44.123,0.7698,False
-0.1,0.06,0.001,2.039,828.8,-88.39,9.377,1.147,False
-0.1,0.06,0.0015,2.0069,758.24,-85.449,8.874,1.0211,False
-0.1,0.06,0.003,2.4435,1813.85,-64.943,27.93,0.8341,False
-0.1,0.065,0.001,1.9282,637.56,-83.568,7.629,1.1661,False
-0.1,0.065,0.0015,1.8629,541.06,-82.32,6.573,1.0774,False
-0.1,0.065,0.003,2.2477,1227.17,-63.661,19.277,0.9161,False
-0.1,0.075,0.001,2.5805,2434.01,-71.726,33.935,0.9014,False
-0.1,0.075,0.0015,2.4416,1705.56,-70.239,24.282,0.8802,False
-0.1,0.075,0.003,2.7479,2700.93,-54.498,49.56,0.8359,False
-0.1,0.08,0.001,2.4182,1730.33,-81.569,21.213,0.9686,False
-0.1,0.08,0.0015,2.2704,1209.34,-81.055,14.92,0.9402,False
-0.1,0.08,0.003,2.6728,2365.48,-55.45,42.66,0.8725,False
-0.1,0.085,0.001,2.7836,3529.64,-58.77,60.058,0.6866,False
-0.1,0.085,0.0015,2.6301,2367.61,-57.62,41.09,0.626,False
-0.1,0.085,0.003,3.032,4194.44,-52.249,80.278,0.6635,False
-0.1,0.09,0.001,2.7985,3654.82,-57.155,63.946,0.6463,False
-0.1,0.09,0.0015,2.6282,2343.88,-57.155,41.009,0.5822,False
-0.1,0.09,0.003,2.955,3687.69,-53.426,69.025,0.6606,False
-0.1,0.095,0.001,2.8419,4035.35,-57.155,70.604,0.6573,False
-0.1,0.095,0.0015,2.6675,2571.07,-57.155,44.984,0.5951,False
-0.1,0.095,0.003,3.0086,4068.43,-51.635,78.792,0.6614,False
-0.1,0.1,0.001,2.8181,3883.98,-57.653,67.368,0.6588,False
-0.1,0.1,0.0015,2.6424,2470.69,-57.653,42.854,0.5961,False
-0.1,0.1,0.003,2.9845,3960.37,-52.492,75.448,0.663,False
-0.1,0.105,0.001,2.5314,2231.21,-69.542,32.084,0.8027,False
-0.1,0.105,0.0015,2.3757,1527.1,-68.692,22.231,0.7484,False
-0.1,0.105,0.003,2.8253,3106.78,-56.932,54.57,0.7049,False
-0.1,0.11,0.001,2.5144,2158.13,-70.441,30.638,0.8135,False
-0.1,0.11,0.0015,2.3621,1486.75,-69.616,21.356,0.7582,False
-0.1,0.11,0.003,2.8228,3092.47,-57.202,54.062,0.7084,False
-0.1,0.115,0.001,2.5507,2289.31,-70.441,32.5,0.8109,False
-0.1,0.115,0.0015,2.4152,1641.72,-69.616,23.583,0.758,False
-0.1,0.115,0.003,2.8797,3405.81,-57.202,59.54,0.6947,False
-0.1,0.12,0.001,2.5403,2243.2,-70.441,31.845,0.8109,False
-0.1,0.12,0.0015,2.4065,1614.41,-69.616,23.19,0.758,False
-0.1,0.12,0.003,2.8617,3306.41,-57.202,57.802,0.695,False
-0.1,0.125,0.001,2.5367,2227.19,-70.441,31.618,0.8109,False
-0.1,0.125,0.0015,2.4029,1603.42,-69.616,23.032,0.758,False
-0.1,0.125,0.003,2.8556,3272.99,-57.202,57.218,0.6951,False
-0.1,0.13,0.001,2.5272,2185.56,-70.441,31.027,0.8109,False
-0.1,0.13,0.0015,2.3932,1573.61,-69.616,22.604,0.758,False
-0.1,0.13,0.003,2.8388,3183.31,-57.202,55.65,0.6955,False
-0.11,0.04,0.001,0.7448,-18.05,-91.567,-0.197,7.1412,False
-0.11,0.04,0.0015,0.674,-24.41,-90.1,-0.271,8.4717,False
-0.11,0.04,0.003,1.2631,135.95,-81.579,1.667,4.3861,False
-0.11,0.045,0.001,1.1769,86.36,-89.373,0.966,4.026,False
-0.11,0.045,0.0015,1.2243,111.03,-87.717,1.266,3.7148,False
-0.11,0.045,0.003,1.1233,77.31,-84.559,0.914,5.8817,False
-0.11,0.05,0.001,1.6965,380.25,-92.212,4.124,3.4809,False
-0.11,0.05,0.0015,1.6606,351.69,-90.836,3.872,3.5116,False
-0.11,0.05,0.003,1.9077,601.88,-82.263,7.316,3.611,False
-0.11,0.055,0.001,2.3929,1747.45,-84.103,20.777,1.0106,False
-0.11,0.055,0.0015,2.3511,1518.7,-80.625,18.837,0.9007,False
-0.11,0.055,0.003,2.6701,2714.42,-61.519,44.123,0.7698,False
-0.11,0.06,0.001,2.039,828.8,-88.39,9.377,1.147,False
-0.11,0.06,0.0015,2.0069,758.24,-85.449,8.874,1.0211,False
-0.11,0.06,0.003,2.4435,1813.85,-64.943,27.93,0.8341,False
-0.11,0.065,0.001,1.9282,637.56,-83.568,7.629,1.1661,False
-0.11,0.065,0.0015,1.8629,541.06,-82.32,6.573,1.0774,False
-0.11,0.065,0.003,2.2477,1227.17,-63.661,19.277,0.9161,False
-0.11,0.075,0.001,2.5805,2434.01,-71.726,33.935,0.9014,False
-0.11,0.075,0.0015,2.4416,1705.56,-70.239,24.282,0.8802,False
-0.11,0.075,0.003,2.7479,2700.93,-54.498,49.56,0.8359,False
-0.11,0.08,0.001,2.4182,1730.33,-81.569,21.213,0.9686,False
-0.11,0.08,0.0015,2.2704,1209.34,-81.055,14.92,0.9402,False
-0.11,0.08,0.003,2.6728,2365.48,-55.45,42.66,0.8725,False
-0.11,0.085,0.001,2.7836,3529.64,-58.77,60.058,0.6866,False
-0.11,0.085,0.0015,2.6301,2367.61,-57.62,41.09,0.626,False
-0.11,0.085,0.003,3.032,4194.44,-52.249,80.278,0.6635,False
-0.11,0.09,0.001,2.7985,3654.82,-57.155,63.946,0.6463,False
-0.11,0.09,0.0015,2.6282,2343.88,-57.155,41.009,0.5822,False
-0.11,0.09,0.003,2.955,3687.69,-53.426,69.025,0.6606,False
-0.11,0.095,0.001,2.8419,4035.35,-57.155,70.604,0.6573,False
-0.11,0.095,0.0015,2.6675,2571.07,-57.155,44.984,0.5951,False
-0.11,0.095,0.003,3.0086,4068.43,-51.635,78.792,0.6614,False
-0.11,0.1,0.001,2.8181,3883.98,-57.653,67.368,0.6588,False
-0.11,0.1,0.0015,2.6424,2470.69,-57.653,42.854,0.5961,False
-0.11,0.1,0.003,2.9845,3960.37,-52.492,75.448,0.663,False
-0.11,0.105,0.001,2.5314,2231.21,-69.542,32.084,0.8027,False
-0.11,0.105,0.0015,2.3757,1527.1,-68.692,22.231,0.7484,False
-0.11,0.105,0.003,2.8253,3106.78,-56.932,54.57,0.7049,False
-0.11,0.11,0.001,2.5144,2158.13,-70.441,30.638,0.8135,False
-0.11,0.11,0.0015,2.3621,1486.75,-69.616,21.356,0.7582,False
-0.11,0.11,0.003,2.8228,3092.47,-57.202,54.062,0.7084,False
-0.11,0.115,0.001,2.5507,2289.31,-70.441,32.5,0.8109,False
-0.11,0.115,0.0015,2.4152,1641.72,-69.616,23.583,0.758,False
-0.11,0.115,0.003,2.8797,3405.81,-57.202,59.54,0.6947,False
-0.11,0.12,0.001,2.5403,2243.2,-70.441,31.845,0.8109,False
-0.11,0.12,0.0015,2.4065,1614.41,-69.616,23.19,0.758,False
-0.11,0.12,0.003,2.8617,3306.41,-57.202,57.802,0.695,False
-0.11,0.125,0.001,2.5367,2227.19,-70.441,31.618,0.8109,False
-0.11,0.125,0.0015,2.4029,1603.42,-69.616,23.032,0.758,False
-0.11,0.125,0.003,2.8556,3272.99,-57.202,57.218,0.6951,False
-0.11,0.13,0.001,2.5272,2185.56,-70.441,31.027,0.8109,False
-0.11,0.13,0.0015,2.3932,1573.61,-69.616,22.604,0.758,False
-0.11,0.13,0.003,2.8388,3183.31,-57.202,55.65,0.6955,False
-0.12,0.04,0.001,0.7448,-18.05,-91.567,-0.197,7.1412,False
-0.12,0.04,0.0015,0.674,-24.41,-90.1,-0.271,8.4717,False
-0.12,0.04,0.003,1.2631,135.95,-81.579,1.667,4.3861,False
-0.12,0.045,0.001,1.1769,86.36,-89.373,0.966,4.026,False
-0.12,0.045,0.0015,1.2243,111.03,-87.717,1.266,3.7148,False
-0.12,0.045,0.003,1.1233,77.31,-84.559,0.914,5.8817,False
-0.12,0.05,0.001,1.6965,380.25,-92.212,4.124,3.4809,False
-0.12,0.05,0.0015,1.6606,351.69,-90.836,3.872,3.5116,False
-0.12,0.05,0.003,1.9077,601.88,-82.263,7.316,3.611,False
-0.12,0.055,0.001,2.3929,1747.45,-84.103,20.777,1.0106,False
-0.12,0.055,0.0015,2.3511,1518.7,-80.625,18.837,0.9007,False
-0.12,0.055,0.003,2.6701,2714.42,-61.519,44.123,0.7698,False
-0.12,0.06,0.001,2.039,828.8,-88.39,9.377,1.147,False
-0.12,0.06,0.0015,2.0069,758.24,-85.449,8.874,1.0211,False
-0.12,0.06,0.003,2.4435,1813.85,-64.943,27.93,0.8341,False
-0.12,0.065,0.001,1.9282,637.56,-83.568,7.629,1.1661,False
-0.12,0.065,0.0015,1.8629,541.06,-82.32,6.573,1.0774,False
-0.12,0.065,0.003,2.2477,1227.17,-63.661,19.277,0.9161,False
-0.12,0.075,0.001,2.5805,2434.01,-71.726,33.935,0.9014,False
-0.12,0.075,0.0015,2.4416,1705.56,-70.239,24.282,0.8802,False
-0.12,0.075,0.003,2.7479,2700.93,-54.498,49.56,0.8359,False
-0.12,0.08,0.001,2.4182,1730.33,-81.569,21.213,0.9686,False
-0.12,0.08,0.0015,2.2704,1209.34,-81.055,14.92,0.9402,False
-0.12,0.08,0.003,2.6728,2365.48,-55.45,42.66,0.8725,False
-0.12,0.085,0.001,2.7836,3529.64,-58.77,60.058,0.6866,False
-0.12,0.085,0.0015,2.6301,2367.61,-57.62,41.09,0.626,False
-0.12,0.085,0.003,3.032,4194.44,-52.249,80.278,0.6635,False
-0.12,0.09,0.001,2.7985,3654.82,-57.155,63.946,0.6463,False
-0.12,0.09,0.0015,2.6282,2343.88,-57.155,41.009,0.5822,False
-0.12,0.09,0.003,2.955,3687.69,-53.426,69.025,0.6606,False
-0.12,0.095,0.001,2.8419,4035.35,-57.155,70.604,0.6573,False
-0.12,0.095,0.0015,2.6675,2571.07,-57.155,44.984,0.5951,False
-0.12,0.095,0.003,3.0086,4068.43,-51.635,78.792,0.6614,False
-0.12,0.1,0.001,2.8181,3883.98,-57.653,67.368,0.6588,False
-0.12,0.1,0.0015,2.6424,2470.69,-57.653,42.854,0.5961,False
-0.12,0.1,0.003,2.9845,3960.37,-52.492,75.448,0.663,False
-0.12,0.105,0.001,2.5314,2231.21,-69.542,32.084,0.8027,False
-0.12,0.105,0.0015,2.3757,1527.1,-68.692,22.231,0.7484,False
-0.12,0.105,0.003,2.8253,3106.78,-56.932,54.57,0.7049,False
-0.12,0.11,0.001,2.5144,2158.13,-70.441,30.638,0.8135,False
-0.12,0.11,0.0015,2.3621,1486.75,-69.616,21.356,0.7582,False
-0.12,0.11,0.003,2.8228,3092.47,-57.202,54.062,0.7084,False
-0.12,0.115,0.001,2.5507,2289.31,-70.441,32.5,0.8109,False
-0.12,0.115,0.0015,2.4152,1641.72,-69.616,23.583,0.758,False
-0.12,0.115,0.003,2.8797,3405.81,-57.202,59.54,0.6947,False
-0.12,0.12,0.001,2.5403,2243.2,-70.441,31.845,0.8109,False
-0.12,0.12,0.0015,2.4065,1614.41,-69.616,23.19,0.758,False
-0.12,0.12,0.003,2.8617,3306.41,-57.202,57.802,0.695,False
-0.12,0.125,0.001,2.5367,2227.19,-70.441,31.618,0.8109,False
-0.12,0.125,0.0015,2.4029,1603.42,-69.616,23.032,0.758,False
-0.12,0.125,0.003,2.8556,3272.99,-57.202,57.218,0.6951,False
-0.12,0.13,0.001,2.5272,2185.56,-70.441,31.027,0.8109,False
-0.12,0.13,0.0015,2.3932,1573.61,-69.616,22.604,0.758,False
-0.12,0.13,0.003,2.8388,3183.31,-57.202,55.65,0.6955,False
-0.13,0.04,0.001,0.7448,-18.05,-91.567,-0.197,7.1412,False
-0.13,0.04,0.0015,0.674,-24.41,-90.1,-0.271,8.4717,False
-0.13,0.04,0.003,1.2631,135.95,-81.579,1.667,4.3861,False
-0.13,0.045,0.001,1.1769,86.36,-89.373,0.966,4.026,False
-0.13,0.045,0.0015,1.2243,111.03,-87.717,1.266,3.7148,False
-0.13,0.045,0.003,1.1233,77.31,-84.559,0.914,5.8817,False
-0.13,0.05,0.001,1.6965,380.25,-92.212,4.124,3.4809,False
-0.13,0.05,0.0015,1.6606,351.69,-90.836,3.872,3.5116,False
-0.13,0.05,0.003,1.9077,601.88,-82.263,7.316,3.611,False
-0.13,0.055,0.001,2.3929,1747.45,-84.103,20.777,1.0106,False
-0.13,0.055,0.0015,2.3511,1518.7,-80.625,18.837,0.9007,False
-0.13,0.055,0.003,2.6701,2714.42,-61.519,44.123,0.7698,False
-0.13,0.06,0.001,2.039,828.8,-88.39,9.377,1.147,False
-0.13,0.06,0.0015,2.0069,758.24,-85.449,8.874,1.0211,False
-0.13,0.06,0.003,2.4435,1813.85,-64.943,27.93,0.8341,False
-0.13,0.065,0.001,1.9282,637.56,-83.568,7.629,1.1661,False
-0.13,0.065,0.0015,1.8629,541.06,-82.32,6.573,1.0774,False
-0.13,0.065,0.003,2.2477,1227.17,-63.661,19.277,0.9161,False
-0.13,0.075,0.001,2.5805,2434.01,-71.726,33.935,0.9014,False
-0.13,0.075,0.0015,2.4416,1705.56,-70.239,24.282,0.8802,False
-0.13,0.075,0.003,2.7479,2700.93,-54.498,49.56,0.8359,False
-0.13,0.08,0.001,2.4182,1730.33,-81.569,21.213,0.9686,False
-0.13,0.08,0.0015,2.2704,1209.34,-81.055,14.92,0.9402,False
-0.13,0.08,0.003,2.6728,2365.48,-55.45,42.66,0.8725,False
-0.13,0.085,0.001,2.7836,3529.64,-58.77,60.058,0.6866,False
-0.13,0.085,0.0015,2.6301,2367.61,-57.62,41.09,0.626,False
-0.13,0.085,0.003,3.032,4194.44,-52.249,80.278,0.6635,False
-0.13,0.09,0.001,2.7985,3654.82,-57.155,63.946,0.6463,False
-0.13,0.09,0.0015,2.6282,2343.88,-57.155,41.009,0.5822,False
-0.13,0.09,0.003,2.955,3687.69,-53.426,69.025,0.6606,False
-0.13,0.095,0.001,2.8419,4035.35,-57.155,70.604,0.6573,False
-0.13,0.095,0.0015,2.6675,2571.07,-57.155,44.984,0.5951,False
