PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.085,0.08,3.7516,5927.42,-31.466,-17.321,188.377,0.4661,False
-0.085,0.085,3.7964,6307.26,-33.073,-17.563,190.709,0.4216,False
-0.085,0.09,3.7957,6237.87,-33.073,-17.709,188.61,0.4222,False
-0.085,0.095,3.8352,6886.77,-29.245,-20.187,235.484,0.3997,False
-0.085,0.1,3.8047,6833.95,-29.245,-20.187,233.678,0.3996,False
-0.085,0.105,3.8047,6833.95,-29.245,-20.187,233.678,0.3996,False
-0.085,0.11,3.7978,6791.61,-29.245,-20.187,232.23,0.3996,False
-0.085,0.115,3.7795,6683.88,-29.245,-20.187,228.547,0.3997,False
-0.085,0.12,3.7759,6663.19,-29.245,-20.187,227.839,0.3997,False
-0.085,0.125,3.7759,6663.19,-29.245,-20.187,227.839,0.3997,False
-0.085,0.13,3.7759,6663.19,-29.245,-20.187,227.839,0.3997,False
-0.1,0.04,2.0995,736.16,-61.525,-22.605,11.965,2.0311,False
-0.1,0.045,2.4471,1419.78,-58.608,-22.605,24.225,1.9613,False
-0.1,0.05,2.9898,2797.43,-55.434,-22.605,50.464,0.9838,False
-0.1,0.055,3.4098,4976.56,-44.639,-22.605,111.484,0.6269,False
-0.1,0.06,3.4944,4668.11,-30.149,-19.497,154.836,0.4805,False
-0.1,0.065,3.5155,4977.55,-36.438,-25.179,136.605,0.4483,False
-0.1,0.075,3.7626,5996.14,-31.293,-17.142,191.616,0.4626,False
-0.1,0.08,3.7516,5927.42,-31.466,-17.321,188.377,0.4661,False
-0.1,0.085,3.7964,6307.26,-33.073,-17.563,190.709,0.4216,False
-0.1,0.09,3.7957,6237.87,-33.073,-17.709,188.61,0.4222,False
-0.1,0.095,3.8352,6886.77,-29.245,-20.187,235.484,0.3997,False
-0.1,0.1,3.8047,6833.95,-29.245,-20.187,233.678,0.3996,False
-0.1,0.105,3.8047,6833.95,-29.245,-20.187,233.678,0.3996,False
-0.1,0.11,3.7978,6791.61,-29.245,-20.187,232.23,0.3996,False
-0.1,0.115,3.7795,6683.88,-29.245,-20.187,228.547,0.3997,False
-0.1,0.12,3.7759,6663.19,-29.245,-20.187,227.839,0.3997,False
-0.1,0.125,3.7759,6663.19,-29.245,-20.187,227.839,0.3997,False
-0.1,0.13,3.7759,6663.19,-29.245,-20.187,227.839,0.3997,False
