trial,L_HIGH,PORT_SL,PORT_TSL,EARLY_KILL_X,EARLY_KILL_Y,EARLY_FILL_Y,EARLY_FILL_X,Sharpe,CAGR%,MaxDD%,Calmar,WF_CV
22,2.027773,-0.063100,0.840933,37,0.003545,0.109343,494,2.795700,2710.190000,-56.174000,48.247000,0.746200
23,2.383045,-0.055144,0.775101,36,0.002690,0.113745,898,3.058500,6782.460000,-49.659000,136.580000,0.521400
24,2.119541,-0.068152,0.843548,35,0.002414,0.121395,527,2.656400,2519.530000,-67.871000,37.122000,1.509600
25,1.999761,-0.058832,1.032941,39,0.003597,0.118137,947,2.748800,2690.810000,-60.420000,44.535000,1.363500
26,2.208298,-0.056687,0.973443,37,0.002697,0.060802,862,3.285600,1879.550000,-27.946000,67.257000,0.641300
27,2.095483,-0.067863,0.830062,31,0.003795,0.065036,535,2.188700,699.770000,-56.552000,12.374000,1.058600
28,2.243728,-0.066742,0.818037,33,0.003666,0.123972,720,2.197600,1310.270000,-74.104000,17.681000,1.433200
29,2.043315,-0.051251,0.827007,31,0.003426,0.062772,724,2.074900,532.460000,-50.721000,10.498000,0.867000
30,2.285475,-0.061460,0.818939,38,0.003517,0.107207,507,3.003200,5524.800000,-53.628000,103.021000,0.646000
31,2.034452,-0.067696,0.872346,33,0.002973,0.101726,982,2.309000,1232.760000,-70.611000,17.459000,0.760800
32,2.106036,-0.067647,0.771712,36,0.003322,0.061625,513,3.453300,2693.090000,-27.940000,96.389000,0.630500
33,2.164410,-0.068392,0.925931,39,0.003730,0.087651,884,3.552900,4642.640000,-36.599000,126.852000,0.466100
34,1.987848,-0.052965,0.988946,38,0.002358,0.092215,781,3.454500,3977.480000,-39.249000,101.340000,0.503100
35,2.361805,-0.061856,0.876394,34,0.002822,0.100939,932,2.153700,1120.080000,-74.264000,15.083000,0.811900
36,2.179715,-0.055461,0.828899,37,0.003760,0.061580,470,3.446800,3112.160000,-28.454000,109.376000,0.635600
37,2.241551,-0.053631,0.987659,33,0.002145,0.120310,527,2.050300,909.610000,-73.239000,12.420000,1.643400
38,2.105277,-0.053765,0.796182,30,0.001933,0.066574,463,2.247400,854.990000,-61.607000,13.878000,1.119900
39,2.240103,-0.063253,0.871280,33,0.003011,0.117000,922,2.145200,1093.050000,-73.184000,14.935000,0.915700
40,1.999129,-0.054267,0.828921,32,0.003171,0.083971,460,2.211000,822.150000,-54.244000,15.156000,1.043600
41,2.144390,-0.060428,0.792451,38,0.001925,0.120589,489,2.708200,2739.160000,-68.166000,40.184000,1.434700
42,2.351173,-0.067248,1.029484,38,0.003671,0.100259,881,3.053500,6102.350000,-53.810000,113.405000,0.513500
43,2.039203,-0.060649,0.903840,39,0.002911,0.081726,800,3.480800,3201.320000,-31.446000,101.803000,0.465300
44,2.097244,-0.053516,0.894027,34,0.002358,0.080461,643,2.632400,1509.170000,-40.579000,37.191000,0.527900
45,2.124098,-0.057830,0.950151,33,0.004077,0.119977,709,1.896000,652.150000,-71.414000,9.132000,1.545000
46,2.124479,-0.060638,0.994111,37,0.003731,0.092356,797,3.459700,4686.940000,-40.937000,114.492000,0.500500
47,2.106788,-0.064228,0.819649,37,0.003866,0.063511,786,3.174900,1800.650000,-33.678000,53.466000,0.652300
48,2.021842,-0.064063,0.787813,39,0.002130,0.123039,893,2.789100,3011.440000,-60.411000,49.849000,1.190900
49,2.241220,-0.065087,0.979681,39,0.002408,0.096485,487,3.214100,5320.210000,-44.595000,119.300000,0.466800
50,2.251113,-0.054083,0.917537,36,0.002918,0.091629,872,3.620400,7025.020000,-35.970000,195.303000,0.424900
51,2.331668,-0.059859,0.926890,39,0.002087,0.062431,483,3.570600,4284.420000,-29.712000,144.197000,0.599800
52,2.269460,-0.058535,0.974067,37,0.002601,0.118682,871,2.803400,3784.730000,-65.386000,57.883000,1.382600
53,2.099035,-0.057555,0.849899,32,0.002155,0.121401,684,2.085400,928.520000,-70.361000,13.197000,1.440400
54,2.148661,-0.064134,0.914308,39,0.003673,0.088515,649,3.559100,4924.730000,-39.477000,124.749000,0.452400
55,2.414118,-0.063920,1.021823,31,0.003841,0.099869,502,2.030100,903.870000,-76.359000,11.837000,1.553500
56,2.238834,-0.063350,0.768322,35,0.003781,0.075266,696,3.233600,2786.780000,-42.988000,64.827000,0.574700
57,2.174618,-0.056435,1.012979,38,0.002065,0.125786,938,2.942600,4660.630000,-59.511000,78.315000,1.122800
58,2.104920,-0.066064,0.793733,40,0.003398,0.100809,484,2.637700,2182.250000,-55.012000,39.668000,0.909800
59,2.374695,-0.051522,0.830024,31,0.003664,0.068271,957,2.271000,965.300000,-45.456000,21.236000,0.665400
60,2.268758,-0.051651,0.766466,31,0.003254,0.111707,569,2.070200,893.610000,-73.902000,12.092000,1.620200
61,2.353740,-0.052030,0.981260,39,0.003653,0.104265,915,3.047000,5438.380000,-51.476000,105.649000,0.419100
62,1.997667,-0.054632,0.798729,35,0.003588,0.099361,922,2.991700,2852.370000,-45.722000,62.385000,0.475000
63,2.048294,-0.064223,0.817121,33,0.003504,0.124575,784,2.038900,828.240000,-69.502000,11.917000,1.470300
64,2.003980,-0.062094,0.776435,39,0.003503,0.066465,485,3.297200,2510.820000,-35.749000,70.234000,0.626900
65,2.060755,-0.068640,0.888811,38,0.003327,0.095214,516,3.593700,5811.650000,-42.516000,136.693000,0.483500
66,2.396251,-0.056424,0.921065,37,0.003358,0.121723,518,2.741100,3804.540000,-72.101000,52.767000,1.485300
67,2.203675,-0.058273,0.893026,31,0.002122,0.074021,608,2.349300,1030.420000,-44.094000,23.369000,0.607900
68,2.168277,-0.061998,0.936350,34,0.002781,0.069669,771,2.186000,759.070000,-45.142000,16.815000,0.598500
69,2.119498,-0.051649,0.877968,35,0.002341,0.095217,758,3.597700,6120.590000,-38.915000,157.282000,0.416000
70,2.288881,-0.062663,0.941157,33,0.003690,0.093538,680,2.775600,2638.010000,-39.743000,66.376000,0.540300
71,2.255445,-0.057492,0.903440,37,0.003927,0.120316,722,2.803900,3641.690000,-64.746000,56.246000,1.321600
72,2.208921,-0.065398,0.849902,38,0.002986,0.062342,474,3.538200,3543.910000,-28.265000,125.381000,0.620200
73,2.350477,-0.052000,0.840765,33,0.002215,0.076600,860,2.565800,1614.800000,-44.263000,36.482000,0.489500
74,1.986460,-0.065889,0.996268,34,0.002169,0.097261,501,2.111600,738.800000,-68.348000,10.809000,1.428600
75,2.140565,-0.068252,1.033775,38,0.002546,0.103512,838,3.064100,4855.210000,-44.678000,108.672000,0.506700
76,2.150650,-0.062536,0.767896,32,0.003060,0.065790,528,1.923600,512.100000,-62.976000,8.132000,1.138000
77,2.347974,-0.068804,0.915112,38,0.004177,0.064195,690,2.533400,1209.360000,-58.867000,20.544000,0.779500
78,2.152732,-0.052441,0.968939,34,0.002926,0.064848,536,2.027000,579.240000,-61.414000,9.432000,1.116600
79,2.379126,-0.051804,0.827870,33,0.002976,0.096224,716,2.692000,2440.780000,-53.650000,45.495000,0.517500
80,2.017011,-0.055386,0.992769,36,0.003358,0.102255,871,3.042200,3889.470000,-41.961000,92.693000,0.483900
81,2.005568,-0.057599,0.910672,33,0.003827,0.088745,875,2.870300,2125.860000,-37.258000,57.058000,0.414500
82,2.354887,-0.060086,1.010579,36,0.003841,0.078523,719,3.407800,4219.350000,-43.376000,97.275000,0.474200
83,2.213821,-0.052890,0.872609,39,0.003314,0.066780,627,3.115500,2136.650000,-36.054000,59.262000,0.642800
84,2.064305,-0.051447,1.015414,34,0.002538,0.097090,436,2.085600,795.900000,-69.346000,11.477000,1.613900
85,2.102330,-0.063655,0.936118,40,0.003289,0.088380,871,3.248600,3099.110000,-35.038000,88.451000,0.593400
86,2.377464,-0.063973,1.025067,38,0.003880,0.062215,854,3.188300,2089.310000,-31.272000,66.811000,0.635700
87,2.173639,-0.060956,0.941608,40,0.004163,0.074752,855,2.914900,1779.970000,-33.213000,53.592000,0.754000
88,2.309993,-0.057237,0.798445,30,0.003666,0.089258,1000,2.804500,2682.670000,-41.568000,64.537000,0.474600
89,2.184588,-0.068603,0.876126,38,0.002004,0.093993,894,3.595100,6488.250000,-45.412000,142.876000,0.497100
90,2.386869,-0.065806,0.774982,34,0.001917,0.061868,821,2.162900,720.990000,-59.593000,12.099000,0.836600
91,2.293834,-0.064927,0.998673,37,0.003722,0.057525,567,3.004200,1825.150000,-42.712000,42.731000,0.640500
92,2.253635,-0.066446,0.766215,35,0.003425,0.056132,663,3.816000,3591.870000,-26.547000,135.305000,0.554700
93,2.374079,-0.063089,0.829168,39,0.002635,0.115441,604,2.937400,5596.000000,-61.360000,91.199000,0.697700
94,2.239741,-0.058145,0.839203,39,0.002250,0.060106,629,3.447400,2452.130000,-28.125000,87.188000,0.509700
95,2.295761,-0.065534,1.034661,33,0.002779,0.063851,763,1.956600,522.190000,-64.275000,8.124000,0.938600
96,2.418935,-0.063616,0.925707,34,0.003997,0.089778,509,2.419000,1653.520000,-61.289000,26.979000,0.961600
97,2.140767,-0.052209,0.819534,30,0.002888,0.099687,630,2.202600,1093.160000,-66.452000,16.450000,0.790200
98,2.164968,-0.068266,0.968030,35,0.002483,0.118584,567,2.646400,2526.870000,-70.374000,35.906000,1.602900
99,2.123151,-0.067363,0.907976,37,0.003218,0.101048,604,3.000300,4138.180000,-44.076000,93.888000,0.498300
100,2.086204,-0.056805,0.806969,39,0.002480,0.094427,888,3.695700,6175.230000,-41.796000,147.748000,0.476000
101,2.324883,-0.058891,0.893589,40,0.003419,0.112654,952,2.710600,3219.480000,-62.497000,51.514000,0.835300
102,2.326540,-0.054333,0.916786,31,0.003367,0.122785,727,2.055700,979.020000,-72.935000,13.423000,1.475600
103,2.170508,-0.051645,1.024139,31,0.001899,0.071717,470,2.344500,1049.520000,-61.555000,17.050000,1.095300
104,2.180252,-0.060290,0.849394,31,0.002068,0.081684,467,2.365000,1157.110000,-57.185000,20.235000,0.981400
105,2.287203,-0.054726,0.846559,34,0.002800,0.054120,497,2.492200,1069.400000,-62.494000,17.112000,1.239300
106,2.359616,-0.051022,0.902205,35,0.002599,0.085056,882,3.502600,5430.620000,-36.076000,150.533000,0.431400
107,2.350130,-0.055686,0.852072,32,0.002952,0.103195,563,1.972700,741.480000,-76.548000,9.686000,1.528500
108,2.125524,-0.067747,0.778114,35,0.003508,0.064833,459,2.960500,2152.280000,-56.346000,38.197000,0.831100
109,2.040810,-0.067539,0.767500,32,0.001875,0.061965,789,2.324900,701.850000,-40.361000,17.389000,0.741700
110,2.086321,-0.061246,0.924353,38,0.001811,0.115443,789,3.032200,4602.120000,-49.361000,93.234000,0.547100
111,2.051607,-0.064913,0.995983,33,0.004005,0.086721,780,2.615200,1531.330000,-38.893000,39.373000,0.445000
112,2.413246,-0.057508,0.984553,33,0.003718,0.097253,557,2.027600,791.020000,-77.304000,10.233000,1.639800
113,2.162171,-0.056717,0.786089,30,0.002632,0.055370,527,2.554800,1064.200000,-53.567000,19.867000,0.997900
114,2.299081,-0.063746,0.964417,33,0.003936,0.096756,505,2.374400,1589.900000,-52.913000,30.047000,0.769600
115,2.043236,-0.063476,0.811695,35,0.004180,0.054289,442,3.433700,2570.850000,-42.610000,60.334000,0.708100
116,2.416957,-0.061523,0.799266,39,0.003913,0.092606,790,3.543800,7987.050000,-45.569000,175.273000,0.480700
117,2.100202,-0.051909,0.925533,33,0.003393,0.114210,442,2.093500,891.760000,-70.506000,12.648000,1.629700
118,2.242114,-0.055163,1.000950,33,0.003266,0.093855,660,2.796400,2593.240000,-43.371000,59.792000,0.531000
119,2.278153,-0.064064,0.918073,38,0.004160,0.084188,728,3.367600,4210.770000,-44.099000,95.485000,0.483800
120,1.985487,-0.065329,0.905462,34,0.002026,0.118055,660,2.018500,733.420000,-70.251000,10.440000,1.613600
121,2.280336,-0.053689,1.024618,32,0.002279,0.115847,958,2.292600,1525.020000,-71.838000,21.229000,0.847500
122,2.073345,-0.059456,0.963044,39,0.002710,0.091225,859,3.739100,5300.820000,-28.237000,187.726000,0.432300
123,2.301700,-0.065093,0.918882,31,0.003970,0.116321,892,2.223400,1391.510000,-74.707000,18.626000,0.903700
124,2.023939,-0.054679,0.965772,30,0.004150,0.081154,846,2.457100,1088.220000,-38.465000,28.291000,0.498200
125,2.370531,-0.058103,0.851166,36,0.003194,0.083458,779,3.579000,5989.720000,-35.473000,168.853000,0.445200
126,2.391568,-0.059418,0.818120,34,0.002746,0.063440,526,2.013600,589.010000,-73.405000,8.024000,1.388200
127,2.281207,-0.057111,1.022823,32,0.002037,0.108252,939,2.193400,1164.810000,-74.699000,15.593000,0.914300
128,2.102370,-0.054638,0.815157,35,0.002924,0.072680,458,3.066900,2837.130000,-50.027000,56.712000,0.773400
129,2.191856,-0.068268,0.941180,35,0.002066,0.072175,602,3.323800,3023.300000,-33.924000,89.120000,0.614500
130,2.316514,-0.066781,1.008443,40,0.004158,0.122616,473,2.208400,1194.510000,-76.886000,15.536000,2.436700
131,2.040629,-0.056480,0.914283,31,0.003830,0.098406,744,2.073000,762.770000,-68.982000,11.058000,0.909400
132,2.052737,-0.055559,0.808284,39,0.003202,0.106929,603,2.968100,3693.510000,-49.095000,75.233000,0.652000
133,2.143351,-0.058287,0.970204,38,0.002296,0.121791,501,2.773700,3151.600000,-65.261000,48.293000,1.480500
134,2.374294,-0.052807,0.836426,38,0.002231,0.083777,691,3.394400,5336.030000,-37.996000,140.438000,0.435200
135,2.087914,-0.063784,0.994860,39,0.002614,0.092221,575,3.564600,5089.960000,-38.969000,130.615000,0.498000
136,2.087710,-0.053903,1.018805,39,0.003666,0.091272,715,3.451100,4360.040000,-34.749000,125.473000,0.418200
137,2.213088,-0.060658,0.882332,31,0.002102,0.122562,710,2.102000,1021.170000,-70.718000,14.440000,1.414900
138,2.399410,-0.053944,0.914692,32,0.002408,0.056164,501,2.671500,1588.260000,-62.844000,25.273000,1.164400
139,2.383413,-0.056788,0.929195,35,0.002761,0.092296,540,3.610300,9075.810000,-46.789000,193.975000,0.524900
140,2.414986,-0.065730,0.965236,35,0.002167,0.120288,629,2.588500,2756.970000,-74.511000,37.001000,1.455400
141,2.002047,-0.057163,0.979503,36,0.003602,0.111142,554,2.951400,3292.420000,-50.566000,65.111000,0.710000
142,2.386465,-0.058884,0.937534,30,0.004184,0.074225,468,1.879800,537.990000,-70.182000,7.666000,1.186900
143,2.181635,-0.053323,0.806128,36,0.002743,0.120373,616,2.647300,2425.940000,-66.145000,36.676000,1.582400
144,2.299519,-0.059300,0.943187,36,0.002935,0.122404,629,2.694800,3100.630000,-69.980000,44.307000,1.497900
145,2.057984,-0.063206,0.993422,30,0.002879,0.118259,864,2.018700,785.570000,-69.685000,11.273000,1.488100
146,2.416395,-0.060565,0.943199,33,0.004074,0.080376,857,2.461500,1492.740000,-45.132000,33.075000,0.488600
147,2.157382,-0.061113,0.959341,35,0.003977,0.084190,805,3.573900,4359.220000,-41.200000,105.807000,0.427000
148,2.130639,-0.058347,0.883814,31,0.002020,0.102059,810,2.155100,990.470000,-69.931000,14.163000,0.835900
149,2.271680,-0.051356,0.853168,32,0.003668,0.115965,574,2.124400,1087.750000,-73.925000,14.714000,1.724900
150,2.273854,-0.053329,0.839291,31,0.002480,0.102581,956,2.245100,1296.880000,-70.224000,18.468000,0.768200
151,2.069110,-0.060757,0.954376,40,0.003264,0.072368,792,2.772700,1372.560000,-35.863000,38.272000,0.783800
152,2.121016,-0.068570,0.872913,37,0.001856,0.082804,936,3.497700,3625.140000,-31.601000,114.716000,0.469400
153,2.248500,-0.058991,1.017703,39,0.002573,0.093207,714,3.653400,7534.650000,-43.091000,174.854000,0.453300
154,2.258169,-0.057014,0.830935,39,0.004017,0.114719,995,3.187500,7591.110000,-50.856000,149.265000,0.520800
155,2.307796,-0.064764,0.970899,35,0.002895,0.071296,803,3.206200,2798.210000,-36.625000,76.401000,0.611700
156,2.107301,-0.055641,0.923210,34,0.002325,0.112756,928,2.213500,1118.390000,-71.135000,15.722000,0.879800
157,2.053788,-0.051135,0.855755,38,0.003814,0.063960,878,3.091100,1459.980000,-39.631000,36.839000,0.617900
158,2.030910,-0.058021,1.034625,32,0.002170,0.084442,789,2.768100,1803.240000,-38.525000,46.807000,0.502800
159,2.390476,-0.068655,0.783803,31,0.003698,0.073486,942,2.500100,1415.580000,-45.728000,30.957000,0.556800
160,2.271919,-0.053013,0.989783,32,0.002816,0.093757,720,2.868900,2888.350000,-40.553000,71.224000,0.519800
161,2.281912,-0.062748,1.032851,40,0.003040,0.060854,851,2.426400,872.270000,-43.682000,19.969000,0.958100
162,2.409732,-0.056730,0.889526,34,0.001923,0.102403,636,2.125700,1064.900000,-75.465000,14.111000,0.853500
163,2.326484,-0.065978,0.986732,34,0.002572,0.107915,894,2.236900,1295.720000,-75.290000,17.210000,0.916400
164,2.196153,-0.067075,0.803855,39,0.002031,0.065054,739,3.073300,2071.270000,-33.961000,60.989000,0.649900
165,2.009708,-0.051951,0.765140,34,0.003659,0.056508,808,2.579000,844.090000,-41.534000,20.323000,0.963600
166,2.342176,-0.054024,0.804653,39,0.003775,0.092804,904,3.368500,5939.940000,-45.738000,129.869000,0.522600
167,2.020813,-0.058101,0.964205,33,0.003606,0.090301,864,2.866500,2087.360000,-37.580000,55.545000,0.489900
168,2.184459,-0.057622,0.824181,32,0.003604,0.062562,482,2.044900,593.010000,-66.737000,8.886000,1.377500
169,2.057568,-0.054156,0.987239,34,0.004177,0.063879,808,1.874800,414.440000,-55.186000,7.510000,0.947300
170,2.177441,-0.058073,1.001273,40,0.003895,0.067846,559,2.947800,1997.180000,-31.923000,62.562000,0.817700
171,2.268673,-0.056204,0.963376,36,0.003122,0.113655,841,3.002800,5237.410000,-48.014000,109.081000,0.526100
172,1.991694,-0.051890,0.927421,35,0.002424,0.084143,869,3.425400,3010.370000,-32.579000,92.402000,0.433900
173,2.343709,-0.061102,0.869050,33,0.003053,0.076662,757,2.343000,1158.620000,-46.633000,24.846000,0.543600
174,2.277727,-0.052189,0.765288,32,0.003947,0.100533,531,2.141700,1106.590000,-70.612000,15.671000,1.530900
175,2.371716,-0.059459,0.893545,39,0.001943,0.069493,769,3.193100,2875.550000,-36.493000,78.797000,0.600700
176,2.066014,-0.063231,0.822805,31,0.002297,0.084437,533,2.408200,1153.800000,-48.586000,23.748000,0.881500
177,2.039264,-0.066485,0.851507,34,0.001933,0.079731,585,2.221200,756.480000,-50.376000,15.017000,0.916500
178,2.248613,-0.054697,1.004859,39,0.002040,0.061733,498,3.479800,3322.400000,-29.360000,113.160000,0.632100
179,2.252610,-0.053195,0.995143,38,0.003768,0.091876,1006,3.349700,4839.160000,-42.847000,112.940000,0.504900
180,1.999437,-0.058223,0.852463,39,0.003184,0.112046,530,3.016500,3659.550000,-52.029000,70.337000,0.700800
181,2.410599,-0.059976,0.898291,40,0.002714,0.082622,769,2.854600,2469.790000,-51.731000,47.743000,0.623800
182,2.036343,-0.056780,0.817166,31,0.003879,0.096432,639,2.584800,1673.080000,-46.526000,35.960000,0.496400
183,2.159815,-0.058767,0.935950,39,0.004039,0.082187,622,3.561300,4136.720000,-40.622000,101.835000,0.430600
184,2.178460,-0.061223,0.889691,37,0.003131,0.077092,631,3.423200,3432.040000,-34.102000,100.640000,0.497100
185,2.146581,-0.052704,0.809837,37,0.002734,0.069447,756,3.224200,2218.300000,-33.010000,67.201000,0.603900
186,2.312437,-0.055634,0.988233,39,0.003234,0.102164,462,2.975500,5125.960000,-54.329000,94.351000,0.661600
187,2.396029,-0.058065,1.014453,36,0.001811,0.056775,824,3.579300,3318.390000,-41.170000,80.602000,0.652800
188,2.227574,-0.051478,0.965734,39,0.002991,0.087535,435,3.265200,4827.060000,-48.457000,99.615000,0.677800
189,2.326126,-0.056953,1.002266,34,0.003156,0.073465,524,2.134500,831.420000,-64.475000,12.895000,1.063400
190,2.320959,-0.059939,0.909852,40,0.004113,0.115606,540,2.528300,2243.180000,-63.893000,35.108000,1.058400
191,2.241480,-0.066807,0.866105,31,0.003746,0.088687,757,2.993200,2995.620000,-34.656000,86.438000,0.458500
192,2.412143,-0.061930,0.879744,34,0.002802,0.062525,890,2.078400,645.060000,-59.619000,10.820000,0.837200
193,2.348595,-0.056119,0.847025,39,0.001858,0.091473,699,3.537100,7183.680000,-37.618000,190.961000,0.421000
194,2.283656,-0.053941,0.945449,34,0.003285,0.056887,698,2.349000,831.240000,-49.699000,16.725000,0.888800
195,2.209790,-0.054858,0.802698,32,0.002626,0.060970,978,2.010000,514.430000,-56.150000,9.162000,0.884400
196,2.158197,-0.065561,1.028093,31,0.003364,0.116741,797,2.203100,1171.320000,-72.043000,16.259000,0.922900
197,2.168771,-0.058759,0.774693,35,0.004185,0.123027,455,2.445800,1631.610000,-73.840000,22.097000,1.886800
198,2.290551,-0.056432,1.008807,30,0.004046,0.114298,500,1.868700,621.170000,-77.429000,8.022000,1.677700
199,2.006323,-0.066025,0.807055,35,0.003998,0.094856,661,3.555100,4683.130000,-40.485000,115.676000,0.460200
200,2.175807,-0.052136,1.026563,33,0.002254,0.074595,987,2.470900,1170.170000,-41.823000,27.979000,0.532100
201,2.021486,-0.066611,0.956118,38,0.004142,0.114635,975,2.844000,3197.350000,-58.128000,55.005000,0.788700
202,2.035852,-0.065324,0.912332,35,0.003957,0.123970,838,2.761200,2774.970000,-61.222000,45.326000,1.284700
203,2.192493,-0.059215,0.869312,34,0.002740,0.060462,477,2.272400,858.870000,-56.611000,15.171000,1.157200
204,2.323143,-0.059029,1.016285,36,0.001884,0.065342,551,3.376500,4006.200000,-32.797000,122.152000,0.606300
205,2.409324,-0.054937,0.904254,39,0.004145,0.071018,460,3.050700,3827.500000,-56.374000,67.895000,0.779300
206,2.047585,-0.052140,0.817684,36,0.003990,0.092680,793,3.580000,4830.080000,-37.871000,127.542000,0.458200
207,2.068822,-0.065411,0.931803,39,0.004077,0.079049,484,3.451200,3892.890000,-32.814000,118.634000,0.513500
208,2.079409,-0.058881,1.020337,34,0.003650,0.092914,537,2.491600,1327.150000,-53.547000,24.785000,0.939400
209,2.121123,-0.062757,0.946670,34,0.002349,0.105977,529,2.002100,713.530000,-73.569000,9.699000,1.597300
210,2.392135,-0.054382,0.793974,35,0.003047,0.090590,684,3.533200,7118.070000,-38.024000,187.198000,0.413500
211,2.417719,-0.059753,0.894046,34,0.001960,0.096693,563,2.372900,1550.800000,-57.719000,26.868000,0.809400
212,2.260548,-0.051915,1.029975,35,0.003952,0.088240,467,3.542500,7320.860000,-40.494000,180.788000,0.473400
213,2.341774,-0.062667,0.976074,34,0.003331,0.115648,795,2.134500,1120.890000,-74.789000,14.987000,0.914300
214,2.132976,-0.062926,0.946401,40,0.002690,0.084606,900,2.857700,1948.080000,-47.612000,40.916000,0.625800
215,2.202535,-0.064258,0.889122,32,0.003588,0.063443,546,1.774400,357.410000,-74.325000,4.809000,1.570400
216,2.255803,-0.064451,1.006566,33,0.002066,0.122835,521,2.007100,836.440000,-74.728000,11.193000,1.604800
217,2.066973,-0.056244,0.907936,39,0.003625,0.104987,533,3.030800,4224.050000,-49.667000,85.047000,0.655000
218,2.137380,-0.059611,0.804805,33,0.002540,0.063164,749,2.127300,596.970000,-61.363000,9.729000,0.949600
219,2.290212,-0.052259,0.894903,38,0.003595,0.112685,690,3.011500,5076.130000,-49.659000,102.220000,0.484000
220,2.341045,-0.055334,0.862419,32,0.002922,0.082228,571,2.350300,1252.090000,-58.702000,21.330000,0.945500
221,2.310784,-0.056649,0.838657,31,0.002853,0.075813,645,2.352500,1146.300000,-45.354000,25.274000,0.582300
222,2.083839,-0.064737,1.016101,35,0.003343,0.116436,1007,3.072100,5411.570000,-48.261000,112.131000,0.554300
223,2.249947,-0.067016,1.010324,38,0.002906,0.059843,441,3.605500,4078.330000,-29.946000,136.188000,0.535300
224,2.189968,-0.059898,0.874988,36,0.003125,0.114236,495,2.985900,4895.690000,-57.322000,85.407000,0.702200
225,2.079078,-0.065274,0.993916,40,0.003895,0.118073,613,2.181200,957.470000,-73.094000,13.099000,2.584400
226,2.156731,-0.055826,0.928701,39,0.002627,0.094104,603,3.495400,5882.260000,-42.813000,137.395000,0.457900
227,2.054712,-0.054513,0.780645,39,0.002767,0.114057,824,3.047000,4454.230000,-43.673000,101.989000,0.507000
228,2.064445,-0.054158,0.984237,33,0.003992,0.064084,822,1.890500,430.540000,-55.318000,7.783000,0.928100
229,2.338369,-0.055235,0.839576,40,0.002435,0.084957,681,2.896800,2714.360000,-50.146000,54.129000,0.600500
230,2.091335,-0.064964,0.973399,34,0.003804,0.069341,434,1.929300,542.840000,-64.363000,8.434000,1.322300
231,2.231314,-0.068893,0.775434,32,0.003045,0.112316,483,2.084000,896.410000,-74.848000,11.976000,1.510100
232,2.153903,-0.064447,0.865317,32,0.002269,0.083524,708,2.761000,2069.510000,-40.324000,51.322000,0.505600
233,2.359198,-0.062561,0.951409,40,0.002788,0.083042,964,2.809500,2064.130000,-51.338000,40.206000,0.621100
