Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
AvgDailyRet%,delta,1,0.0693,0.1792,0.054,0.2952,377,
Sharpe,level,1,-0.0755,0.2016,-0.0497,0.4005,288,
Sharpe,delta,1,0.0619,0.2956,0.0444,0.4538,287,
Calmar,level,1,-0.0717,0.2531,-0.0421,0.5026,256,
AvgDailyRet%,level,1,-0.0458,0.3749,-0.0394,0.4452,378,
CAGR%,level,1,-0.09,0.0807,-0.0346,0.502,378,
Sortino,delta,1,0.0645,0.2114,0.0341,0.5097,377,
CAGR%,delta,1,-0.06,0.2453,0.0306,0.5541,377,
Calmar,delta,1,-0.0243,0.699,-0.0061,0.9228,255,
Sortino,level,1,0.0279,0.5893,-0.002,0.9688,378,
Sharpe,level,3,-0.1661,0.0049,-0.1134,0.0553,286,
Calmar,level,3,-0.1073,0.0879,-0.0945,0.1331,254,
CAGR%,level,3,-0.0834,0.1063,-0.0558,0.2806,376,
AvgDailyRet%,level,3,-0.1134,0.028,-0.0538,0.2985,376,
Sortino,delta,3,0.0788,0.1279,0.0249,0.6312,375,
CAGR%,delta,3,-0.0118,0.8194,0.0153,0.768,375,
Sortino,level,3,-0.021,0.6851,-0.0087,0.8671,376,
AvgDailyRet%,delta,3,0.0191,0.7119,0.0086,0.8687,375,
Sharpe,delta,3,0.0001,0.9989,0.0063,0.9157,285,
Calmar,delta,3,0.0022,0.9716,-0.0051,0.9354,253,
Sharpe,level,5,-0.19,0.0013,-0.1232,0.038,284,yes
Calmar,level,5,-0.1326,0.0354,-0.0947,0.1339,252,
CAGR%,level,5,-0.1032,0.0461,-0.0348,0.5025,374,
AvgDailyRet%,level,5,-0.1377,0.0077,-0.0297,0.5663,374,
CAGR%,delta,5,-0.0078,0.881,0.0188,0.7177,373,
Calmar,delta,5,0.0008,0.9904,0.018,0.7767,251,
Sortino,delta,5,0.0875,0.0915,0.0157,0.7629,373,
Sortino,level,5,-0.0609,0.2403,0.015,0.7719,374,
AvgDailyRet%,delta,5,0.0264,0.6118,0.0143,0.7831,373,
Sharpe,delta,5,-0.0024,0.9679,0.0029,0.9611,283,
