L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.2,0.11,1.5823,201.89,-55.318,-8.937,3.65,2.4844,False
1.2,0.115,1.7079,242.81,-52.633,-8.937,4.613,2.4166,False
1.2,0.12,1.7079,242.81,-52.633,-8.937,4.613,2.4166,False
1.2,0.125,1.7079,242.81,-52.633,-8.937,4.613,2.4166,False
1.2,0.13,1.7079,242.81,-52.633,-8.937,4.613,2.4166,False
1.3,0.04,-0.5413,-58.02,-75.008,-7.426,-0.774,3.621,False
1.3,0.045,-0.0658,-40.42,-67.151,-7.426,-0.602,6.7464,False
1.3,0.05,0.9466,59.31,-65.453,-7.54,0.906,28.7915,False
1.3,0.055,1.4155,161.13,-56.283,-7.979,2.863,3.9218,False
1.3,0.06,1.2926,129.58,-58.952,-9.682,2.198,3.8835,False
1.3,0.065,1.294,129.5,-53.25,-9.682,2.432,3.1741,False
1.3,0.075,1.3629,147.51,-56.493,-9.682,2.611,2.8004,False
1.3,0.08,1.4391,168.54,-57.9,-9.682,2.911,2.6041,False
1.3,0.085,1.5787,212.95,-57.093,-9.682,3.73,2.5265,False
1.3,0.09,1.5013,188.28,-57.406,-9.682,3.28,2.623,False
1.3,0.095,1.5975,221.83,-57.59,-9.682,3.852,2.4856,False
1.3,0.1,1.5572,208.19,-58.456,-9.682,3.561,2.5228,False
1.3,0.105,1.5944,220.92,-57.999,-9.682,3.809,2.4755,False
1.3,0.11,1.5823,216.75,-58.363,-9.682,3.714,2.4844,False
1.3,0.115,1.7079,263.51,-55.65,-9.682,4.735,2.4166,False
1.3,0.12,1.7079,263.51,-55.65,-9.682,4.735,2.4166,False
1.3,0.125,1.7079,263.51,-55.65,-9.682,4.735,2.4166,False
1.3,0.13,1.7079,263.51,-55.65,-9.682,4.735,2.4166,False
1.4,0.04,-0.5413,-61.92,-78.016,-7.997,-0.794,3.621,False
1.4,0.045,-0.0658,-44.78,-70.282,-7.997,-0.637,6.7464,False
1.4,0.05,0.9466,58.59,-68.546,-8.12,0.855,28.7915,False
1.4,0.055,1.4155,169.19,-59.233,-8.593,2.856,3.9218,False
1.4,0.06,1.2926,134.07,-62.206,-10.426,2.155,3.8835,False
1.4,0.065,1.294,133.94,-56.407,-10.426,2.375,3.1741,False
1.4,0.075,1.3629,153.46,-59.379,-10.426,2.584,2.8004,False
1.4,0.08,1.4391,176.78,-60.798,-10.426,2.908,2.6041,False
1.4,0.085,1.5787,226.25,-59.955,-10.426,3.774,2.5265,False
1.4,0.09,1.5013,198.5,-60.271,-10.426,3.294,2.623,False
1.4,0.095,1.5975,235.93,-60.445,-10.426,3.903,2.4856,False
1.4,0.1,1.5572,220.56,-61.316,-10.426,3.597,2.5228,False
1.4,0.105,1.5944,234.85,-60.855,-10.426,3.859,2.4755,False
1.4,0.11,1.5823,230.16,-61.221,-10.426,3.76,2.4844,False
1.4,0.115,1.7079,282.92,-58.498,-10.426,4.836,2.4166,False
1.4,0.12,1.7079,282.92,-58.498,-10.426,4.836,2.4166,False
1.4,0.125,1.7079,282.92,-58.498,-10.426,4.836,2.4166,False
1.4,0.13,1.7079,282.92,-58.498,-10.426,4.836,2.4166,False
1.5,0.04,-0.5413,-65.6,-80.721,-8.569,-0.813,3.621,False
1.5,0.045,-0.0658,-49.07,-73.431,-8.569,-0.668,6.7464,False
1.5,0.05,0.9466,57.01,-71.411,-8.7,0.798,28.7915,False
1.5,0.055,1.4155,175.84,-62.019,-9.206,2.835,3.9218,False
1.5,0.06,1.2926,137.17,-65.271,-11.171,2.102,3.8835,False
1.5,0.065,1.294,136.99,-59.417,-11.171,2.306,3.1741,False
1.5,0.075,1.3629,157.9,-62.099,-11.171,2.543,2.8004,False
1.5,0.08,1.4391,183.47,-63.521,-11.171,2.888,2.6041,False
1.5,0.085,1.5787,237.95,-62.648,-11.171,3.798,2.5265,False
1.5,0.09,1.5013,207.09,-62.965,-11.171,3.289,2.623,False
1.5,0.095,1.5975,248.36,-63.127,-11.171,3.934,2.4856,False
1.5,0.1,1.5572,231.25,-63.999,-11.171,3.613,2.5228,False
1.5,0.105,1.5944,247.12,-63.538,-11.171,3.889,2.4755,False
1.5,0.11,1.5823,241.9,-63.904,-11.171,3.785,2.4844,False
1.5,0.115,1.7079,300.74,-61.186,-11.171,4.915,2.4166,False
1.5,0.12,1.7079,300.74,-61.186,-11.171,4.915,2.4166,False
1.5,0.125,1.7079,300.74,-61.186,-11.171,4.915,2.4166,False
1.5,0.13,1.7079,300.74,-61.186,-11.171,4.915,2.4166,False
1.6,0.04,-0.5413,-69.05,-83.144,-9.14,-0.831,3.621,False
1.6,0.045,-0.0658,-53.26,-76.325,-9.14,-0.698,6.7464,False
1.6,0.05,0.9466,54.6,-74.059,-9.28,0.737,28.7915,False
1.6,0.055,1.4155,180.99,-64.868,-9.82,2.79,3.9218,False
1.6,0.06,1.2926,138.85,-68.152,-11.916,2.037,3.8835,False
1.6,0.065,1.294,138.6,-62.28,-11.916,2.225,3.1741,False
1.6,0.075,1.3629,160.75,-64.661,-11.916,2.486,2.8004,False
1.6,0.08,1.4391,188.48,-66.08,-11.916,2.852,2.6041,False
1.6,0.085,1.5787,247.84,-65.18,-11.916,3.802,2.5265,False
1.6,0.09,1.5013,213.88,-65.498,-11.916,3.265,2.623,False
1.6,0.095,1.5975,258.92,-65.647,-11.916,3.944,2.4856,False
1.6,0.1,1.5572,240.07,-66.515,-11.916,3.609,2.5228,False
1.6,0.105,1.5944,257.49,-66.055,-11.916,3.898,2.4755,False
1.6,0.11,1.5823,251.74,-66.42,-11.916,3.79,2.4844,False
1.6,0.115,1.7079,316.65,-63.72,-11.916,4.969,2.4166,False
1.6,0.12,1.7079,316.65,-63.72,-11.916,4.969,2.4166,False
1.6,0.125,1.7079,316.65,-63.72,-11.916,4.969,2.4166,False
1.6,0.13,1.7079,316.65,-63.72,-11.916,4.969,2.4166,False
1.75,0.04,-0.5413,-73.8,-86.297,-9.997,-0.855,3.621,False
1.75,0.045,-0.0658,-59.29,-80.219,-9.997,-0.739,6.7464,False
1.75,0.05,0.9466,49.5,-77.65,-10.15,0.637,28.7915,False
1.75,0.055,1.4155,185.7,-68.935,-10.741,2.694,3.9218,False
1.75,0.06,1.2926,138.66,-72.136,-13.033,1.922,3.8835,False
1.75,0.065,1.294,138.28,-66.304,-13.033,2.086,3.1741,False
1.75,0.075,1.3629,161.95,-68.224,-13.033,2.374,2.8004,False
1.75,0.08,1.4391,192.68,-69.626,-13.033,2.767,2.6041,False
1.75,0.085,1.5787,258.92,-68.696,-13.033,3.769,2.5265,False
1.75,0.09,1.5013,220.48,-69.012,-13.033,3.195,2.623,False
1.75,0.095,1.5975,270.84,-69.14,-13.033,3.917,2.4856,False
1.75,0.1,1.5572,249.45,-69.995,-13.033,3.564,2.5228,False
1.75,0.105,1.5944,269.12,-69.541,-13.033,3.87,2.4755,False
1.75,0.11,1.5823,262.6,-69.9,-13.033,3.757,2.4844,False
1.75,0.115,1.7079,336.37,-67.251,-13.033,5.002,2.4166,False
1.75,0.12,1.7079,336.37,-67.251,-13.033,5.002,2.4166,False
1.75,0.125,1.7079,336.37,-67.251,-13.033,5.002,2.4166,False
1.75,0.13,1.7079,336.37,-67.251,-13.033,5.002,2.4166,False
2.0,0.04,-0.5413,-80.56,-90.439,-11.425,-0.891,3.621,False
2.0,0.045,-0.0658,-68.44,-85.616,-11.425,-0.799,6.7464,False
2.0,0.05,0.9466,37.61,-82.712,-11.6,0.455,28.7915,False
2.0,0.055,1.4155,185.28,-74.932,-12.275,2.473,3.9218,False
2.0,0.06,1.2926,131.25,-77.921,-14.895,1.684,3.8835,False
2.0,0.065,1.294,130.62,-72.306,-14.895,1.806,3.1741,False
2.0,0.075,1.3629,155.78,-73.476,-14.895,2.12,2.8004,False
2.0,0.08,1.4391,190.58,-74.823,-14.895,2.547,2.6041,False
2.0,0.085,1.5787,266.43,-73.865,-14.895,3.607,2.5265,False
2.0,0.09,1.5013,221.34,-74.171,-14.895,2.984,2.623,False
2.0,0.095,1.5975,279.21,-74.262,-14.895,3.76,2.4856,False
2.0,0.1,1.5572,254.07,-75.083,-14.895,3.384,2.5228,False
2.0,0.105,1.5944,277.0,-74.645,-14.895,3.711,2.4755,False
2.0,0.11,1.5823,269.34,-74.989,-14.895,3.592,2.4844,False
2.0,0.115,1.7079,356.36,-72.471,-14.895,4.917,2.4166,False
2.0,0.12,1.7079,356.36,-72.471,-14.895,4.917,2.4166,False
2.0,0.125,1.7079,356.36,-72.471,-14.895,4.917,2.4166,False
2.0,0.13,1.7079,356.36,-72.471,-14.895,4.917,2.4166,False
