EARLY_FILL_X,EARLY_FILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
360,0.07,1.0742,46.07,-83.048,-16.384,0.555,4.3217,False
360,0.08,1.3062,119.92,-82.138,-16.384,1.46,3.6359,False
360,0.09,1.4671,195.84,-81.224,-16.384,2.411,3.3796,False
360,0.1,1.3629,140.76,-84.479,-16.384,1.666,3.3665,False
360,0.15,1.5603,254.51,-79.056,-16.384,3.219,1.6072,False
360,0.175,1.6675,343.34,-79.056,-16.384,4.343,1.5219,False
360,0.2,1.6419,321.84,-78.186,-16.384,4.116,1.5036,False
360,0.225,1.75,440.58,-78.186,-16.384,5.635,1.1409,False
360,0.25,1.6911,374.94,-78.186,-16.384,4.795,1.1746,False
360,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
540,0.07,1.0449,40.53,-81.237,-16.384,0.499,4.3007,False
540,0.08,1.3442,136.75,-77.57,-16.384,1.763,3.0868,False
540,0.09,1.4369,179.61,-79.677,-16.384,2.254,3.4338,False
540,0.1,1.3434,132.25,-81.698,-16.384,1.619,3.1112,False
540,0.15,1.5785,267.81,-78.198,-16.384,3.425,1.5822,False
540,0.175,1.7094,384.74,-78.186,-16.384,4.921,1.4747,False
540,0.2,1.7083,386.94,-78.186,-16.384,4.949,1.4382,False
540,0.225,1.8378,561.95,-78.186,-16.384,7.187,1.0812,False
540,0.25,1.7248,413.31,-78.186,-16.384,5.286,1.1534,False
540,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
600,0.07,0.8314,-0.2,-78.125,-16.384,-0.003,3.7436,False
600,0.08,1.1932,81.69,-77.57,-16.384,1.053,3.1262,False
600,0.09,1.399,160.65,-79.677,-16.384,2.016,3.4064,False
600,0.1,1.3203,122.49,-81.698,-16.384,1.499,3.0268,False
600,0.15,1.5785,267.81,-78.198,-16.384,3.425,1.5822,False
600,0.175,1.7094,384.74,-78.186,-16.384,4.921,1.4747,False
600,0.2,1.7083,386.94,-78.186,-16.384,4.949,1.4382,False
600,0.225,1.8378,561.95,-78.186,-16.384,7.187,1.0812,False
600,0.25,1.7248,413.31,-78.186,-16.384,5.286,1.1534,False
600,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
660,0.07,0.8166,-2.32,-79.592,-16.384,-0.029,4.0049,False
660,0.08,1.1929,81.62,-77.57,-16.384,1.052,3.1459,False
660,0.09,1.3732,148.61,-77.119,-16.384,1.927,2.7387,False
660,0.1,1.3167,120.97,-79.803,-16.384,1.516,2.9252,False
660,0.15,1.5799,268.43,-78.198,-16.384,3.433,1.5623,False
660,0.175,1.7094,384.74,-78.186,-16.384,4.921,1.4747,False
660,0.2,1.7083,386.94,-78.186,-16.384,4.949,1.4382,False
660,0.225,1.8378,561.95,-78.186,-16.384,7.187,1.0812,False
660,0.25,1.7248,413.31,-78.186,-16.384,5.286,1.1534,False
660,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
720,0.07,0.7945,-5.57,-79.592,-16.384,-0.07,4.0049,False
720,0.08,1.1443,67.24,-77.57,-16.384,0.867,3.3841,False
720,0.09,1.3629,143.98,-77.119,-16.384,1.867,2.8004,True
720,0.1,1.3648,141.87,-78.186,-16.384,1.814,2.2268,False
720,0.15,1.5942,279.29,-78.198,-16.384,3.572,1.5609,False
720,0.175,1.7205,396.62,-78.186,-16.384,5.073,1.4669,False
720,0.2,1.7333,414.72,-78.186,-16.384,5.304,1.422,False
720,0.225,1.8378,561.95,-78.186,-16.384,7.187,1.0812,False
720,0.25,1.7248,413.31,-78.186,-16.384,5.286,1.1534,False
720,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
900,0.07,0.8418,3.0,-75.514,-16.384,0.04,3.155,False
900,0.08,1.0807,50.45,-77.57,-16.384,0.65,3.295,False
900,0.09,1.3709,147.46,-77.119,-16.384,1.912,2.6789,False
900,0.1,1.4276,171.75,-78.186,-16.384,2.197,2.1542,False
900,0.15,1.7539,431.99,-78.198,-16.384,5.524,1.5059,False
900,0.175,1.7943,485.48,-78.186,-16.384,6.209,1.467,False
900,0.2,1.7916,487.02,-78.186,-16.384,6.229,1.422,False
900,0.225,1.8936,654.93,-78.186,-16.384,8.377,1.0812,False
900,0.25,1.7248,413.31,-78.186,-16.384,5.286,1.1534,False
900,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
1080,0.07,0.7952,-3.96,-75.514,-16.384,-0.052,3.1308,False
1080,0.08,1.055,44.32,-77.57,-16.384,0.571,3.2498,False
1080,0.09,1.4343,176.88,-77.119,-16.384,2.294,2.5394,False
1080,0.1,1.5134,218.84,-78.186,-16.384,2.799,2.1005,False
1080,0.15,1.76,439.1,-78.198,-16.384,5.615,1.5044,False
1080,0.175,1.83,535.24,-78.186,-16.384,6.846,1.467,False
1080,0.2,1.849,570.94,-78.186,-16.384,7.302,1.4219,False
1080,0.225,1.9395,744.31,-78.186,-16.384,9.52,1.0812,False
1080,0.25,1.7248,413.31,-78.186,-16.384,5.286,1.1534,False
1080,0.3,1.7775,495.53,-78.186,-16.384,6.338,1.02,False
