threshold_pct,threshold_sharpe,cells_above_threshold,pct_of_surface,largest_cluster_cells,baseline_in_cluster,verdict
0.95,1.6225,44,22.22,44,False,Robust plateau | baseline outside
0.975,1.6652,44,22.22,44,False,Robust plateau | baseline outside
0.99,1.6908,44,22.22,44,False,Robust plateau | baseline outside
