EARLY_KILL_X,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
15,0.0,1.8697,457.94,-62.658,-16.533,7.309,1.4194,False
15,0.0005,1.8112,400.33,-73.296,-16.533,5.462,1.705,False
15,0.0008,1.7744,364.35,-75.047,-16.533,4.855,1.9043,False
15,0.001,1.9016,450.24,-75.047,-16.533,5.999,1.9539,False
15,0.0015,1.8261,387.86,-72.341,-16.533,5.362,1.9085,False
15,0.002,1.6615,284.24,-71.212,-16.533,3.992,2.1434,False
15,0.0025,2.0805,520.9,-53.792,-16.533,9.684,1.2297,False
15,0.003,1.9308,405.49,-55.485,-16.533,7.308,1.4687,False
20,0.0,1.6357,283.97,-63.849,-14.729,4.448,1.3856,False
20,0.0005,1.7912,372.2,-62.737,-14.729,5.933,1.3737,False
20,0.0008,1.8276,393.62,-63.296,-14.729,6.219,1.3771,False
20,0.001,1.7162,319.66,-63.296,-14.729,5.05,1.2285,False
20,0.0015,1.6135,264.45,-64.848,-14.729,4.078,1.5482,False
20,0.002,1.4886,206.16,-63.524,-14.729,3.245,1.6769,False
20,0.0025,1.2031,112.23,-63.524,-14.729,1.767,1.9811,False
20,0.003,1.3333,146.98,-65.364,-14.729,2.249,1.7052,False
25,0.0,1.9252,455.74,-45.383,-15.004,10.042,1.0479,False
25,0.0005,2.0827,580.64,-41.966,-15.004,13.836,0.8826,False
25,0.0008,2.0241,525.19,-41.966,-15.004,12.515,0.8826,False
25,0.001,2.0097,503.31,-44.075,-15.004,11.42,0.856,False
25,0.0015,1.7557,327.68,-44.075,-15.004,7.435,0.8459,False
25,0.002,1.5358,217.95,-44.016,-15.004,4.952,0.884,False
25,0.0025,1.4872,198.8,-44.444,-15.004,4.473,0.8835,False
25,0.003,1.5813,229.38,-44.016,-15.004,5.211,0.856,False
30,0.0,1.736,344.73,-49.175,-14.768,7.01,1.0819,False
30,0.0005,1.8009,383.49,-52.484,-14.768,7.307,1.0908,False
30,0.0008,1.9024,455.03,-52.484,-14.768,8.67,1.0944,False
30,0.001,1.9804,516.27,-52.484,-14.768,9.837,1.0951,False
30,0.0015,2.2613,795.16,-52.484,-14.768,15.151,1.0766,False
30,0.002,2.5878,1243.95,-40.774,-14.768,30.508,0.8157,False
30,0.0025,2.5537,1168.31,-40.774,-14.768,28.653,0.8726,False
30,0.003,2.0727,522.69,-46.298,-14.768,11.29,1.1429,False
35,0.0,2.3033,836.1,-63.933,-15.944,13.078,1.2655,False
35,0.0005,2.55,1180.16,-51.074,-15.944,23.107,0.9038,False
35,0.0008,2.76,1564.35,-51.074,-15.944,30.629,0.9112,False
35,0.001,2.7896,1542.11,-51.074,-15.944,30.194,0.9171,False
35,0.0015,2.7613,1406.31,-49.222,-15.944,28.571,0.8661,False
35,0.002,2.6847,1204.79,-44.623,-15.944,26.999,0.8929,False
35,0.0025,2.6596,1125.45,-44.623,-15.944,25.221,1.0303,False
35,0.003,2.7933,1317.37,-39.762,-15.944,33.132,0.915,False
40,0.0,2.4257,994.72,-53.986,-15.334,18.425,1.1679,False
40,0.0005,2.4199,937.04,-49.663,-15.334,18.868,1.148,False
40,0.0008,2.3243,791.21,-45.939,-15.334,17.223,0.9941,False
40,0.001,2.3472,815.2,-45.394,-15.334,17.958,0.9908,False
40,0.0015,2.1974,640.91,-45.394,-15.334,14.119,1.1536,False
40,0.002,2.3461,747.46,-39.558,-15.334,18.895,0.9194,False
40,0.0025,2.2779,668.34,-40.827,-15.334,16.37,0.9707,False
40,0.003,2.1893,586.56,-48.973,-15.334,11.977,1.3446,False
45,0.0,2.1565,644.08,-68.354,-15.334,9.423,2.2623,False
45,0.0005,2.1654,650.74,-68.285,-15.334,9.53,2.2441,False
45,0.0008,2.2077,670.86,-66.574,-15.334,10.077,2.0678,False
45,0.001,2.2597,722.28,-66.574,-15.334,10.849,2.0678,False
45,0.0015,2.2932,715.7,-56.739,-15.334,12.614,1.782,False
45,0.002,2.5412,985.73,-52.314,-15.334,18.842,1.5562,False
45,0.0025,2.5509,978.68,-45.689,-15.334,21.42,1.5335,False
45,0.003,2.5292,939.59,-51.09,-15.334,18.391,1.703,False
50,0.0,1.9593,484.27,-53.018,-15.488,9.134,1.7709,False
50,0.0005,2.1924,683.15,-54.946,-15.488,12.433,1.6869,False
50,0.0008,2.1989,674.7,-53.691,-15.488,12.566,1.5017,False
50,0.001,2.1719,647.63,-53.691,-15.488,12.062,1.4948,False
50,0.0015,2.3907,880.87,-53.691,-15.488,16.406,1.4081,False
50,0.002,2.6462,1230.08,-46.493,-15.488,26.457,1.0394,False
50,0.0025,2.446,886.32,-52.481,-15.488,16.888,1.3573,False
50,0.003,2.4276,860.54,-52.481,-15.488,16.397,1.4044,False
