EARLY_KILL_X,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
15,0.0,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.0005,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.0008,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.001,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.0015,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.002,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.0025,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
15,0.003,2.1647,325.93,-37.362,-14.383,8.723,0.9679,False
20,0.0,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.0005,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.0008,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.001,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.0015,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.002,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.0025,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
20,0.003,1.8203,239.42,-42.233,-13.745,5.669,0.9395,False
25,0.0,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.0005,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.0008,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.001,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.0015,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.002,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.0025,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
25,0.003,2.6038,430.09,-30.036,-13.591,14.319,0.3042,False
30,0.0,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.0005,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.0008,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.001,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.0015,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.002,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.0025,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
30,0.003,2.9013,586.2,-20.949,-14.636,27.982,0.4941,False
35,0.0,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.0005,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.0008,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.001,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.0015,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.002,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.0025,3.7785,842.96,-16.707,-8.22,50.457,0.4518,False
35,0.003,3.7785,842.96,-16.707,-8.22,50.457,0.4518,True
40,0.0,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.0005,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.0008,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.001,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.0015,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.002,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.0025,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
40,0.003,3.0028,562.29,-25.494,-7.107,22.055,0.5777,False
45,0.0,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.0005,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.0008,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.001,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.0015,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.002,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.0025,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
45,0.003,3.2215,683.35,-22.135,-8.552,30.872,0.5691,False
50,0.0,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.0005,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.0008,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.001,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.0015,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.002,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.0025,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
50,0.003,2.9309,550.99,-24.34,-8.705,22.637,0.6073,False
