Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.106,0.0371,0.0845,0.097,387,
CAGR%,level,1,-0.021,0.6795,-0.0562,0.2693,388,
Sharpe,level,1,-0.0653,0.221,-0.053,0.3205,353,
AvgDailyRet%,level,1,-0.0748,0.1412,-0.0477,0.3485,388,
CAGR%,delta,1,0.0002,0.9965,0.041,0.4211,387,
Sharpe,delta,1,0.0871,0.1027,0.0397,0.4575,352,
AvgDailyRet%,delta,1,0.0687,0.1777,0.0384,0.4516,387,
Calmar,level,1,-0.0266,0.6747,-0.0283,0.6545,252,
Calmar,delta,1,-0.1286,0.0418,0.0214,0.7358,251,
Sortino,level,1,-0.0461,0.365,0.0039,0.9391,388,
Sharpe,level,3,-0.1725,0.0012,-0.1296,0.0151,351,yes
CAGR%,level,3,-0.0369,0.4694,-0.1286,0.0115,386,yes
AvgDailyRet%,level,3,-0.1651,0.0011,-0.1215,0.0169,386,yes
Sortino,level,3,-0.1301,0.0105,-0.0901,0.0771,386,
Calmar,delta,3,-0.021,0.7408,-0.0514,0.4173,251,
Calmar,level,3,0.0821,0.194,-0.0488,0.4409,252,
Sortino,delta,3,-0.0218,0.6701,0.0391,0.4444,385,
CAGR%,delta,3,-0.0002,0.9974,-0.0108,0.8324,385,
AvgDailyRet%,delta,3,-0.0157,0.7591,-0.0098,0.8485,385,
Sharpe,delta,3,0.0288,0.5907,-0.0077,0.8853,350,
Sharpe,level,5,-0.2045,0.0001,-0.1517,0.0045,349,yes
CAGR%,level,5,-0.0493,0.3357,-0.1467,0.004,384,yes
AvgDailyRet%,level,5,-0.1761,0.0005,-0.1404,0.0059,384,yes
Sortino,level,5,-0.1481,0.0036,-0.1301,0.0107,384,yes
CAGR%,delta,5,-0.0002,0.9963,-0.0523,0.3071,383,
AvgDailyRet%,delta,5,-0.0285,0.5779,-0.0437,0.3937,383,
Sharpe,delta,5,-0.0254,0.6369,-0.0416,0.4395,348,
Sortino,delta,5,-0.0067,0.8964,-0.0405,0.4293,383,
Calmar,level,5,0.0422,0.5047,-0.0119,0.8515,252,
Calmar,delta,5,-0.0106,0.8671,0.0096,0.8799,251,
