Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.0446,0.3813,-0.0749,0.1407,388,
Sharpe,level,1,-0.0501,0.3277,-0.0676,0.1868,383,
AvgDailyRet%,level,1,-0.0408,0.4233,-0.0618,0.2248,388,
Sortino,delta,1,0.0321,0.5296,0.0553,0.2774,387,
Calmar,level,1,-0.0108,0.8442,-0.0539,0.325,335,
Calmar,delta,1,0.0406,0.4592,0.0445,0.4176,334,
Sharpe,delta,1,0.0985,0.0543,0.0309,0.5476,382,
Sortino,level,1,-0.071,0.1628,-0.0267,0.5998,388,
CAGR%,delta,1,0.0512,0.3155,0.0212,0.6771,387,
AvgDailyRet%,delta,1,0.0459,0.3675,0.0184,0.7188,387,
Sharpe,level,3,-0.1371,0.0074,-0.1422,0.0054,381,yes
CAGR%,level,3,-0.1256,0.0135,-0.1307,0.0102,386,yes
AvgDailyRet%,level,3,-0.0935,0.0665,-0.1159,0.0228,386,yes
Calmar,level,3,-0.0263,0.6313,-0.1062,0.0522,335,
Sortino,level,3,-0.1133,0.026,-0.1042,0.0408,386,yes
Sortino,delta,3,-0.0462,0.3657,0.0424,0.4064,385,
Sharpe,delta,3,0.0394,0.4439,0.0316,0.5393,380,
AvgDailyRet%,delta,3,0.0077,0.8807,0.0222,0.6639,385,
CAGR%,delta,3,-0.0206,0.6865,0.0197,0.6997,385,
Calmar,delta,3,0.0027,0.9613,0.0106,0.8473,334,
Sharpe,level,5,-0.1762,0.0006,-0.2047,0.0001,379,yes
CAGR%,level,5,-0.0891,0.0811,-0.1523,0.0028,384,yes
AvgDailyRet%,level,5,-0.1115,0.0289,-0.1412,0.0056,384,yes
Sortino,level,5,-0.1207,0.018,-0.1308,0.0103,384,yes
Calmar,level,5,-0.0241,0.66,-0.0981,0.073,335,
Calmar,delta,5,0.0076,0.8903,0.03,0.5852,334,
Sharpe,delta,5,0.0117,0.8205,0.0126,0.8073,378,
Sortino,delta,5,-0.0101,0.8439,0.0087,0.8648,383,
AvgDailyRet%,delta,5,0.0251,0.6249,0.0086,0.8661,383,
CAGR%,delta,5,-0.0247,0.63,-0.0047,0.9275,383,
