Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.0726,0.1543,0.0836,0.1008,387,
CAGR%,level,1,-0.0635,0.2122,-0.0771,0.1296,388,
AvgDailyRet%,level,1,-0.0812,0.1104,-0.0692,0.1737,388,
Sharpe,level,1,-0.0721,0.1703,-0.0656,0.2123,363,
Calmar,level,1,-0.0203,0.7324,-0.065,0.2727,287,
Sharpe,delta,1,0.0712,0.1767,0.0529,0.3154,362,
AvgDailyRet%,delta,1,0.0459,0.3682,0.0416,0.4143,387,
CAGR%,delta,1,0.0599,0.2399,0.0288,0.5718,387,
Sortino,level,1,-0.0658,0.196,-0.0094,0.853,388,
Calmar,delta,1,-0.0001,0.9981,0.0016,0.9782,286,
CAGR%,level,3,-0.1652,0.0011,-0.1336,0.0086,386,yes
Sharpe,level,3,-0.1906,0.0003,-0.1269,0.0158,361,yes
AvgDailyRet%,level,3,-0.1705,0.0008,-0.1243,0.0145,386,yes
Calmar,level,3,-0.0402,0.4976,-0.1169,0.0478,287,yes
Sortino,level,3,-0.1502,0.0031,-0.0905,0.0757,386,
Sortino,delta,3,-0.0158,0.7573,0.0593,0.2454,385,
Sharpe,delta,3,0.0317,0.5494,0.0448,0.3963,360,
AvgDailyRet%,delta,3,0.0097,0.8498,0.0306,0.5489,385,
Calmar,delta,3,-0.0001,0.999,-0.028,0.6368,286,
CAGR%,delta,3,-0.042,0.4116,0.024,0.6388,385,
Sharpe,level,5,-0.2419,0.0,-0.2113,0.0001,359,yes
CAGR%,level,5,-0.1097,0.0317,-0.1898,0.0002,384,yes
AvgDailyRet%,level,5,-0.2019,0.0001,-0.1896,0.0002,384,yes
Calmar,level,5,-0.0546,0.3567,-0.164,0.0053,287,yes
Sortino,level,5,-0.162,0.0014,-0.1561,0.0022,384,yes
CAGR%,delta,5,-0.0594,0.2463,-0.0599,0.2425,383,
Sortino,delta,5,-0.0446,0.3841,-0.0576,0.2607,383,
AvgDailyRet%,delta,5,-0.0109,0.832,-0.0373,0.4668,383,
Calmar,delta,5,-0.0001,0.9992,-0.0276,0.6422,286,
Sharpe,delta,5,-0.008,0.8801,-0.01,0.8502,358,
