Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,delta,1,0.014,0.8146,-0.1458,0.0137,285,yes
Sharpe,delta,1,-0.0584,0.3001,-0.1265,0.0242,317,yes
Sortino,delta,1,-0.019,0.7168,-0.1169,0.0251,367,yes
AvgDailyRet%,delta,1,0.0025,0.9615,-0.1128,0.0307,367,yes
CAGR%,delta,1,-0.0003,0.9947,-0.1098,0.0355,367,yes
Calmar,level,1,-0.01,0.8656,-0.0864,0.145,286,
CAGR%,level,1,0.0144,0.7826,-0.0683,0.191,368,
Sharpe,level,1,-0.0897,0.1104,-0.0656,0.2431,318,
AvgDailyRet%,level,1,-0.0654,0.2104,-0.0654,0.2109,368,
Sortino,level,1,-0.0361,0.4901,-0.0336,0.5201,368,
Calmar,delta,3,0.0048,0.9363,-0.12,0.0437,283,yes
CAGR%,delta,3,0.0194,0.7114,-0.0851,0.1044,365,
AvgDailyRet%,delta,3,-0.024,0.6482,-0.0768,0.143,365,
Sharpe,delta,3,-0.0597,0.2912,-0.0711,0.208,315,
Calmar,level,3,-0.041,0.4908,-0.0688,0.2479,284,
AvgDailyRet%,level,3,-0.1168,0.0254,-0.0627,0.2317,366,
CAGR%,level,3,0.0082,0.8762,-0.0587,0.2628,366,
Sortino,delta,3,-0.0004,0.9943,-0.0516,0.3257,365,
Sharpe,level,3,-0.1304,0.0204,-0.0407,0.471,316,
Sortino,level,3,-0.0548,0.2961,-0.0125,0.811,366,
Calmar,delta,5,0.0088,0.8827,-0.1091,0.0678,281,
CAGR%,delta,5,0.0327,0.5348,-0.0885,0.0922,363,
AvgDailyRet%,level,5,-0.1365,0.0091,-0.0675,0.1989,364,
CAGR%,level,5,0.0033,0.9498,-0.0594,0.2579,364,
AvgDailyRet%,delta,5,0.0025,0.9624,-0.0584,0.2668,363,
Sharpe,delta,5,-0.0325,0.5668,-0.0539,0.3419,313,
Calmar,level,5,-0.0337,0.5731,-0.0428,0.4742,282,
Sortino,delta,5,-0.0004,0.9941,-0.0289,0.5837,363,
Sharpe,level,5,-0.1366,0.0154,-0.0118,0.8344,314,
Sortino,level,5,-0.0668,0.2039,0.0049,0.9265,364,
