Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,delta,1,0.0886,0.1005,0.0744,0.1681,345,
CAGR%,delta,1,-0.0067,0.8961,0.0596,0.248,377,
AvgDailyRet%,delta,1,-0.0088,0.8653,0.0548,0.2882,377,
Sortino,delta,1,0.0535,0.3004,0.0517,0.3164,377,
Sharpe,delta,1,-0.0011,0.9831,0.035,0.5021,371,
CAGR%,level,1,-0.0894,0.0825,-0.0264,0.6089,378,
AvgDailyRet%,level,1,-0.0803,0.1191,-0.0249,0.6289,378,
Sharpe,level,1,-0.0538,0.3008,-0.017,0.7437,372,
Sortino,level,1,-0.0224,0.6643,-0.015,0.7715,378,
Calmar,level,1,-0.0042,0.9379,0.0002,0.9971,346,
Calmar,delta,3,0.0418,0.4403,0.0836,0.1222,343,
CAGR%,level,3,-0.1591,0.002,-0.0731,0.1572,376,
AvgDailyRet%,level,3,-0.1391,0.0069,-0.0719,0.164,376,
Sortino,delta,3,0.0299,0.5634,0.0448,0.3868,375,
CAGR%,delta,3,-0.024,0.6435,0.0445,0.3905,375,
Calmar,level,3,-0.1184,0.0282,-0.0369,0.4952,344,
Sortino,level,3,-0.076,0.1413,-0.0314,0.5439,376,
Sharpe,level,3,-0.0975,0.061,-0.0308,0.5552,370,
Sharpe,delta,3,0.0087,0.8672,0.0256,0.6242,369,
AvgDailyRet%,delta,3,-0.0362,0.485,0.0222,0.6688,375,
Calmar,delta,5,0.009,0.8689,0.0978,0.0713,341,
CAGR%,level,5,-0.1849,0.0003,-0.0944,0.0683,374,
AvgDailyRet%,level,5,-0.1574,0.0023,-0.0888,0.0864,374,
Sortino,level,5,-0.1001,0.0531,-0.0738,0.1545,374,
Calmar,level,5,-0.1624,0.0026,-0.0657,0.2255,342,
Sharpe,level,5,-0.1227,0.0185,-0.0607,0.2452,368,
Sharpe,delta,5,0.0302,0.5641,0.0288,0.5824,367,
AvgDailyRet%,delta,5,-0.0174,0.7384,0.0277,0.5937,373,
CAGR%,delta,5,-0.0241,0.6422,0.0271,0.6019,373,
Sortino,delta,5,-0.0058,0.9115,0.0247,0.6349,373,
