Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,-0.0476,0.3634,-0.0461,0.3782,367,
Sharpe,delta,1,-0.0754,0.1863,-0.0411,0.4719,309,
CAGR%,level,1,-0.0665,0.2028,0.0403,0.4405,368,
CAGR%,delta,1,-0.0589,0.2606,-0.0363,0.4881,367,
AvgDailyRet%,delta,1,-0.0678,0.1951,-0.0353,0.5,367,
AvgDailyRet%,level,1,-0.0351,0.5025,0.0306,0.5587,368,
Calmar,delta,1,-0.0633,0.2804,0.0181,0.7575,293,
Calmar,level,1,-0.0855,0.1438,-0.0073,0.901,294,
Sortino,level,1,-0.0364,0.4864,-0.0015,0.9765,368,
Sharpe,level,1,-0.0496,0.3839,-0.001,0.9863,310,
AvgDailyRet%,delta,3,-0.101,0.0539,-0.1312,0.0121,365,yes
Sharpe,delta,3,-0.1457,0.0106,-0.1297,0.0231,307,yes
CAGR%,delta,3,-0.033,0.5299,-0.109,0.0373,365,yes
Sortino,delta,3,-0.0171,0.7454,-0.098,0.0614,365,
Calmar,delta,3,-0.0474,0.4207,-0.0807,0.1695,291,
Sharpe,level,3,-0.0501,0.3807,-0.0475,0.4059,308,
Calmar,level,3,-0.1037,0.077,-0.0469,0.4242,292,
AvgDailyRet%,level,3,-0.0426,0.4163,-0.0344,0.5119,366,
Sortino,level,3,-0.0566,0.2805,-0.0203,0.6991,366,
CAGR%,level,3,-0.0849,0.1048,-0.0186,0.7223,366,
Sharpe,delta,5,-0.1066,0.0629,-0.1335,0.0197,305,yes
AvgDailyRet%,delta,5,-0.1052,0.0452,-0.112,0.0329,363,yes
CAGR%,delta,5,-0.0294,0.5761,-0.105,0.0456,363,yes
Calmar,delta,5,-0.0373,0.5275,-0.085,0.1495,289,
Sortino,delta,5,-0.0214,0.6851,-0.0635,0.2277,363,
Sortino,level,5,-0.0609,0.2465,0.0404,0.442,364,
Sharpe,level,5,-0.0144,0.8021,-0.0341,0.5521,306,
Calmar,level,5,-0.1236,0.0354,-0.0243,0.6798,290,
CAGR%,level,5,-0.1055,0.0443,0.0124,0.8134,364,
AvgDailyRet%,level,5,-0.0185,0.7254,0.0054,0.9175,364,
