Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0118,0.878,-0.0631,0.4096,173,
CAGR%,delta,1,0.0183,0.7197,0.0598,0.2405,387,
Sharpe,delta,1,0.0219,0.7284,0.0589,0.351,253,
Sortino,delta,1,0.0398,0.4355,0.0466,0.3604,387,
AvgDailyRet%,level,1,-0.1071,0.0349,-0.0424,0.4054,388,
AvgDailyRet%,delta,1,0.0234,0.6463,0.0357,0.4841,387,
CAGR%,level,1,-0.024,0.6374,-0.0316,0.5348,388,
Calmar,delta,1,-0.0003,0.9966,0.0236,0.7586,172,
Sharpe,level,1,-0.1091,0.0828,0.0071,0.9109,254,
Sortino,level,1,-0.068,0.1814,-0.0041,0.9362,388,
AvgDailyRet%,level,3,-0.1794,0.0004,-0.1491,0.0033,386,yes
Sharpe,level,3,-0.1946,0.0019,-0.1256,0.0464,252,yes
Calmar,level,3,-0.0252,0.7419,-0.1254,0.1001,173,
CAGR%,level,3,-0.0694,0.1735,-0.1253,0.0137,386,yes
Sortino,level,3,-0.1498,0.0032,-0.1097,0.0312,386,yes
CAGR%,delta,3,0.014,0.7845,0.0532,0.2976,385,
Sortino,delta,3,0.0235,0.6452,0.0519,0.3102,385,
Sharpe,delta,3,-0.0267,0.674,0.0488,0.4415,251,
Calmar,delta,3,-0.0004,0.9955,0.0375,0.6252,172,
AvgDailyRet%,delta,3,-0.0329,0.5199,0.0148,0.7717,385,
Sharpe,level,5,-0.2408,0.0001,-0.2531,0.0001,250,yes
AvgDailyRet%,level,5,-0.2135,0.0,-0.2157,0.0,384,yes
CAGR%,level,5,-0.1023,0.0451,-0.2051,0.0001,384,yes
Sortino,level,5,-0.2164,0.0,-0.1829,0.0003,384,yes
Calmar,level,5,-0.0339,0.6585,-0.1766,0.0205,172,yes
CAGR%,delta,5,0.0192,0.7075,0.0296,0.5638,383,
Calmar,delta,5,-0.0002,0.9979,0.029,0.7063,171,
Sortino,delta,5,0.0477,0.3515,0.0178,0.7287,383,
AvgDailyRet%,delta,5,-0.0059,0.9082,-0.0104,0.8386,383,
Sharpe,delta,5,0.0164,0.7969,0.0063,0.9215,249,
