Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,delta,1,0.005,0.9337,0.0671,0.2684,274,
CAGR%,delta,1,0.0266,0.6109,0.0338,0.519,367,
Sortino,level,1,-0.059,0.2586,-0.02,0.7027,368,
CAGR%,level,1,-0.0131,0.8017,-0.0106,0.8394,368,
Sharpe,delta,1,-0.0705,0.2092,-0.0096,0.8648,319,
Sortino,delta,1,-0.0177,0.7355,-0.007,0.8932,367,
AvgDailyRet%,level,1,0.0004,0.994,-0.0051,0.9216,368,
Calmar,level,1,-0.0176,0.7718,-0.0045,0.9407,275,
Sharpe,level,1,-0.0545,0.3315,-0.0024,0.966,320,
AvgDailyRet%,delta,1,-0.0192,0.7141,0.0022,0.9667,367,
Sharpe,level,3,-0.0548,0.3304,-0.059,0.2938,318,
Sharpe,delta,3,-0.055,0.3294,-0.0434,0.4413,317,
AvgDailyRet%,delta,3,-0.0233,0.6574,-0.0331,0.529,365,
Calmar,level,3,-0.0401,0.5095,-0.0304,0.6175,273,
Sortino,level,3,-0.0877,0.0939,-0.0279,0.5945,366,
Calmar,delta,3,-0.0125,0.8378,-0.0242,0.691,272,
Sortino,delta,3,-0.0614,0.2423,-0.0211,0.6882,365,
CAGR%,delta,3,0.0066,0.9006,-0.012,0.8198,365,
CAGR%,level,3,-0.0432,0.4101,-0.0024,0.9639,366,
AvgDailyRet%,level,3,0.0086,0.8693,0.0,0.9993,366,
Sharpe,level,5,-0.0549,0.3308,-0.0685,0.2247,316,
Sharpe,delta,5,-0.0249,0.6603,-0.0291,0.6065,315,
Calmar,level,5,-0.0487,0.4248,-0.0189,0.7569,271,
Calmar,delta,5,-0.0084,0.8912,0.012,0.8444,270,
AvgDailyRet%,delta,5,-0.007,0.8945,-0.0092,0.8608,363,
Sortino,level,5,-0.0502,0.3395,-0.0089,0.8653,364,
CAGR%,delta,5,0.0125,0.8128,0.0082,0.8765,363,
AvgDailyRet%,level,5,0.0243,0.6443,0.0065,0.9021,364,
CAGR%,level,5,-0.0475,0.3659,0.002,0.9694,364,
Sortino,delta,5,-0.0427,0.4169,0.0019,0.9716,363,
