EARLY_KILL_X,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
15,0.0,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.0005,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.0008,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.001,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.0015,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.002,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.0025,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
15,0.003,2.3591,1312.67,-60.981,-28.646,21.526,0.8122,False
20,0.0,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.0005,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.0008,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.001,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.0015,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.002,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.0025,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
20,0.003,2.1145,943.0,-64.222,-28.739,14.683,0.8117,False
25,0.0,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.0005,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.0008,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.001,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.0015,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.002,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.0025,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
25,0.003,2.7365,2162.35,-48.005,-28.416,45.044,0.2958,False
30,0.0,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.0005,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.0008,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.001,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.0015,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.002,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.0025,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
30,0.003,2.9989,3360.29,-45.972,-28.52,73.095,0.4696,False
35,0.0,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.0005,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.0008,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.001,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.0015,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.002,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.0025,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
35,0.003,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,True
40,0.0,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.0005,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.0008,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.001,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.0015,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.002,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.0025,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
40,0.003,3.0638,3288.42,-38.227,-23.267,86.024,0.6217,False
45,0.0,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.0005,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.0008,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.001,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.0015,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.002,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.0025,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
45,0.003,3.3693,4951.64,-34.855,-14.933,142.063,0.6658,False
50,0.0,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.0005,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.0008,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.001,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.0015,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.002,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.0025,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
50,0.003,3.0758,3141.71,-35.385,-15.387,88.788,0.7823,False
