EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.07,0.0,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.0005,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.0008,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.001,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.0015,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.002,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.0025,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.07,0.003,3.3872,2698.35,-35.241,-15.453,76.569,0.7062,False
0.08,0.0,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.0005,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.0008,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.001,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.0015,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.002,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.0025,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.08,0.003,3.6973,4341.06,-33.11,-15.272,131.11,0.5619,False
0.09,0.0,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.0005,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.0008,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.001,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.0015,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.002,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.0025,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,False
0.09,0.003,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,True
0.1,0.0,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.0005,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.0008,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.001,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.0015,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.002,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.0025,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.1,0.003,3.598,9340.11,-32.574,-15.272,286.736,0.4547,False
0.15,0.0,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.0005,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.0008,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.001,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.0015,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.002,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.0025,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.15,0.003,3.1899,9995.16,-46.29,-30.544,215.924,0.5657,False
0.2,0.0,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.0005,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.0008,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.001,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.0015,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.002,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.0025,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
0.2,0.003,3.2335,13821.54,-42.224,-28.888,327.34,0.549,False
