threshold_pct,threshold_sharpe,cells_above_threshold,pct_of_surface,largest_cluster_cells,baseline_in_cluster,verdict
0.95,3.6703,108,100.0,108,False,Robust plateau | baseline outside
0.975,3.7669,108,100.0,108,False,Robust plateau | baseline outside
0.99,3.8249,108,100.0,108,False,Robust plateau | baseline outside
