Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0479,0.36,-0.0871,0.0951,368,
AvgDailyRet%,level,1,0.0118,0.8215,-0.0721,0.1678,368,
Sharpe,level,1,-0.0012,0.9822,-0.0702,0.1788,368,
Sortino,level,1,0.0131,0.8016,-0.0673,0.1974,368,
CAGR%,level,1,-0.0408,0.4355,-0.0663,0.2043,368,
Calmar,delta,1,-0.0441,0.3991,-0.0262,0.6171,367,
CAGR%,delta,1,-0.0385,0.4626,-0.0211,0.6874,367,
Sortino,delta,1,0.0583,0.2651,0.0163,0.7563,367,
Sharpe,delta,1,0.0075,0.8868,0.008,0.8788,367,
AvgDailyRet%,delta,1,0.0408,0.4356,-0.0005,0.9929,367,
CAGR%,delta,3,-0.0186,0.7227,0.0599,0.254,365,
Calmar,delta,3,-0.0225,0.6682,0.0574,0.2742,365,
Calmar,level,3,-0.0191,0.7161,-0.0552,0.2923,366,
AvgDailyRet%,level,3,0.0061,0.907,-0.0536,0.3062,366,
Sharpe,level,3,-0.0004,0.9942,-0.052,0.3209,366,
Sortino,level,3,0.0024,0.9636,-0.0502,0.3383,366,
Sortino,delta,3,0.0465,0.3755,0.0474,0.3664,365,
CAGR%,level,3,-0.0148,0.7782,-0.0453,0.3873,366,
AvgDailyRet%,delta,3,0.0406,0.4388,0.0425,0.4186,365,
Sharpe,delta,3,-0.0112,0.8319,0.0341,0.5154,365,
Sharpe,level,5,0.0028,0.9573,-0.0426,0.4177,364,
Calmar,level,5,-0.0238,0.6514,-0.0414,0.4307,364,
AvgDailyRet%,level,5,0.0036,0.945,-0.0408,0.4375,364,
Sortino,level,5,-0.0001,0.9988,-0.0396,0.4508,364,
AvgDailyRet%,delta,5,0.0676,0.1985,0.0372,0.4802,363,
Sortino,delta,5,0.0632,0.2297,0.0329,0.5324,363,
CAGR%,level,5,-0.0228,0.6653,-0.0314,0.5508,364,
CAGR%,delta,5,-0.0135,0.7972,0.0247,0.6397,363,
Sharpe,delta,5,0.0119,0.8209,0.0219,0.6776,363,
Calmar,delta,5,-0.019,0.7186,0.0211,0.6892,363,
