L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.8,0.04,1.0797,42.27,-19.686,-6.924,2.147,1.3148,False
0.8,0.045,1.0689,42.91,-23.438,-7.812,1.831,1.618,False
0.8,0.05,0.957,37.47,-26.543,-8.68,1.412,1.9112,False
0.8,0.055,0.7323,25.03,-29.292,-8.992,0.855,2.2548,False
0.8,0.06,0.8036,28.98,-28.784,-9.86,1.007,1.6892,False
0.8,0.065,1.0244,41.03,-26.863,-9.86,1.527,1.6833,False
0.8,0.075,1.0797,44.45,-25.875,-9.86,1.718,1.3268,False
0.8,0.08,1.0296,41.76,-25.871,-9.86,1.614,1.341,False
0.8,0.085,1.022,41.22,-25.875,-9.86,1.593,1.3264,False
0.8,0.09,1.0117,40.65,-25.875,-9.86,1.571,1.3264,False
0.8,0.095,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.1,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.105,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.11,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.115,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.12,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.125,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.8,0.13,1.1334,47.44,-25.875,-9.86,1.833,1.3264,False
0.9,0.04,1.1033,48.54,-21.915,-7.789,2.215,1.2941,False
0.9,0.045,1.0745,48.18,-26.038,-8.789,1.851,1.618,False
0.9,0.05,0.9584,41.35,-29.413,-9.765,1.406,1.8912,False
0.9,0.055,0.7323,27.06,-32.417,-10.116,0.835,2.2548,False
0.9,0.06,0.8169,32.37,-31.807,-11.092,1.018,1.6659,False
0.9,0.065,1.0363,46.3,-29.801,-11.092,1.554,1.6666,False
0.9,0.075,1.095,50.52,-28.599,-11.092,1.767,1.3021,False
0.9,0.08,1.0385,46.82,-28.588,-11.092,1.638,1.3109,False
0.9,0.085,1.0373,46.72,-28.599,-11.092,1.634,1.3018,False
0.9,0.09,1.0269,46.05,-28.599,-11.092,1.61,1.3018,False
0.9,0.095,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.1,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.105,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.11,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.115,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.12,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.125,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
0.9,0.13,1.1491,54.07,-28.599,-11.092,1.891,1.3018,False
1.0,0.04,1.1238,54.97,-24.105,-8.655,2.28,1.2814,False
1.0,0.045,1.0879,53.39,-28.516,-9.765,1.872,1.5667,False
1.0,0.05,0.9687,45.41,-32.146,-10.85,1.413,1.8271,False
1.0,0.055,0.7461,29.72,-35.432,-11.24,0.839,2.2548,False
1.0,0.06,0.8306,35.72,-34.615,-12.325,1.032,1.6374,False
1.0,0.065,1.0457,51.4,-32.653,-12.325,1.574,1.6539,False
1.0,0.075,1.1074,56.48,-31.253,-12.325,1.807,1.2832,False
1.0,0.08,1.0493,52.05,-31.242,-12.325,1.666,1.2904,False
1.0,0.085,1.0495,52.07,-31.253,-12.325,1.666,1.2829,False
1.0,0.09,1.0392,51.29,-31.253,-12.325,1.641,1.2829,False
1.0,0.095,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.1,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.105,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.11,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.115,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.12,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.125,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.0,0.13,1.1617,60.62,-31.253,-12.325,1.94,1.2829,False
1.1,0.04,1.1368,61.03,-26.249,-9.521,2.325,1.2718,False
1.1,0.045,1.1005,58.78,-30.931,-10.742,1.9,1.5301,False
1.1,0.05,0.9811,49.71,-34.8,-11.935,1.429,1.7817,False
1.1,0.055,0.7494,31.5,-38.332,-12.364,0.822,2.2457,False
1.1,0.06,0.8402,38.67,-37.379,-13.558,1.034,1.6189,False
1.1,0.065,1.0555,56.48,-35.338,-13.558,1.598,1.6375,False
1.1,0.075,1.1157,62.12,-33.913,-13.558,1.832,1.2736,False
1.1,0.08,1.0574,57.02,-33.904,-13.558,1.682,1.2806,False
1.1,0.085,1.0578,57.06,-33.913,-13.558,1.683,1.2733,False
1.1,0.09,1.0474,56.17,-33.913,-13.558,1.656,1.2733,False
1.1,0.095,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.1,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.105,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.11,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.115,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.12,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.125,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.1,0.13,1.1701,66.88,-33.913,-13.558,1.972,1.2733,False
1.2,0.04,1.1472,66.98,-28.347,-10.386,2.363,1.2642,False
1.2,0.045,1.1135,64.45,-33.304,-11.718,1.935,1.5066,False
1.2,0.05,0.9927,54.06,-37.407,-13.02,1.445,1.7559,False
1.2,0.055,0.7636,33.92,-41.132,-13.488,0.825,2.2096,False
1.2,0.06,0.8346,39.99,-40.149,-14.79,0.996,1.6181,False
1.2,0.065,1.0513,59.87,-38.017,-14.79,1.575,1.637,False
1.2,0.075,1.1119,66.15,-36.523,-14.79,1.811,1.274,False
1.2,0.08,1.0532,60.42,-36.514,-14.79,1.655,1.2821,False
1.2,0.085,1.0536,60.47,-36.523,-14.79,1.656,1.2737,False
1.2,0.09,1.0432,59.47,-36.523,-14.79,1.628,1.2737,False
1.2,0.095,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.1,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.105,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.11,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.115,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.12,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.125,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.2,0.13,1.1665,71.52,-36.523,-14.79,1.958,1.2737,False
1.3,0.04,1.1563,72.82,-30.401,-11.252,2.395,1.2577,False
1.3,0.045,1.1298,70.67,-35.631,-12.695,1.983,1.4922,False
1.3,0.05,1.0045,58.44,-39.943,-14.105,1.463,1.7381,False
1.3,0.055,0.7713,35.69,-43.836,-14.612,0.814,2.1897,False
1.3,0.06,0.8253,40.52,-42.825,-16.022,0.946,1.6202,False
1.3,0.065,1.0432,62.41,-40.614,-16.022,1.537,1.6402,False
1.3,0.075,1.1041,69.32,-39.059,-16.022,1.775,1.2774,False
1.3,0.08,1.0451,62.96,-39.051,-16.022,1.612,1.2874,False
1.3,0.085,1.0455,63.01,-39.059,-16.022,1.613,1.277,False
1.3,0.09,1.0351,61.9,-39.059,-16.022,1.585,1.277,False
1.3,0.095,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.1,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.105,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.11,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.115,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.12,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.125,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.3,0.13,1.1591,75.3,-39.059,-16.022,1.928,1.277,False
1.4,0.04,1.1597,78.02,-32.41,-12.117,2.407,1.2558,False
1.4,0.045,1.1397,76.28,-37.895,-13.671,2.013,1.4837,False
1.4,0.05,1.0104,62.11,-42.399,-15.19,1.465,1.7297,False
1.4,0.055,0.7713,36.47,-46.441,-15.736,0.785,2.1897,False
1.4,0.06,0.8243,41.57,-45.408,-17.255,0.915,1.6204,False
1.4,0.065,1.0423,65.6,-43.131,-17.255,1.521,1.6405,False
1.4,0.075,1.1033,73.18,-41.524,-17.255,1.762,1.2777,False
1.4,0.08,1.0443,66.14,-41.515,-17.255,1.593,1.288,False
1.4,0.085,1.0447,66.18,-41.524,-17.255,1.594,1.2774,False
1.4,0.09,1.0342,64.95,-41.524,-17.255,1.564,1.2774,False
1.4,0.095,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.1,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.105,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.11,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.115,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.12,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.125,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.4,0.13,1.1583,79.82,-41.524,-17.255,1.922,1.2774,False
1.5,0.04,1.1608,82.77,-34.376,-12.982,2.408,1.2558,False
1.5,0.045,1.1411,80.8,-40.099,-14.648,2.015,1.4837,False
1.5,0.05,1.0111,64.96,-44.777,-16.275,1.451,1.7297,False
1.5,0.055,0.7713,36.92,-48.95,-16.86,0.754,2.1897,False
1.5,0.06,0.8244,42.38,-47.902,-18.488,0.885,1.6204,False
1.5,0.065,1.0424,68.59,-45.57,-18.488,1.505,1.6405,False
1.5,0.075,1.1034,76.84,-43.918,-18.488,1.75,1.2777,False
1.5,0.08,1.0444,69.1,-43.909,-18.488,1.574,1.288,False
1.5,0.085,1.0448,69.15,-43.918,-18.488,1.574,1.2774,False
1.5,0.09,1.0343,67.8,-43.918,-18.488,1.544,1.2774,False
1.5,0.095,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.1,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.105,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.11,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.115,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.12,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.125,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.5,0.13,1.1584,84.18,-43.918,-18.488,1.917,1.2774,False
1.6,0.04,1.1617,87.27,-36.298,-13.848,2.404,1.2558,False
