EARLY_KILL_X,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
15,0.0,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.0005,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.0008,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.001,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.0015,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.002,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.0025,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
15,0.003,1.4706,173.34,-54.906,-23.155,3.157,2.8595,False
20,0.0,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.0005,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.0008,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.001,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.0015,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.002,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.0025,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
20,0.003,0.9784,66.73,-69.639,-27.687,0.958,1.1831,False
25,0.0,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.0005,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.0008,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.001,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.0015,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.002,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.0025,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
25,0.003,1.0373,80.73,-61.435,-27.005,1.314,2.1606,False
30,0.0,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.0005,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.0008,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.001,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.0015,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.002,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.0025,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
30,0.003,0.893,47.74,-66.176,-26.961,0.721,2.4205,False
35,0.0,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.0005,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.0008,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.001,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.0015,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.002,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.0025,1.1662,105.85,-58.799,-27.115,1.8,1.2774,False
35,0.003,1.1662,105.85,-58.799,-27.115,1.8,1.2774,True
40,0.0,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.0005,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.0008,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.001,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.0015,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.002,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.0025,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
40,0.003,1.5232,204.78,-60.898,-26.862,3.363,1.5245,False
45,0.0,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.0005,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.0008,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.001,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.0015,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.002,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.0025,0.988,66.28,-64.711,-26.862,1.024,2.96,False
45,0.003,0.988,66.28,-64.711,-26.862,1.024,2.96,False
50,0.0,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.0005,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.0008,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.001,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.0015,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.002,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.0025,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
50,0.003,0.7414,24.33,-71.548,-27.159,0.34,4.7819,False
