rank,daily_return,cum_return,pct_days,cum_pct_gross_pos
1,0.48983000000000004,0.48983000000000004,1.098901098901099,9.724029637881447
2,0.39303,0.88286,2.197802197802198,17.526400600412416
3,0.37686000000000003,1.25972,3.296703296703297,25.007767216038246
4,0.34979999999999994,1.6095199999999998,4.395604395604396,31.951942883782014
5,0.32010000000000005,1.92962,5.4945054945054945,38.30651873067961
6,0.3156999999999999,2.24532,6.593406593406594,44.57374645597037
7,0.29777000000000003,2.54309,7.6923076923076925,50.485030585713254
8,0.25068999999999997,2.79378,8.791208791208792,55.46168981426296
9,0.17368999999999998,2.96747,9.89010989010989,58.90975691469297
10,0.13871,3.10618,10.989010989010989,61.66340644834859
11,0.12969,3.2358700000000002,12.087912087912088,64.2379923327102
12,0.12221962203409713,3.358089622034097,13.186813186813188,66.66427742547755
13,0.11946000000000001,3.4775496220340973,14.285714285714285,69.03577892710324
14,0.11264000000000002,3.590189622034097,15.384615384615385,71.27189084023834
15,0.11022,3.700409622034097,16.483516483516482,73.45996128648969
16,0.10856999999999999,3.808979622034097,17.582417582417584,75.61527618713845
17,0.10285000000000001,3.911829622034097,18.681318681318682,77.65703852969833
18,0.09823000000000001,4.010059622034097,19.78021978021978,79.60708534457103
19,0.09141000000000002,4.101469622034097,20.87912087912088,81.42174257095313
20,0.08722999999999999,4.188699622034097,21.978021978021978,83.15341908180872
21,0.07194,4.2606396220340965,23.076923076923077,84.58156087008055
22,0.07183,4.332469622034097,24.175824175824175,86.00751895531222
23,0.06275500000000002,4.395224622034097,25.274725274725274,87.25332153972978
24,0.06182000000000001,4.457044622034097,26.373626373626376,88.48056264830588
25,0.06138,4.518424622034097,27.472527472527474,89.69906894472129
26,0.05818999999999999,4.576614622034096,28.57142857142857,90.85424785297174
27,0.055385000000000004,4.631999622034097,29.67032967032967,91.95374233369785
28,0.04823500000000001,4.680234622034097,30.76923076923077,92.91129611681282
29,0.042157888821442904,4.722392510855539,31.868131868131865,93.7482080257817
30,0.039325000000000006,4.761717510855539,32.967032967032964,94.5288818626428
31,0.03663000000000001,4.798347510855539,34.065934065934066,95.25605497501975
32,0.033,4.831347510855539,35.16483516483517,95.91116588707106
33,0.03014,4.8614875108555395,36.26373626373626,96.50950052007792
34,0.029370000000000007,4.89085751085554,37.362637362637365,97.09254923180357
35,0.02574176706001843,4.916599277915558,38.46153846153847,97.60357082260663
36,0.024034999999999997,4.940634277915557,39.56043956043956,98.08070993688398
37,0.021984126528084732,4.962618404443642,40.65934065934066,98.51713542720108
38,0.021450000000000004,4.984068404443642,41.75824175824176,98.94295752003443
39,0.017270000000000004,5.001338404443642,42.857142857142854,99.28579889734127
40,0.012485,5.013823404443642,43.956043956043956,99.53364919240067
41,0.009405,5.023228404443642,45.05494505494506,99.7203558023353
42,0.007149999999999997,5.030378404443642,46.15384615384615,99.86229649994641
43,0.005616559013402337,5.0359949634570444,47.25274725274725,99.97379556351792
44,0.0013200000000000015,5.037314963457044,48.35164835164835,99.99999999999997
45,-0.0017049999999999995,5.035609963457044,49.45054945054945,99.96615260287733
46,-0.0017600000000000011,5.033849963457044,50.54945054945055,99.9312133542346
47,-0.0018700000000000006,5.031979963457044,51.64835164835166,99.89409040255168
48,-0.003409999999999995,5.028569963457044,52.74725274725275,99.82639560830638
49,-0.0061600000000000005,5.022409963457044,53.84615384615385,99.7041082380568
50,-0.006709999999999999,5.015699963457044,54.94505494505495,99.57090235260637
51,-0.00825,5.007449963457043,56.043956043956044,99.40712462459354
52,-0.010450000000000001,4.996999963457044,57.14285714285714,99.19967283577729
53,-0.013915,4.983084963457044,58.24175824175825,98.92343440119568
54,-0.01474,4.968344963457044,59.34065934065934,98.63081819381276
55,-0.031814631842792984,4.936530331614251,60.43956043956044,97.99923902765796
56,-0.033605,4.902925331614251,61.53846153846154,97.33211774888572
57,-0.044055000000000004,4.858870331614251,62.637362637362635,96.45754468129725
58,-0.0449461801335033,4.813924151480748,63.73626373626373,95.56528004310084
59,-0.045099999999999994,4.768824151480748,64.83516483516483,94.66996179663074
60,-0.04884,4.719984151480748,65.93406593406593,93.70039764679481
61,-0.052360000000000004,4.667624151480748,67.03296703296702,92.66095499967342
62,-0.053735000000000005,4.613889151480748,68.13186813186813,91.5942160645499
63,-0.05494500000000001,4.558944151480748,69.23076923076923,90.50345639598449
64,-0.05698,4.501964151480748,70.32967032967034,89.3722982211759
65,-0.05830000000000001,4.443664151480748,71.42857142857143,88.21493560988527
66,-0.06006,4.383604151480748,72.52747252747253,87.02263374995191
67,-0.06050000000000001,4.323104151480748,73.62637362637363,85.82159707785785
68,-0.06259,4.260514151480748,74.72527472527473,84.57907004800055
69,-0.06334329291473828,4.197170858566009,75.82417582417582,83.32158876334277
70,-0.06369000000000001,4.133480858566009,76.92307692307693,82.05722470308375
71,-0.06583499999999999,4.067645858566009,78.02197802197803,80.75027843354142
72,-0.06842000000000001,3.999225858566009,79.12087912087912,79.39201514255507
73,-0.07051,3.928715858566009,80.21978021978022,77.99226149380544
74,-0.07419500000000001,3.854520858566009,81.31868131868131,76.51935379321012
75,-0.07793499999999999,3.776585858566009,82.41758241758241,74.97220018924897
76,-0.07865000000000001,3.6979358585660087,83.51648351648352,73.4108525155267
77,-0.08371,3.6142258585660088,84.61538461538461,71.74905450195656
78,-0.08745,3.5267758585660087,85.71428571428571,70.01301058502062
79,-0.08800000000000001,3.4387758585660086,86.81318681318682,68.26604815288383
80,-0.101365,3.3374108585660087,87.91208791208791,66.25376580136624
81,-0.10191499999999999,3.2354958585660087,89.01098901098901,64.23056493464783
82,-0.10686427329496012,3.1286315852710485,90.10989010989012,62.109111857558105
83,-0.11785712500114645,3.010774460269902,91.20879120879121,59.76943038327796
84,-0.14146,2.869314460269902,92.3076923076923,56.961188273618056
85,-0.15312,2.716194460269902,93.4065934065934,53.921473641700025
86,-0.15586999999999998,2.560324460269902,94.5054945054945,50.82716643377773
87,-0.15609,2.404234460269902,95.6043956043956,47.72849181977508
88,-0.15763000000000002,2.246604460269902,96.7032967032967,44.599245363210045
89,-0.1604362476364847,2.086168212633417,97.8021978021978,41.4142897112335
90,-0.26873,1.8174382126334168,98.9010989010989,36.07950318409576
91,-0.27115,1.5462882126334168,100.0,30.696675190074252
