threshold_pct,threshold_sharpe,cells_above_threshold,pct_of_surface,largest_cluster_cells,baseline_in_cluster,verdict
0.95,1.2145,8,8.33,8,False,Robust plateau | baseline outside
0.975,1.2464,8,8.33,8,False,Robust plateau | baseline outside
0.99,1.2656,8,8.33,8,False,Robust plateau | baseline outside
