Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,0.0899,0.0814,0.0558,0.2795,377,
CAGR%,level,1,-0.0777,0.1314,-0.0473,0.359,378,
AvgDailyRet%,delta,1,0.0555,0.2823,0.0469,0.3639,377,
AvgDailyRet%,level,1,-0.0413,0.4228,-0.0459,0.3735,378,
Sortino,level,1,-0.0549,0.2874,-0.0447,0.3866,378,
CAGR%,delta,1,-0.0018,0.9725,0.0398,0.4411,377,
Calmar,level,1,-0.0726,0.1681,-0.0383,0.4681,362,
Sharpe,level,1,-0.0247,0.6326,-0.0331,0.5205,378,
Sortino,delta,1,0.0336,0.5157,0.0302,0.5589,377,
Calmar,delta,1,-0.0584,0.2684,0.0257,0.6261,361,
CAGR%,level,3,-0.1296,0.0119,-0.0758,0.1424,376,
AvgDailyRet%,level,3,-0.1011,0.0502,-0.0743,0.1506,376,
Calmar,delta,3,-0.0587,0.2672,0.0681,0.1982,359,
Sortino,level,3,-0.0917,0.0757,-0.0672,0.1934,376,
Sharpe,level,3,-0.0877,0.0893,-0.0587,0.2562,376,
Sortino,delta,3,-0.0228,0.6592,0.057,0.2711,375,
Calmar,level,3,-0.0767,0.1463,-0.0533,0.313,360,
CAGR%,delta,3,-0.0564,0.2757,0.0505,0.3294,375,
Sharpe,delta,3,0.0918,0.0759,0.0443,0.3921,375,
AvgDailyRet%,delta,3,0.0449,0.3858,0.0383,0.4593,375,
CAGR%,level,5,-0.0994,0.0548,-0.0932,0.0717,374,
AvgDailyRet%,level,5,-0.1343,0.0093,-0.0918,0.0761,374,
Sortino,level,5,-0.094,0.0694,-0.0872,0.0921,374,
Sharpe,level,5,-0.1391,0.0071,-0.076,0.1423,374,
Calmar,level,5,-0.0813,0.1247,-0.0665,0.2092,358,
Sharpe,delta,5,0.082,0.1138,0.0539,0.2991,373,
Calmar,delta,5,-0.0176,0.7401,0.0524,0.3235,357,
CAGR%,delta,5,-0.0486,0.3496,0.0402,0.4393,373,
AvgDailyRet%,delta,5,0.0453,0.3832,0.034,0.513,373,
Sortino,delta,5,0.0216,0.6775,0.0271,0.6014,373,
