Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,0.0426,0.4159,-0.0771,0.1404,367,
Sharpe,delta,1,-0.0856,0.1017,-0.0736,0.1593,367,
AvgDailyRet%,delta,1,-0.0523,0.318,-0.0623,0.2342,367,
Calmar,delta,1,0.0454,0.3955,-0.0605,0.2572,353,
Sortino,delta,1,-0.0124,0.8127,-0.0563,0.2824,367,
AvgDailyRet%,level,1,-0.011,0.8332,0.0428,0.4128,368,
CAGR%,level,1,-0.05,0.3391,0.0324,0.5358,368,
Sortino,level,1,-0.0104,0.8428,0.0249,0.6338,368,
Calmar,level,1,-0.0528,0.3222,0.0185,0.7293,354,
Sharpe,level,1,-0.016,0.76,0.0093,0.8592,368,
AvgDailyRet%,level,3,-0.0053,0.9197,0.0806,0.1239,366,
CAGR%,level,3,-0.1283,0.014,0.0652,0.2133,366,
Calmar,delta,3,-0.0576,0.2814,-0.0641,0.2308,351,
Sortino,level,3,-0.0346,0.5091,0.0625,0.2327,366,
Calmar,level,3,-0.1334,0.0123,0.0525,0.3257,352,
Sharpe,level,3,-0.0014,0.9786,0.0443,0.3977,366,
CAGR%,delta,3,-0.0581,0.2684,-0.038,0.4687,365,
Sharpe,delta,3,-0.0474,0.3661,-0.0298,0.5698,365,
AvgDailyRet%,delta,3,-0.0274,0.6012,-0.0166,0.7526,365,
Sortino,delta,3,-0.0101,0.8469,-0.0132,0.8011,365,
AvgDailyRet%,level,5,-0.0045,0.9317,0.1205,0.0215,364,yes
Sortino,level,5,0.0083,0.8741,0.1187,0.0235,364,yes
Calmar,level,5,-0.0841,0.1161,0.1083,0.0428,350,yes
CAGR%,level,5,-0.0765,0.1454,0.1048,0.0458,364,yes
Sharpe,level,5,0.0071,0.8927,0.097,0.0645,364,
Calmar,delta,5,-0.0231,0.6678,-0.0371,0.4902,349,
CAGR%,delta,5,-0.0203,0.7002,-0.0295,0.5756,363,
Sortino,delta,5,-0.0235,0.6559,-0.0239,0.6503,363,
AvgDailyRet%,delta,5,0.0527,0.3168,-0.0124,0.8141,363,
Sharpe,delta,5,0.0362,0.4918,-0.0009,0.9869,363,
