Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0735,0.2414,-0.0811,0.196,256,
CAGR%,level,1,-0.0637,0.2169,-0.0451,0.3819,378,
AvgDailyRet%,level,1,-0.0098,0.8486,-0.0422,0.4132,378,
Sharpe,level,1,-0.031,0.6004,-0.0408,0.4905,288,
Sharpe,delta,1,0.0408,0.4912,0.0226,0.703,287,
CAGR%,delta,1,-0.0416,0.4208,0.0186,0.7192,377,
AvgDailyRet%,delta,1,0.0944,0.0671,0.0122,0.8131,377,
Sortino,level,1,0.0249,0.6298,0.0061,0.9065,378,
Sortino,delta,1,0.0627,0.2249,-0.006,0.9075,377,
Calmar,delta,1,-0.0408,0.5161,-0.0046,0.9418,255,
Calmar,level,3,-0.071,0.2598,-0.1101,0.0798,254,
Sharpe,level,3,-0.0813,0.1705,-0.0626,0.2915,286,
CAGR%,level,3,-0.0537,0.2992,-0.0568,0.2716,376,
AvgDailyRet%,level,3,-0.0583,0.2597,-0.0414,0.4238,376,
Sortino,level,3,0.0005,0.9925,0.0257,0.6188,376,
CAGR%,delta,3,0.003,0.9543,0.0195,0.7065,375,
Sortino,delta,3,0.0625,0.2274,0.0167,0.7473,375,
Sharpe,delta,3,-0.0064,0.914,0.0087,0.8833,285,
AvgDailyRet%,delta,3,0.0282,0.5866,-0.005,0.9224,375,
Calmar,delta,3,0.0019,0.9765,0.0017,0.9783,253,
Sortino,level,5,-0.0277,0.5935,0.0653,0.2075,374,
Calmar,level,5,-0.1012,0.109,-0.0603,0.3403,252,
CAGR%,delta,5,-0.0041,0.9366,0.0364,0.4831,373,
Calmar,delta,5,-0.006,0.9244,0.0338,0.5938,251,
Sortino,delta,5,0.0744,0.1515,0.0267,0.6071,373,
Sharpe,delta,5,0.0177,0.7672,0.0263,0.6601,283,
Sharpe,level,5,-0.0833,0.1613,-0.0181,0.7618,284,
AvgDailyRet%,delta,5,0.0593,0.2529,0.0136,0.7929,373,
AvgDailyRet%,level,5,-0.069,0.183,0.0126,0.8085,374,
CAGR%,level,5,-0.0838,0.1055,0.002,0.9685,374,
